ID	S4P1_C10	S4P1_D10	S4P1_B10	S4P1_A11	S4P1_F10	S4P1_G10	S4P1_H10	S4P1_E11	S4P1_C11	S4P1_D11	S4P1_B11	S4P1_G11	S4P1_A12	S4P1_F11	S4P1_H11	S4P1_D12	S4P1_B12	S4P1_C12	S4P1_E12	S4P2_D01	S4P1_H12	S4P1_F12	S4P1_G12	S4P2_F01	S4P2_H01	S4P2_G01	S4P2_E01	S4P2_G02	S4P2_F02	S4P2_D02	S4P2_E02	S4P2_B03	S4P2_H02	S4P2_C03	S4P2_A03
MAPKAPK5_9195	4.20683266753975	3.6866431635098	4.34214740100435	4.11197652694898	3.90594647180926	4.36047298543726	3.96481863365802	3.64072528812166	4.27879258596534	4.23537451437251	4.15687031676241	4.03307574696287	4.24017117320049	3.86361961366197	4.0520391639467	3.97453791517506	4.09484941507248	4.14493365346192	4.23856446394917	3.94744965829681	3.73425848330733	3.36320588345703	4.53163561812808	4.30296576077847	3.86139601290811	4.47578145134515	4.0569259785446	4.03596101001133	3.79144830735997	4.44699626956636	3.78055071528757	4.06478620475428	3.46121862884931	4.12906685914076	4.08440373250113
ACOX2_32902	8.62155451475623	8.91899606879813	8.85620829459117	8.85428811241648	8.70369258550304	8.84384184902011	8.96542693174277	8.93770751032801	8.68258740825692	8.81708817295666	8.63526484599887	9.07589457827658	8.70139904466265	8.95805638207909	8.88440341448994	9.15153654745726	8.93535124723024	8.95466941471163	9.18631756318895	8.99655311800304	9.10274032304146	8.80765501471956	8.52933222843618	9.05808987205291	9.00187251551412	8.8695520489852	8.94171088593709	8.88864485726407	9.00081766754689	8.88351889727008	8.91208670290114	8.63998025689448	8.73513040477493	8.96744085203479	8.42331626067298
ARPP19_8087	0	0	0	0	0	0	0	0.287629186287187	0	0	0	0	0.264359302788946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THY1_33010	1.20380538303212	0.542782753850089	1.44447172960463	0.747434847592498	1.7745777204827	1.08908927524403	0.580539453412771	0	1.29483505513706	0.697920573380675	1.22424886753691	0.738384722503071	1.26766623179588	1.17329226022809	0.990273282674166	0.575960711488721	1.6314948355733	1.33190721550508	1.84601642071625	0.754487855025957	1.22519026724797	0.90377931197835	0.598965060607559	1.07195831465125	1.21438952285862	0.98170992171443	1.40421190580935	1.63251141012717	0.82439259759587	0.900824482458996	0.659189401105895	1.4094197438654	0.684268381756399	0.884417709914899	1.98915531298352
LOC100910229_32519	4.5656144071198	5.36445393969559	1.76989191467834	1.36953841629009	0.853697236468065	4.55752893564892	4.36237367102475	5.05364917483312	1.14485639518115	3.15068260672428	0.341721149657739	4.75830156031246	0.487697334717794	4.1142295297702	1.12688929893737	0	3.83688131572038	1.17916729042855	0.36551355615929	4.21096010750507	3.29717593147595	0.367729187667851	2.03131677883732	3.18323620441956	3.40232469269952	0.256963440712113	1.95671847246069	0.765682575434371	1.93592269287769	0.722771617167578	3.8006780374347	4.49389959954574	0.933822133164309	4.91588746020538	1.69043213813224
IFIT3_8868	2.04555301163549	2.28765777903046	2.35949742574961	0.929846747849634	1.05392334708025	0.808671700431184	2.07729564698265	2.03169806324019	2.13470570011647	2.30462153011252	2.60361650706872	2.94168273767336	1.5902548038441	1.17329226022809	0.990273282674166	2.62106319706141	1.78578561011559	2.33521830874972	1.10658995462758	1.44232330633974	3.17427486485713	1.45518729350547	1.02095320246569	2.43539931660602	2.10469370921038	0.66437613070838	1.40421190580935	1.45966007536354	2.67706288617422	1.93288562542601	2.84359817581762	1.16493252242043	1.6434425368899	1.42869919719966	1.69043213813224
SMARCC1_9895	1.35848484466091	1.24509352074815	0.755872549365919	1.09176212373149	0.621134402721947	0.808671700431184	0.580539453412771	1.07256112953041	0.788054807374272	0.871491473864655	0.849441015550563	1.00177369241165	1.14183503283403	1.00303088635124	0.670783021959456	1.30568421389164	1.03503919728574	0.814489901815352	1.10658995462758	0.426013826409418	1.38152446350698	0.90377931197835	0.598965060607559	0	0	0	1.40421190580935	0.765682575434371	1.19197247706804	0.900824482458996	1.23355383945381	0.499859415645754	0.933822133164309	0.508945493117614	0.455497521588004
ACADSB_7959	7.63375975244984	7.67592436806742	7.74702902426058	7.72557678720173	7.84351753246211	8.05698495465385	8.02565979923834	7.73041008518422	8.11459082209928	7.77045229654636	7.7893932200687	7.96353291856888	8.15256148623702	8.02839999018959	7.69756483689588	7.80425204971757	7.86552384293939	7.78635597170911	8.05676204258163	7.74364706591995	7.98024360052779	7.9358664314125	7.58441833814992	7.81226633557835	7.68647317763433	7.89052353557661	7.76517141785758	7.85833843514671	7.70459025418009	7.62818397434056	7.74373612995504	7.80054149402782	7.72719344496234	7.97396559608748	7.55260432806874
HMMR_8814	0	1.71540960300607	1.61633782460206	0.294274788891953	1.65642152483662	1.86020519677747	2.51257555095595	1.46731176712326	0	1.62006241209626	1.52148945448293	2.00265972155072	1.49053045338517	0.323141213627383	1.12688929893737	1.56690240216351	1.45870512202533	1.33190721550508	0.36551355615929	1.02186977422901	0.850173477668472	0.660509293999166	1.34703566575295	1.07195831465125	1.57562145912391	1.89896401534524	1.40421190580935	1.45966007536354	0.598231376486663	1.20207230006842	1.64326296876159	0.499859415645754	0.684268381756399	0.884417709914899	1.84751162304323
DMGDH_8476	8.07839513503164	8.04746152536089	8.24959450267537	8.39857747066883	7.9804499278001	8.55043898015229	8.35959536444173	8.33397165155652	8.07106839029026	8.09980973543662	8.19799299904069	8.48869376913752	7.47386091940443	8.23485396653857	8.08803044175544	8.14409632387414	8.53530277948024	8.05955845337271	8.42436832805344	8.20481542387517	8.49753348607588	8.13524267026448	7.68525755341836	8.18256094166717	8.39822403639088	7.94974295183329	8.24792094499986	8.08729000819584	8.36575429466953	8.08504966243455	8.22816770449002	8.12759710133656	8.11916870004424	8.58111679190013	7.92295540512518
OSGIN1_33191	7.01994977980813	5.94840704546951	6.7560288852306	6.53354316004567	7.07087079246293	7.31139029305155	7.35090578399871	6.14853915917119	7.51130934479089	6.59713499288903	8.25968120446464	4.06222642900772	7.06964818623824	7.26575925123604	6.4531896039416	6.30408198083542	6.494725881536	6.66028491903253	5.87450268483353	6.22604614665082	6.85534976274773	7.08127868461941	5.72731039294156	7.30279343190725	6.93249896153648	6.61890669575411	6.98371514239353	7.024387730786	5.19822852097607	5.8089751843062	6.19389630053606	3.7465570797825	6.68589808065438	5.71718789503405	7.19507390354448
PPIC_9541	3.64044600205446	3.27483040727254	4.07373537842187	2.46607057537651	3.38079482154016	3.78420723168404	3.87023928327917	3.04978413373857	3.24468743177164	2.85232850416965	3.57990056392079	3.11861380629074	3.07737861371548	2.4643879408381	2.98293496588309	3.06351103048376	3.28437756649406	2.71449295247253	2.69565157962931	3.54213487036973	2.60499137622887	2.76689303248463	2.73572274845873	2.33391369077185	2.98772743600566	3.16886629099352	2.66718314098921	3.5671438503704	2.94113905706938	2.73039273459754	3.5383614146179	3.79039135840791	3.7807956119983	3.94320211527829	3.76793978151646
CHRM3_32786	0	0.296768514502051	0	0.747434847592498	0	0	0.319275894067856	0	0	0.500574331571838	0.341721149657739	0	0	0.323141213627383	0.259799447700094	0	1.03503919728574	0.325262143818666	0.36551355615929	0	0	0.367729187667851	0	0.794816513558347	0	0	0	0	0	0.283072115932129	0.254672678053699	0	0	0	0.801167943532742
DHRS7C_33024	0	0	0.426883351278297	0	0	0	0.319275894067856	0	0	0	0.341721149657739	0	0	0	0	0	0	0.325262143818666	0	0	0	0	0	0	0	0.256963440712113	0	0	0	0	0.254672678053699	0	0	0	0.801167943532742
DPP7_8492	2.29583866808558	1.49933257063418	1.61633782460206	1.09176212373149	2.16913827452212	2.36002398852923	1.99002900593908	2.31364906192639	1.9660534481888	2.03942795950728	2.16171945601459	1.87704831384522	2.00595247805051	1.70463463663825	1.9116423194763	2.56235182979451	1.92515817850296	1.7119479799765	1.95732090438599	2.03268158354203	1.65103124127951	1.96465834229921	2.03131677883732	1.6801308505092	2.31071156530761	1.82150287612373	2.10214183180278	2.27826972381916	1.61137932598425	1.93288562542601	2.03176232817364	1.96293035516704	2.30590189912611	2.13227332712548	1.5141364250155
RPIA_9725	3.48117276971531	3.73693523070497	3.36412554147053	3.002580210529	2.99911490204274	3.57266789745508	3.38028031675317	3.42059562755623	3.35126549635688	3.18398585605798	3.73273672937245	3.41825071284072	3.27014146359006	2.52856608247369	3.05320751108334	3.33305029332966	3.80113329476355	3.47452468550372	3.18166304637756	3.36105808425117	2.99220403242083	3.2356179322811	2.49356195455558	3.39960005136466	3.40232469269952	3.37269087186908	2.84302779834352	3.33660683574875	3.39319677543003	3.48398463250614	3.33257278927008	3.33766353275866	3.42091220489797	3.17587333575896	2.87013689854994
CXCL12_8410	5.36270508917983	4.69457353469625	4.79999134899399	4.22102137880363	5.27298944007417	5.02534404534921	4.95290208121172	5.21660108815049	4.82650023064479	4.57366031759782	5.31302070461166	5.14640294436755	4.59256409563337	4.72007071874051	4.67054121093632	4.95097491398526	5.67271962916633	5.18606035780687	5.05719453873916	3.94744965829681	4.8627052334441	5.04155964940608	4.56338415276444	4.69961427919643	5.05963347606118	4.7406492366815	4.56331432930942	4.84080969246623	4.52956868504796	4.76716559870309	5.03807306776427	4.82420777964751	4.58866678299041	4.85392780134544	4.36992338780341
JAK2_8935	5.31626317409697	5.38036221806308	5.34331983230027	5.05989090103334	5.21146532594571	5.37803613281332	5.41326565726046	5.22513613283144	5.63493867971409	5.35846478090008	5.5454356585703	5.25137953692216	5.02560896128789	4.92471888244503	5.17478912819661	5.5203055049294	5.47137169582283	5.50004077029369	5.35017691383285	5.07185054648312	5.41755953911164	5.02878607633905	5.23030693809749	5.16614074269405	5.14286549685422	4.89041048778323	5.11927308145454	5.09838059003474	5.37833493408743	5.33047793284778	5.36983603160795	5.36335854282774	5.4722412172336	5.27231674015298	5.23856926465677
S100B_32286	0	0	0.426883351278297	0	0	0	0	0	0	0	0.341721149657739	0	0	0.323141213627383	0	0	0	0	0	0.754487855025957	0	0	0	0.451465249537323	0	0	0	0	0	0	0.254672678053699	0	0	0.508945493117614	0
VAT1_10149	4.87850596675823	4.71980086464301	4.60964789256214	4.22102137880363	4.88354545568339	4.55752893564892	4.85751176472105	4.81443898205574	4.77637028023042	4.6708303330072	4.64697365625602	4.50588932477099	4.83547168882711	4.54495430401776	4.82915965191343	4.46589619283458	4.97388262936295	4.79735336275071	4.72104087444327	4.77877393584864	4.6016259693716	4.61564822720401	4.65464134360179	4.40657474279168	4.89332627224399	4.7406492366815	4.25656141822472	4.54878027237633	4.63775337781986	4.73229174006232	4.87678993853454	4.7372918116572	4.67688339669142	4.89552848049396	4.56356037711944
BECN1_8140	7.34313159506717	7.26912293345341	7.36242596498057	6.97613629558445	7.2370323389422	7.34178804897704	7.34652093637088	7.36763975321734	7.33204626654611	7.27888541025031	7.45113838635621	7.31034404590226	7.45248660088052	7.38539749256359	7.24926693692714	7.42419222228341	7.37867660024687	7.39370501220939	7.24055497310086	7.35904884420545	7.43280564293879	7.3691285071915	7.38564994227141	7.09361366847631	7.18573393827467	7.27630244310845	7.28348448332708	7.07020882661211	7.07532314510999	7.17935211999666	7.23666922248129	7.27260279228864	6.95296944667809	7.1949078695442	6.95718171680305
ECHDC3_8518	7.69312028391235	7.77853123392121	7.91079921386248	7.47892675099599	7.85697377206796	8.02195441055333	7.87701060498526	7.80347114780009	7.71964190643929	7.84130994265635	7.98318347757031	7.95772723954719	8.03359411470867	7.81338336395087	7.81219074533331	7.77384727132564	8.05197383526007	7.66756333125311	7.92603342713837	7.79587405913804	7.8507796076861	7.67195752459764	7.72088646534084	7.91247453296094	7.8889021163944	7.87503141359358	7.80555332722792	8.04584428494332	7.6849101367006	7.70363717713104	8.05151361228995	7.67169760496645	7.75380480543453	7.80141795414497	7.62221996357771
S100A8_9774	4.22705695909413	4.75683354031553	3.31505659769944	2.78303300490642	3.41758440844924	3.37781436826519	3.30995460567855	3.35988304537805	4.10690370969539	3.55878110278361	3.81722520445244	5.4737852705402	4.02536478106099	3.649428109121	3.44169761019139	3.78213746508529	3.72686485797406	4.12416142080865	4.44363923114188	4.36320116374563	3.9985623035625	3.55358777123241	4.79497417038483	3.71426044585046	2.98772743600566	3.31733337039615	4.25656141822472	2.93577181363665	4.51342956469709	3.91560758662381	3.85942812702075	4.94548853777812	3.29276112892076	3.53297050386855	4.31716193722523
UROC1_33128	8.77881562387825	8.73095097710495	8.58713802242589	8.42160857783621	8.62722618171308	8.94850822996707	8.80530176134994	8.71114738167466	8.810304895253	8.56236451721687	8.64877746827905	8.82690463043934	8.80557494393769	8.86945440330561	8.50879251264025	8.61765048885281	8.66277485647338	8.72391338635864	8.62840061547858	8.8224877769936	8.87832637333634	8.44025487593628	8.48650359824918	8.86810206480614	8.83982549218869	8.57946124199762	8.69320100643045	8.49820983121142	8.72760200750951	8.68733261443284	8.5289153537526	8.42043398684205	8.26576188115031	8.65109903673356	8.31312016324307
SULT1C3_9971	10.6118517518835	10.3301233126548	10.2558189941629	10.515527603866	10.3975684376866	10.2917900760249	10.3790173400499	10.2413976768844	10.190012308249	10.2384048621746	10.5387148262597	10.1604678774025	9.81140771656628	10.141759333391	10.0254396360411	10.4684485902061	10.668496936978	10.624144647243	10.5458239615072	10.2450921878805	10.4707956844064	10.4485710816789	10.1881389326458	10.1351910006318	10.3482855244615	9.95474346141262	9.98136486054685	10.4544009287712	10.2014886409785	10.3123908809773	10.4212048831216	9.86650406682197	10.5029871293757	10.0587513424882	10.1576497700871
KLHL9_8972	5.51850932664862	5.57263300625035	5.55887139065291	5.60039955401108	5.32232832426309	5.6824908629402	5.69430499372241	5.33960987426231	5.46336698018007	5.43653566336604	5.6257213350069	5.40718374826351	5.02560896128789	5.41530416590209	5.33145937787543	5.44917413363498	5.83176825171845	5.46742767559387	5.55870923368604	5.36427151086917	5.73272096868179	5.16343557152976	5.2499509406864	5.37215531004535	5.48877705776305	5.24954301063865	5.20227714717026	5.2912902211691	5.40482462573791	5.50590845474899	5.35630091277526	5.46152459956813	5.4722412172336	5.17431871865332	5.18067631340107
CMA1_8338	1.20380538303212	0.752893791537574	1.02359523026904	0.294274788891953	0.343739881873561	1.08908927524403	0.580539453412771	0.732832016422839	0.312953495655495	0.500574331571838	0.617801655647949	1.00177369241165	0.264359302788946	1.17329226022809	0.479876735504802	0.79577084278602	1.03503919728574	1.17916729042855	0.899191469123299	0	1.04983303842133	0.367729187667851	0	0.794816513558347	0.992999894974256	0.831750547576212	0.497416060995729	0.433052486605747	0.598231376486663	0.283072115932129	0.254672678053699	1.16493252242043	1.14650780654992	0.508945493117614	1.84751162304323
ATP6V1F_8114	8.78309069462753	8.81821407260548	8.76894000768301	8.78271403313775	8.73591303024446	8.84502132999178	8.75655844520885	8.79880980489379	8.80093229010124	8.71967473373322	8.9432115422639	8.80981838597655	8.776759019256	8.76092893290951	8.81972723796294	8.86997102707274	8.82063470443871	8.90530216647509	8.81545473021774	8.90544178752123	8.78864379661812	8.79073109925382	9.18236355594628	8.64924507469199	8.77932980086738	8.69730469669578	8.70178484854343	8.77563921662584	8.62993214098477	8.82196324085774	8.8109055291586	8.7729276547756	8.78857730316075	8.6646971526238	8.9516962330866
SYNE2_9977	1.95144678840371	1.09892434921763	0.426883351278297	0.929846747849634	1.22971728861372	0.808671700431184	1.79786030315684	0.912673576155977	1.29483505513706	1.41094165236107	1.22424886753691	1.5873269396829	0.681051214084138	1.58900226918604	1.57197891661462	1.97966640944337	1.26236846458121	1.59604616365863	0.656890172950523	0.754487855025957	1.52256197109194	1.96465834229921	0.598965060607559	2.22474526206459	1.21438952285862	1.46186813801995	0.866604024279674	1.03580779237547	1.72786297838203	1.20207230006842	1.81140746466502	1.4094197438654	1.33182972275692	1.18207510592252	0.455497521588004
F3_32469	2.21713784879486	2.97300430764204	3.10016669947734	2.6849178377747	2.89859715358071	3.21219233751623	2.51257555095595	2.54940307166355	2.35564217436376	3.04589578359521	2.66569999508762	3.50573308522417	2.93288952055888	2.39722138616368	2.74890241274909	3.06351103048376	2.99900097281239	2.8722972464235	2.48888579807514	3.2085783182847	2.3258435616728	2.56935604865668	2.84309054474393	2.7821681781524	2.57327671794267	2.40303324656858	3.44365831834395	2.47278208287005	2.89204989558282	2.35582830667651	2.95555012272361	3.95351218086822	3.05009115461866	2.13227332712548	2.63170464516391
POLR1C_9522	3.05300727978375	3.16890598359428	3.58717791187339	2.87489831780704	3.55602251892349	4.03630628569992	3.15809994056431	2.92959825614141	3.76520674838111	3.27951735724558	3.47976954427821	3.11861380629074	3.2397502746553	3.0497169000738	2.79064017930521	3.56007114970815	4.31361212235539	3.26278349148606	3.43343560288323	3.15394715673255	3.44628068033176	3.09564204769369	2.84309054474393	3.18323620441956	3.6500436232833	3.6441671386929	3.3880113247288	3.38575567540355	3.42805281631984	3.02748052398676	3.2761878772743	3.27732883572174	3.37944724355486	3.81898351838766	2.34591059407007
UPK1A_32418	0	0	0	0	0.343739881873561	0	0	0.287629186287187	0	0	0	0	0	0	0	0	0	0	0	0.426013826409418	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508945493117614	0
PSMD2_9598	4.34278761808146	3.98598682388873	3.98240320743362	3.51201781194294	4.00597077131627	4.38662796147663	3.91830386687455	3.83167096342369	4.04473396397093	3.72638566664356	3.8443231559687	4.27638054200245	3.38568209268384	4.15546206255199	3.78923850324611	4.16415132351627	4.26195209514509	4.22515499568229	4.02520853461397	3.40850215833169	3.13086569172036	4.43380996745649	3.56159770080531	3.71426044585046	4.20911339110523	3.92904743759431	3.82516007300049	4.09626241624086	3.86960281738152	4.26376962877139	3.89730645343584	4.13446989040468	3.81229984603702	4.29369614801092	3.8813178535495
HPRT1_8824	7.1314455601183	7.21692277999674	7.18603541535114	7.17672604656188	7.40446317434681	7.30111369228832	7.15420113097539	7.27819185718563	7.28576166745239	7.33184665717079	7.32935683225245	7.41856195880535	7.34595010491016	7.36357057685459	7.28985340733424	7.39715036531265	7.10215431384102	7.20135567089358	7.20997459863014	7.62313386103769	7.06013838564207	7.11188142199619	7.68164578585532	7.50016384571158	7.37836702476658	7.31920416328235	7.44217069145326	7.39824536698717	7.30832042629476	7.38792669457877	7.39729337261851	7.26485499242877	7.28595330489513	7.49808425580795	7.32100267484088
TUBA1C_32945	6.27879723161443	6.37886447605997	6.22276258705783	5.92981767143068	6.33336020023953	6.17044608443454	6.35753895650427	6.02200139168157	6.11507493661295	6.05603533642557	6.5003978484249	6.08386629448576	5.97127855689605	6.18588115824292	5.96264411276745	6.40776969746806	6.39633247401077	6.52420705014141	5.95717434447033	6.21274387247979	6.38218907468858	6.45146561226006	6.40743145012694	6.04515503534386	6.41239439076275	6.30705195679901	6.03637619392635	6.43331424002877	6.13690995055428	6.4724420864039	6.08732629580463	6.27805940156273	6.26417724135508	6.19642327681548	6.33663965883454
CLEC4A3_8330	0	0	2.25929937915512	0	2.67374661620154	1.70256622470278	0	0	0	0	1.52148945448293	1.5873269396829	0	0	0	2.67747840794082	0	0	0	0	1.52256197109194	2.25524793121488	0	0	1.57562145912391	0	0	0	0	0	1.72978346316559	0	0	0	0
RGD1559459_9690	3.83747284776398	4.60263302812293	3.78031775357688	3.7730501036452	4.36737596936391	4.77114237249075	4.13719022172145	4.55486747775331	4.10690370969539	4.03093075433174	3.8443231559687	4.7038487318704	3.63956140928436	4.44872106112174	4.34600664460123	4.01888013844389	4.38779105878865	5.01607805000688	4.19380402634799	4.38708301164242	4.35985825445762	4.03447753917877	4.20925118334819	4.03843539426755	4.25971342555948	4.13518009977701	3.82516007300049	4.43663752759867	4.28532410964725	4.16261997220845	4.67351450096449	4.20094229367799	4.83861669085446	4.83266879964996	3.80673095612652
HSP90AA1_8838	6.46486628984221	6.42561086164885	6.23600423199463	6.52293296780846	6.17046797430506	6.23664952946551	6.53372743295177	6.2355974811071	6.43485550572008	6.50789827081474	6.7819519180096	6.24508439724671	5.9896586908283	6.46541836824797	6.60419558109831	6.55807259278028	6.75509147760129	6.50022514820798	6.06051341873724	6.49688154726802	6.55224915156852	6.4370358707313	6.44200044227128	6.10028004730415	6.40679232253984	6.12559336753049	6.09836893796854	5.88543913898582	5.96954533333798	6.4618369215838	6.37930387362511	6.41036449981404	6.4154422642062	5.79618892533184	6.37586465207165
IRAK3_8912	1.62552451640376	0.752893791537574	0.755872549365919	0.747434847592498	1.3863984044532	1.08908927524403	0.319275894067856	0.912673576155977	1.29483505513706	0	1.04898260926254	1.00177369241165	0.851527264867286	0.323141213627383	0.479876735504802	0.79577084278602	1.45870512202533	0.325262143818666	0.899191469123299	0.754487855025957	0.850173477668472	0	0	0.451465249537323	0.411541692415686	0.98170992171443	1.16030627097617	0	0.329904055835976	0	0.825590358410967	0.499859415645754	0	1.18207510592252	1.31325887660975
SLC2A2_9863	8.52888021945185	8.77674549469213	8.94556754292045	9.08877951273935	8.65348926033256	8.87188660899146	8.53554758145873	9.0379988921766	8.60033177432572	8.57340265672673	8.58895248121384	8.99506009643692	8.36457910737415	8.52370831898801	8.86621846250983	8.69484293823401	8.59131819462434	8.5273126597152	8.91188042584486	8.82795083617867	8.61639686855804	8.62769886658636	8.43165314823943	8.60772471121603	8.72521670649405	8.60641291375097	8.68456578575948	8.65051230741336	8.75874253363956	8.68884915536526	8.74880856453505	8.81332626654258	8.83341248147041	8.77329091216019	8.92329351827582
ATIC_8100	4.53349463908308	4.36747789404727	4.07373537842187	3.88775653673752	4.14409594339368	4.13217834456198	4.37964399424981	4.41266038922302	4.10690370969539	4.17039327023062	4.43159633619511	4.25128634751146	4.30030934256249	4.19554883109559	4.1514969140366	4.4497902153175	4.97388262936295	4.2445322187817	4.21635782795427	3.88172843931595	4.37853724918751	4.39452085108511	3.68217791553249	4.03843539426755	4.20911339110523	4.13518009977701	4.19303695545517	3.97302877842786	3.68018592730593	4.10925511426986	4.1058006102883	4.29523880346685	4.169350451511	3.423473700577	3.68708079182047
MBL2_32353	4.36120464095478	3.832546984429	5.49421608066891	4.07371642126116	4.67145344046977	4.10092357192046	4.36237367102475	3.08771961624509	4.14691001926994	4.61087021608397	4.75087191455243	3.11861380629074	3.95227594712691	4.52935462343009	4.38739958997826	4.18375983789509	5.31539468080527	5.43406025497506	2.93202783357489	4.45644440496291	4.28262562806635	3.92843595548681	3.56159770080531	5.26595037865678	3.15745679066203	3.71012614504441	4.6604546983253	4.43663752759867	3.79144830735997	3.64264480559894	4.62918163950103	4.10004873108825	3.24738320868751	3.94320211527829	3.60141939049366
SOCS1_33260	0.605386056266809	0	0	0	0.343739881873561	0.460269707557057	0	0.527336093244573	0.312953495655495	0.697920573380675	0	0	0	0	0.259799447700094	0.316533764211639	0	0.59051497609579	0	0	0	0.367729187667851	0	0	0.731368230001149	0	0.497416060995729	0	1.01985782838323	0	0.254672678053699	0.499859415645754	0	0	0
SNAP25_9907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316533764211639	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283072115932129	0	0	0	0	0.455497521588004
KIF20B_8962	0.605386056266809	1.49933257063418	1.02359523026904	0.538574722908977	0.621134402721947	1.08908927524403	1.69123817502052	0.912673576155977	0.312953495655495	1.51928776478897	1.04898260926254	0.738384722503071	1.38339751467796	1.17329226022809	1.47290896013179	1.88701199015926	1.26236846458121	0.59051497609579	0.36551355615929	1.02186977422901	0	1.7322961489515	1.61283301932963	1.07195831465125	0.992999894974256	0.831750547576212	1.40421190580935	1.45966007536354	1.19197247706804	1.75899172990418	1.72978346316559	0.87038564833162	0.382327988228898	0.508945493117614	1.31325887660975
LOC100911750_32851	4.65789378447044	4.56136259445827	4.70795649160703	4.16752896528147	4.51048135920754	4.55752893564892	4.79452236904007	4.47123575910397	4.39962254977785	4.49623138726133	4.73647961183767	4.46281586859598	4.85565343957725	4.4976399242428	4.49230413823686	4.72872754703138	4.58986683513981	4.92293426070813	4.88487508697851	4.62659244019445	4.61743868435329	4.82222558851213	4.62485908494232	4.5717106740678	4.86091547499018	4.62001576942456	5.15304990262203	4.61210686650029	4.59237811860903	4.35828978865316	4.30212216553537	4.69178793229603	4.57035718057681	4.23008057565831	4.23421536052942
ECD_8515	4.05672002012267	3.49538100100738	3.70613491048758	3.8429623278933	3.55602251892349	3.42905000700643	3.76902183547528	3.5887610107449	3.45050891874535	4.48291269861112	3.8443231559687	3.91019972619594	3.54330208373294	3.83852131934219	3.21523043471291	3.75617783533019	4.54734363628769	3.94624877762952	3.91921304329766	3.77716752121211	3.79113505261616	3.2356179322811	4.20925118334819	3.54292938191099	3.48970983013454	3.37269087186908	3.78263606126725	3.60913880804301	4.03701200252843	3.71587779093824	3.18725009750269	4.23306417042951	3.15210707799835	2.95757201596058	3.55660263312635
TUBB2A_10104	7.40435493608054	7.59131653404761	7.44741763215539	6.81442638973509	7.40446317434681	7.44495967872076	7.56607582103207	6.92440247408404	7.2356256993509	7.08976500497617	7.6466062027878	6.94993545674837	6.5376665362797	7.23001667265597	6.65874434940191	7.06842197509126	7.68361237022231	7.69775175159336	7.45961584653403	6.92976423272332	7.7011412084957	7.33581106647495	7.1127638460943	6.96374410246883	7.62748598122656	7.14136027465735	7.12657168714015	7.18572755030785	6.35637064360287	7.4046352068587	7.26591973950669	7.04725498644155	7.11648249936435	6.67382941350959	7.40240490491267
YWHAZ_10194	8.48126342696314	8.42356307784014	7.9575118935145	8.12572412432165	8.32956374785206	8.51826926219129	8.50537958316233	8.50054628953552	8.55458989735977	8.46581193797048	8.02966599975784	8.52317181157616	8.46979742471541	8.36907669574144	8.37285645197747	7.98415793954929	8.08579474029082	8.40348468326597	8.38384632135074	7.8949768636765	7.9664192404171	8.41102103125767	8.2941373991952	8.39901884999365	8.36682975083887	8.39792098096907	7.5758101217415	8.47993617335267	8.17885939395916	8.1292827756791	8.3586301955036	8.42565537836978	8.40529465606473	7.9884563301212	6.80742482685407
WNT1_32877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433052486605747	0	0	0	0	0	0	0
EDEM1_8524	9.6415465577337	10.3587608276073	9.86374332155691	9.96149819082022	9.58149362998884	9.81122696679977	9.14595400558421	10.4724589838165	9.79892175850023	9.53486920356595	8.7658986147579	10.7071583199014	9.84176136880847	10.0744922069391	10.3794525055718	9.79223551159175	9.85544058098869	9.55136069372041	10.1591191578361	10.108115802616	9.85694866961147	9.60827310823537	9.50711483413974	9.56936113301331	9.7212561496071	9.61284686993755	9.86326227435221	9.40305079324892	10.8835421343963	9.97938997459391	9.65547221395162	10.3437870837143	10.0172942622366	10.2432653545075	9.65109813249577
GSTA4_8757	6.14701558279933	5.83753728373868	5.94489188625441	6.19337003703606	5.93700111680894	6.47471126769582	6.35317425355631	6.11218957658802	6.07416324445953	5.92428615381366	6.13385727992473	6.13963155007456	5.68020143894337	6.22029315357129	5.96720141402281	6.29959565122807	6.48349248068108	6.27847358839016	6.35288639927302	5.49089375714498	6.085193906912	6.39783571076829	5.5953224266816	5.97103683478445	6.18909714607542	5.82180874797342	6.15780723583905	6.13580666549409	6.31040526201066	6.26848859693613	6.26080647622713	5.686983475648	6.25274063185608	6.34645775186183	6.07584821753199
INS1_32525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259799447700094	0	0	0	0.36551355615929	0	0	0	0	0	0	0	0	0	0	0.283072115932129	0	0	0	0	0
