ID	S1P4_C05	S1P4_H04	S1P4_B05	S1P4_A05	S1P4_G05	S1P4_D05	S1P4_E05	S1P4_F05	S1P4_C06	S1P4_B06	S1P4_H05	S1P4_D06	S1P4_E06	S1P4_F06	S1P4_G06	S1P4_H06	S1P4_A07	S1P4_B07	S1P4_C07	S1P4_D07	S1P4_F07	S1P4_G07	S1P4_E07	S1P4_A08	S1P4_H07	S1P4_C08	S1P4_B08	S1P4_E08	S1P4_G08	S1P4_F08	S1P4_D08	S1P4_A09	S1P4_H08	S1P4_B09	S1P4_C09
COL4A2_8356	8.66233283196989	8.87064736448893	9.85423439493673	9.13559768147672	9.05221969952057	9.481487563486	8.05915325233499	8.46141222079047	8.71545769103589	8.71444323480064	8.10798925888923	9.45257688030993	8.12730340811282	8.54559561404302	8.60982064705789	9.37426764931017	9.310740352445	8.52865388639798	8.10346408642814	8.02432084076032	8.32776467346545	9.31293675514908	8.83641586327998	8.73213382992723	8.87271168757236	10.0169273036609	8.75672858797474	8.93992547823492	8.413975999977	8.90211055930109	8.38002335385959	9.12896215135053	9.56903574648325	8.58598008670546	9.61939957257481
CYP11A1_32785	2.62795324651665	2.59630698711824	1.27429925893751	2.25073716992422	3.44010769105919	2.5823735292699	2.11277076654708	2.08671408769631	1.62589397506731	2.62776013250786	2.49950119013737	2.88583458270903	1.93546140602221	1.79506325914288	0.961222788279929	3.17375974199156	2.85077816305688	2.56119590113149	2.48829451694662	1.35219763087119	2.59719010288845	2.02265467279471	2.29559489998887	2.69703566937238	2.59613758564098	1.62445924280725	2.2164727122089	2.47724788360498	1.55135078420347	2.68372774412305	2.31689899558313	3.53206826706391	3.09322556044128	2.07289066069555	2.76900456423327
CAT_8206	15.069635932097	15.3478334776979	13.9638221109962	14.4219908232761	14.9616186927728	14.6115318667902	15.6129538287633	15.2129519468807	15.1537871677923	15.0147286079361	15.7134447468291	14.183959880461	15.3239427563465	15.3199539202521	14.1145575815545	15.4506427434144	14.5501584421485	15.5620301141016	15.4643739524614	15.8939609480885	15.4545791161627	14.4880203717219	14.9297391135654	14.9238109620954	15.2044176323926	14.2540951693324	14.9772854220426	14.7876119075843	15.5110952056893	15.272129327536	15.9042834518342	14.5409456556983	14.3623716965285	14.8775237592975	14.0500965841956
KAZALD1_32890	0	0.27537295971013	0.306225882188502	0.288220247566203	0.709924944372658	0	0	0.444525115052407	0	0.655927437563593	0	0.808938161409877	0.770829975363087	1.04173568698206	1.53302442657489	0	0	0.407948538994503	1.40426911164194	0	0.672871949236521	0.940348964434702	0	0	0	0	0.751821055583911	0.407418191461093	0.785837482463191	0	0	0.987735822553695	0	0	0
TSPAN8_33212	7.28472115880588	8.3116222707275	8.98259712605978	9.00632470579154	8.29795867631171	8.24336947539163	7.59888832729158	6.60512755157013	6.9308241853746	8.54470041076258	8.02448204136729	8.74050758331068	8.67047039513427	9.18806119262661	7.13137371327009	9.30732618119246	8.95755339159902	8.24609818741163	8.24801258630134	7.73986154908582	8.12159406662034	7.97837437548566	7.55963765373545	7.34694003343177	7.73229735680396	8.18276150816178	8.69140145014284	7.55189595459237	8.06970750861703	7.08333326991408	7.27359413367915	9.12769500028353	8.653457465304	7.20685258340996	8.68618442716578
SRSF1_32864	7.78590964147585	8.61456478498539	8.74804009804343	8.69066769308677	8.79988206115276	8.50804563716745	7.95051485007377	8.22957826730773	8.41172613096252	8.30843031458321	8.01585918900903	8.50253054094306	8.5533075382904	8.5041293990849	7.8225793293397	8.39088155109577	9.10634985786409	8.23987335930854	8.12404897417334	7.82136614549441	7.90262607278195	8.63775161512386	8.738573547304	8.3833593607816	9.00967057116398	8.05297417832401	8.32675830323331	8.36025628286103	8.35670393135113	8.37327595916224	8.22735149816949	8.64342611044776	9.0067178781961	8.0596365562532	8.92628468549102
SERPINA3M_33119	3.8551783101909	2.86971508408477	2.57672664587446	3.53784026552492	1.82492100042873	3.05171484450769	3.09715557549355	2.3131085493483	3.05348801066384	2.62776013250786	2.20804173386741	3.89826141546779	2.28817575363946	2.28744595284925	2.83899935168376	2.00323623382399	2.27021034223675	2.71271964612062	1.86193095280329	3.50505016526234	1.75573097763243	3.06211114801833	2.47538531644667	2.9225056810032	3.25039053065809	3.07728313840904	2.79228918145704	3.63469264972451	3.04280691594471	3.2443969821843	3.40029772717121	2.50324286438296	1.8412053731812	3.98492725670794	2.69470965710841
VPS37A_10159	7.01103327859451	7.07644703193343	7.07005035466433	7.35538484133278	7.21727600835456	7.26441985288795	6.86013402213219	7.29696224664082	7.13198823992706	7.01530532325758	7.20330595503195	7.36561288739541	6.94464109006032	6.93126983777129	6.9388066032428	7.06317475397312	7.50905368021853	7.18108103193139	6.86959129846601	6.93842970192037	6.91576054303368	7.37601503425703	7.37092696654824	7.54212048749011	7.40456388884994	6.70418667897388	6.79585318977722	7.2640968259106	7.13451419537744	7.38787915723448	7.3246669075696	7.01994882116252	7.03832842666601	7.24928849441799	7.04482568462541
ATP6V0B_8112	2.50165204022451	2.38021373387711	2.18492534373231	2.43900029846039	2.87915488343479	2.27437462367109	2.46842161835686	3.03866827624538	2.50950594338783	2.24536951742067	2.49950119013737	2.00276952969011	1.64096943574369	2.5706120071208	2.63419283931461	2.32537981973685	2.33997267772544	1.97862775657864	2.98490165075935	1.61855644786053	2.36728833598462	2.56103098322543	2.38828901038143	2.6346971621914	2.66949678044659	1.62445924280725	1.60963729631193	2.47724788360498	2.5428240572034	2.82848571437564	2.88208763724972	2.50324286438296	2.67388272291165	1.58715140399023	3.40325553896654
AK2_33292	9.09026019537477	8.91594953805186	9.29597160733246	8.58829020212022	9.06597493590208	8.95667799394646	9.04823176320555	9.16232273615927	9.00042742941976	8.95180074545683	9.09381095061629	9.14003531606309	8.65032477284784	8.99302419496047	9.91297567681036	9.04230961800557	8.96998344526647	8.85719010356794	8.9252816006608	9.15461135882742	8.84844901275498	9.42775828778367	8.79362970568192	9.00048540712867	8.82534676949102	9.14960968538388	8.89372144044292	9.16408815442349	9.13548698550761	8.98070765428548	9.19388457131493	8.6948142583064	9.21074008220943	9.28729119661649	9.4680185134505
PAN2_9420	3.13294299817396	2.43734642646533	2.39408579868597	2.65699742037972	3.39722594082583	2.8360465289054	1.89554607496209	2.83485753697177	1.358818286038	2.81641528303075	2.49950119013737	2.95741204091854	3.01122922214544	1.93478365310386	2.93144019702274	2.41854309185582	3.26361329208239	2.97503473051096	2.30813009920287	2.74294611304991	2.52455207258565	3.43330469444701	2.77912226365413	2.81417086654461	2.66949678044659	1.13121909816496	2.58865864809752	2.29740330463293	2.71179852620627	2.82848571437564	3.28713563534857	3.29977695352006	3.19846171386172	1.38053226720578	2.90701632731797
HDAC6_8786	9.3390688035396	8.86870150582328	9.06897937745094	9.3696497673345	9.9102037158483	9.2708725726205	9.0928428437849	9.53359518881141	9.5706629174512	8.79236903364364	9.28236470976598	9.08516815874729	9.08305767289858	9.11373135116346	9.75039312742022	8.82554635031478	9.31832157646963	8.97617754705785	9.00790469227698	9.07376180263051	9.06320019708641	9.7221841904499	9.72637962604804	9.77582319988488	9.40623395121606	8.88208683142078	8.52905297071379	9.70063387400407	9.3422149558993	9.85484697503263	8.96008472976424	8.53480944153278	9.15408622872947	9.55978381166589	9.47774338488834
RASSF1_32475	7.06785530928717	7.5543038371571	7.21486846112828	7.62149344266768	0.398196579001771	7.20936326865788	7.17279148659654	7.00839048895193	7.27001974230549	7.30249062249088	7.76798579019691	6.7718420264973	6.20445109152672	7.26496916982318	7.33547624977376	7.57919961433292	7.47844578982321	7.98649461198372	7.46664461099008	7.50925386478129	7.57637686831073	7.22468118089132	6.13739614558479	7.33963087221216	7.23972287538041	7.23551190968397	6.84245342560728	7.29739839953659	7.1999215458059	5.84010618571558	7.10853980348694	7.00622363723951	7.30896380820864	6.87854278383752	7.6323742860321
G0S2_32729	8.72903351529681	9.05020847615424	8.50489945721073	9.01867914950138	9.16994466586753	8.49429256376615	8.7530956324453	8.83419610406979	8.93735972857082	8.95012268017051	8.74828175826135	8.35627547817494	9.08305767289858	9.15985569256316	9.40126788960066	8.98729843018168	8.86074888406558	8.90124344920084	9.22989671989785	8.96886355162833	9.09490268751456	8.92457985153967	9.0624657441411	8.95098025882972	8.86003646208247	8.76557487218212	8.85801777485335	8.80644847260653	9.21322411710332	8.94442877480938	8.79656443569569	9.02117316533953	8.67944378273028	8.61724733063113	8.59849109769348
HPS5_8825	5.66511550416043	6.25739140228786	6.15443830614279	6.03983908008789	6.58078064871517	5.99867418858669	5.65172887761259	6.37358910911197	5.94260064709226	5.81404631682349	5.89974227965861	6.30742560501293	5.82766247429265	5.92220419704021	6.10239770029891	5.91113217895256	6.30654775668055	5.80482883410814	6.04908023719136	5.79064833795283	5.50051962439449	5.92444443544766	6.22797048975145	6.00782494711896	6.35864095895868	5.62095940066959	5.79995148254535	6.39030278015153	5.988987972144	5.77012208648318	5.37929269697972	5.78958930701307	6.44465200063499	5.9896413356174	6.60201208937016
PRC1_9556	1.35300999813446	2.12595221108713	3.92487238093083	3.33148306039724	2.81543825650413	2.98334604104612	2.21023415401152	3.03866827624538	3.22424624153849	2.15502742279022	1.84239755666962	4.19331405393907	2.06285736303296	2.06215932840619	3.9264161042422	3.17375974199156	2.89779988987642	1.20613759906444	1.57347335468161	2.74294611304991	3.07519768531127	3.21271425466819	2.0901657756515	3.73774439145199	1.81693885621986	3.12727738515398	1.90136629033917	2.29740330463293	2.65764328041232	2.52280827876505	3.03010322668665	1.98156441484711	2.34763640317451	2.96633586834241	2.90701632731797
LOC679794_32681	12.5698359399167	12.490705067385	11.8403752713732	12.3883569289796	12.7503483591459	12.0377626686626	12.1037678576025	12.3697008072782	12.5835411928424	12.3301946489624	12.6744689592603	12.1551433596028	12.8814735362323	12.5371826302203	13.2930226128828	12.4222529758656	12.1337472131517	12.7295212792009	12.48962083558	12.8901847927876	12.2562729168059	12.4746456798184	12.355659123773	12.2159320246143	12.4968668411753	12.2069021408089	11.9248705463236	12.2066939025132	12.5183768533818	12.4249639762065	12.4001828113615	12.1396503454409	12.0657515511759	12.2846899288665	12.3128638318171
COL6A2_32304	5.11601728591069	4.69020576207533	4.15293683029764	4.59806481621207	4.23267092344507	4.60946307366466	3.89776618510152	3.98144259710332	4.51768526005509	4.40238098711375	3.80015175818752	4.48734252038478	4.16591405905113	4.01567083554777	4.31753473124063	4.98907046024483	4.55247640717974	4.38782203587515	4.6272826882262	4.33297682978411	3.72049634394475	4.13273002006804	3.81063639843394	3.90553741316391	4.31650501458178	4.97067689905956	3.7830847981768	3.97121770391094	3.95250664676535	3.89742627763571	4.85190920015254	4.4683233910129	4.8136515847661	2.96633586834241	5.37059955618419
CXCL12_32815	9.4755300096858	11.0731661686333	9.57177321112711	9.73644446119118	9.46614546472842	9.78993668417479	10.1761289112015	9.25896175557638	9.26543976289295	10.5764760427527	10.4354597814483	9.69237448174816	10.9675977769297	10.6759484561549	9.49890904737683	10.9139542432568	10.0759464476214	11.0591298161728	11.0971326775152	10.7894319599423	10.887644630218	8.85183594925667	9.3863144200833	9.25089326961995	9.60747378477284	9.61198799322592	11.3145804857926	9.01099638368133	10.7726798608186	9.04694355844262	9.73552226858251	11.5101640795315	9.9867644992234	8.97883700454245	10.1543634734757
CDO1_8275	9.98581367433709	9.57582723373379	10.2893817330126	10.2280000911528	10.0629145542244	10.4388016170958	9.92699758854472	10.2124296484511	10.250743253126	10.3109091172497	9.61100370284307	10.2889462824845	10.126622029411	10.0614056042855	9.68467980712249	9.46237202649264	10.4923262763038	9.44179334266691	10.1614116265555	9.89396952581583	10.1899408168693	10.115440084128	9.91881179961823	10.5845997371542	10.2538819505409	10.265638041978	10.5681042764059	10.5321772329186	10.2332820233713	10.2148380275206	9.58505438825066	10.6464804576258	10.8107719869068	10.7529820639813	10.1386862192955
USP7_10142	8.10923937614979	8.39330142734565	8.51891784869309	8.25084554875924	8.41811931611698	8.34222218398863	8.05751718745768	8.27230152446607	8.11331298431096	8.42657757954619	8.08481549640058	8.33962868134499	8.16151206952863	8.10805325150199	7.30987409183777	8.38656421741131	8.63652387703696	8.27378224567146	8.16931838360899	7.7641130703236	8.03599287004972	8.42149748729084	8.21187796186957	8.24936415435196	8.36346932060178	8.20475736368007	8.25643998720981	8.46388668693593	8.27587441575028	8.20444759788615	7.90182946244544	8.56975537883516	8.63404675807939	8.24644527445482	8.57149816763907
MVD_9265	4.74993217949409	5.62558011135046	4.94462767761383	5.44153397165177	5.10329823385346	5.25653609020523	5.36474166044825	5.19871978154327	5.01323904314925	5.04209196959728	5.8293113619726	4.81091477039959	5.64629088618212	5.28958760106746	5.60944320668471	5.51728863414036	5.2128954491152	5.40950370725457	5.55800502386286	5.81738257531314	5.65312326054302	5.12939501330326	5.17736275386913	5.04812218514249	4.86155970382679	4.63277722498496	5.63767056400636	4.95515164908907	5.6437681931453	5.08278378581602	5.45982793765887	5.22394767573444	5.28911948605917	4.97587035397217	5.53930076546574
C2CD2_8173	2.21008921200712	2.95043516244245	3.68071164484499	3.56505035309402	3.30743817838135	3.3520394122869	2.38738672035031	3.2172183276573	4.01130939069716	3.13273887625973	2.62576370591755	3.27009497096988	1.64096943574369	2.5706120071208	3.73448982591693	3.00377490104865	3.36748856488816	3.09023519031051	2.20884197921255	2.36214797083961	2.36728833598462	3.47364612974085	3.55474857157383	2.69703566937238	3.09929259616584	3.31154406354491	2.79228918145704	2.7810623042379	2.60137562672026	2.75792156925656	1.37464464230387	3.1875033099713	3.52952470399468	3.29572929260318	3.49367166721581
NGRN_9310	7.09544853312245	7.45577725398825	7.35690995228655	7.40140025166179	7.43696011962592	7.31745235731692	7.20861383550624	7.21172641135962	7.33204637968008	7.49892029661268	7.41704069826962	7.30173066667244	7.86639253299101	7.42462046962638	6.89356174909807	7.67907305209949	7.59181191672535	7.83986433662441	7.39505075157268	7.33518858779835	7.38961229357809	7.30233149997075	7.56709256745124	7.32243076191228	7.53050419364928	6.9806372011995	7.52583213155644	7.38449774070091	7.02648203504837	7.57395618674574	7.21292170269626	7.81152557616001	7.36655291467734	7.0189505824006	7.4153300191755
PARP14_9427	5.79195944630482	5.89907008734404	6.67870762183709	6.00549016537989	6.22999670877506	6.30211684408439	5.47670715809937	5.85839988059162	5.85430960720876	6.15434583278543	5.41398270055624	6.3677814239652	5.08068648746906	5.4841291843438	5.73017164642484	6.03399478678048	5.95289164930483	5.49562177033062	5.87379547345041	4.95535031667223	5.46213904007418	6.300270539397	5.72251309036899	5.51412707359124	5.74616428391712	5.76213833245669	5.62439738248693	6.0501105398319	5.57238365100513	5.72459284195221	5.67752995443416	6.43917236997965	6.68091007446051	5.87605492415446	6.50752085429317
KRT18_8977	2.36322358416256	2.49230250955867	3.94716109626603	3.7892816068353	3.30743817838135	2.75634403475546	3.49543003593499	2.41424193572243	2.75219563617621	3.77228975901536	2.6849791962915	3.57323663298294	3.49065239470464	3.44376942864437	2.74022736644632	3.11929354607951	3.49528892335436	3.24743283223572	2.64843713829163	2.36214797083961	2.79544165007206	3.65998959651951	2.0901657756515	2.5695428969664	3.25039053065809	2.85794064956697	3.09137611444599	2.71089407329435	2.20803783598195	2.68372774412305	3.16433602962924	4.75762938003274	3.63327536226413	3.23559406153447	4.09428373471255
DEPTOR_32826	4.44134644634193	4.04986710306369	4.81731199614717	3.98330427263263	4.84065342804324	4.362693031525	4.08928413933492	4.47839587300398	4.05723375923252	4.02273672486543	3.80015175818752	4.60345232692611	3.53527742816113	4.22072071161817	4.50970001181546	4.50662368381508	4.38105217901978	4.06059175257198	3.92246375226738	3.2928368618167	3.84503609615666	4.75692276333215	4.08440897859416	4.33602514363071	3.98409284226707	4.59774167293659	4.00415750068892	4.47314790584454	3.88340228298882	4.05287454388612	4.14787026698319	4.2985363052584	4.67465163980837	4.97587035397217	4.25802153195005
AMBP_33085	5.11601728591069	6.10263361562098	5.07179268837214	5.93423705579017	6.22999670877506	5.29934679953983	5.3752871024669	5.94545562683522	6.04871403930206	5.24184877648052	6.03675324206351	6.11738045200997	6.03610712213566	5.44959503029442	5.03223925847273	5.20059311363748	5.78795665893336	6.32346141822878	5.57803775150553	5.1361158754612	5.60989077906775	5.78713332544555	5.95999811900305	5.59820121083988	6.43425694394639	4.38817777872452	5.31307524236645	5.73361534615801	5.01691333322033	5.36979706911106	4.81155762725468	5.06355988619086	5.38884280212036	5.40237551575236	6.13861692505039
TIMM9_32659	1.61945697309393	2.38021373387711	1.4088650200571	3.05265697378856	3.21168932606902	2.27437462367109	1.89554607496209	2.68099747155363	2.2175668925409	2.05864790284694	2.84930508823414	2.2508426606829	2.57137530342871	1.04173568698206	0.961222788279929	2.22578258060585	2.33997267772544	2.97503473051096	1.86193095280329	1.35219763087119	2.85590125409486	2.22526549556992	3.24347440255512	2.19062839757482	2.59613758564098	1.3150137184828	1.60963729631193	2.84797547346367	0.974864911121903	2.52280827876505	2.88208763724972	2.22851507771862	2.51996201394369	2.32455438056331	1.24400940524322
