ID	S5P4_B04	S5P4_C04	S5P4_H03	S5P4_A04	S5P4_D04	S5P4_E04	S5P4_F04	S5P4_G04	S5P4_H04	S5P4_B05	S5P4_C05	S5P4_A05	S5P4_D05	S5P4_G05	S5P4_E05	S5P4_F05	S5P4_A06	S5P4_C06	S5P4_B06	S5P4_H05	S5P4_G06	S5P4_F06	S5P4_D06	S5P4_E06	S5P4_B07	S5P4_H06	S5P4_C07	S5P4_A07	S5P4_F07	S5P4_E07	S5P4_G07	S5P4_D07	S5P4_B08	S5P4_C08	S5P4_H07	S5P4_A08
BDNF_32390	0.400458371678369	0.902698276570771	0	1.47221601883853	1.01365402064028	0.96567648075548	0.784074465311732	0.458651638527352	0.531302169827373	1.04919132467898	0.713487130642288	0.432654973990005	0.916348316445747	0.863687584347875	0.637855766399362	0.855234136771436	1.17351022428681	1.47694550157791	0.856677117402973	0.28060666552613	0.610278086627187	0.537160472510456	0.331514430026487	0.736328806184243	0.492605081958704	0.509467503888377	1.12533073788009	1.20833374494683	0.935287464306311	1.02745246962271	1.29045691445828	1.20543141058572	0.660073854351153	0.530716426269917	1.02852077182995	0.221991391017925
CSRP1_8396	6.26045450791913	5.88899833233379	6.63487144519825	6.74512269874259	5.8132885237847	6.03169038541948	5.95157828091487	6.09915538752421	6.41443088992536	6.16145223027775	5.78572272178518	6.54688919871211	6.2220426309095	6.11776935020447	6.46727392238626	6.33434755665335	6.27782675538333	6.46174128859024	6.27847769863509	6.10081484928742	6.2233739004257	6.5569651917099	6.20652739159901	6.17057926524579	6.18651108198138	6.23917543652709	6.24168349349403	6.49390365733463	6.0293457554565	6.63503528049037	6.49242492422421	6.5571307953809	6.27043191372856	5.99311148756197	5.79112552803053	6.75432861063453
FV1_8669	4.67097805012164	4.53442046377027	4.57183104263949	4.70264905974491	4.34776121349577	4.70921602776765	4.86579526804824	4.76542746136664	4.31093626265891	4.78242772569673	3.56997314294945	4.44678899170029	4.95174904684536	5.22789191748401	4.88470009634205	4.32284605143862	4.64763893482433	4.50193905259226	5.09783696900914	4.74225788008862	4.71559495790102	4.25130586306347	4.67478210297432	5.03310225620273	4.65623888325042	4.3261497674727	4.80418544197237	4.92586958590576	4.48789682333752	4.47817213521089	4.26145398896485	4.46693192803481	4.45192891577849	4.56541238262957	4.5412824063451	4.67912404964984
SMTNL1_33008	0	0	0.601967492967885	1.12630214556608	0	0.251683724758089	0.311110614728061	0.24747599741	0	0	0	0	0.289047144880864	0.268938426216323	0.637855766399362	0.265752623469275	0.274132103535362	0	0	0.515420939035643	0.83982268376387	0.29343735388006	0.331514430026487	0.289217202955251	0	0.277106773246137	0.558371688739102	0.247616127248982	0	0.332971847277051	0.270922740372511	0	0.471734436555297	0.289625812622966	0.199828303884742	0.221991391017925
C4BPA_32954	0.214079540186048	0.283791229848736	0.757347664024349	1.47221601883853	1.01365402064028	0.817527687077436	0.566888041250161	1.20782968914614	0.672329467058004	1.43882049543056	0.889876161693864	1.15315876626234	0.289047144880864	0.691322135454819	0.245298820834062	0.4900834980172	0.702922744143031	0	0.685399270896933	0.717312717157588	0.610278086627187	0.537160472510456	1.02384745068867	0.736328806184243	1.15117661559679	1.04181188329786	0.773075838698476	0.643146131155268	0	0.830917448240539	0.270922740372511	0.521406649814667	0.660073854351153	0.917846325382892	0.375315636463645	0.735842428236003
PCBD1_9435	11.5488982505901	11.5148115180687	11.5768261556856	11.1585688670222	11.71454754608	11.4469302055403	11.3007305295059	11.3043043648277	11.3756433631316	11.5673864353795	12.1205972997394	11.7374141645171	11.5657975479261	11.2984395402505	11.309741295084	11.5384166969768	11.4009296349159	11.4721735206172	11.8001558441796	11.487214326289	11.2264292223311	11.7480307366078	11.5927387205871	11.5211530259272	11.6438056027542	11.7510405268393	11.4465823040161	11.369804140873	11.4863090847538	11.2864911900353	11.5960800292259	11.5545842857482	11.544156940527	11.4635550631135	11.4277776443851	11.428079544845
NS5ATP9_9367	2.07013927398545	1.85147044699963	1.53532898152209	1.12630214556608	2.22294859133654	1.87512789950464	1.66264383295574	2.4070681067936	1.81679930818262	0.891804627631644	1.647334149128	1.36385410316619	1.22094787245928	2.16467530479465	1.60346415799857	1.85973903845347	1.3015085152479	1.33844689157742	0.491012954594391	1.65400271796273	1.75253043303631	1.97535080920923	1.35049809478591	1.58390103121401	1.01253860399105	1.5389657201148	1.64465369283336	1.69907391046777	1.61004383192452	1.73831327762795	1.51561846540082	1.85284755922059	0.471734436555297	1.22276700238213	1.12993793168201	1.58309007142851
EIF4B_8549	8.54949583619867	8.45084293905672	8.50629620434432	8.57340222807795	8.39516840718454	8.32647608592371	8.29950319626825	8.51604481180957	8.42554936163383	8.54770423358313	8.71951685838585	8.7218917920783	8.50923067781768	8.58802806295983	8.62784448596938	8.71316163979274	8.63502817413113	8.50207075331804	8.5953242564861	8.38559389985516	8.49860631271528	8.71376105084799	8.53401239717197	8.68296520809253	8.61960296704481	8.68066403641004	8.72141412511228	8.55190124880256	8.34264522973083	8.51264714737095	8.51824149570602	8.68869533217751	8.70583073146869	8.79398633119026	8.62890800702601	8.54858578079012
CHAC1_8301	0	0.283791229848736	1.44675919473031	0.479570286478879	0.267600119444694	0.251683724758089	0	0	0.199639082833063	0	0.512488372397639	0.608404981211512	0.529737062423414	0.495533261141256	1.19998186163104	0.265752623469275	0.274132103535362	0	0	0.28060666552613	0	0.537160472510456	0.600904519675849	1.07716457466948	0.687486059634066	0.709543872549487	0.558371688739102	0.458893727534654	0.542144921719941	1.02745246962271	0.270922740372511	0.521406649814667	0.255062979063822	0.289625812622966	0.199828303884742	0.221991391017925
ADCY2_32834	1.2866874622759	1.66625594359905	1.14284805991656	1.75102222553345	0.860140179633898	1.33614996600337	0.566888041250161	1.20782968914614	0.374980521010198	1.04919132467898	1.04702970665331	0.906342569431829	0.529737062423414	1.28359362863153	1.4157826469316	1.00813933660175	1.62885010100021	0.819173330885158	1.14814924740747	1.19423423114326	0.610278086627187	1.70290929004657	0.600904519675849	0.736328806184243	1.01253860399105	0.709543872549487	1.27370602324951	0.953241849687233	1.09783967741918	2.12924021271879	0.695760388172199	0.903584474762644	0.975952354992231	0.737227811109723	1.02852077182995	0.99859590590805
MAST2_9198	1.37830966000344	1.66625594359905	1.44675919473031	1.9108470295692	1.60313929511429	0.96567648075548	0.784074465311732	0.806129049624685	1.02777485571759	1.19108472115411	1.04702970665331	1.26234934057945	0.735954561844996	1.28359362863153	1.3119134793561	1.00813933660175	1.52776978744667	1.60330509822846	1.00976157425523	1.74921728243514	1.36718109496954	0.927689582248364	1.35049809478591	1.78314133070802	1.27765222321963	1.04181188329786	1.64465369283336	1.08641851643469	0.542144921719941	1.20039574795755	1.88187246899556	1.66756077406605	1.45443415452614	1.07834752439485	1.02852077182995	0.99859590590805
FCER1G_8623	8.94839010091854	8.16969749812271	8.07075139320841	8.97943777071264	8.67959960773961	8.12255934717231	8.32679356031459	8.26802657933331	8.79973305629718	8.01045857691998	8.27813318087909	8.91977609979071	8.13646287123273	8.37659026073267	8.42729800478254	8.62352193387658	8.39874527795857	8.36719332561411	8.01147023941988	8.72196157488639	8.9348063430048	7.95934664602126	8.28077216025222	7.87356633994768	8.33686659155998	8.71378483553791	7.83493608944831	9.14061599346128	8.75199946428904	9.19320932499543	9.0106557198916	9.07148711559118	8.08301551263881	9.05503242840296	8.23904700755565	8.85880039806716
PRKAA2_9559	7.05148137630773	7.52559624660278	7.16554503746519	6.93840671365885	6.74665559996478	6.99066479020852	7.43924873670859	7.06459372899682	7.1661429190951	7.15567367167163	6.60887105470712	7.34800324086102	7.14610673642457	7.64812705704309	7.00576739106691	6.96330077827731	7.3185331491001	7.38920578595014	7.24814738193121	6.82662118228604	7.33862116983154	6.89440803348278	7.39796117915005	7.87629482919706	7.21659934482998	7.09752043279419	7.00943652402833	7.2346520446304	7.42860302738981	6.99059441721252	7.33918440147856	7.35790467232075	7.15933323141523	7.40721093606534	7.10825101518992	7.01957988985222
CISD1_8322	11.1162498360099	11.2114025002899	11.0865752412533	11.277582636758	11.3383500904432	11.0563491667871	11.2581294986258	11.1417576896344	11.0244874575026	10.928174776819	11.3800202475885	11.1209582879137	11.3354036335844	11.1507453899054	11.0238675271053	11.1150473138885	11.0040056029365	11.0066602638806	10.8349902276758	11.1690754908106	11.2061548792939	11.3097685261219	11.2655480739887	10.9128765147376	11.0864637963091	11.0826886638433	11.0043873931483	11.0736321603893	11.0805460829724	11.072566737834	11.0748560651141	11.0114792569463	11.0945193641366	11.0065135645527	11.0916540825415	10.9268201688147
SLC10A2_9833	4.3698519482483	4.13106490487626	4.56132291872466	3.63639500291755	4.57446552602463	4.56565210643036	4.09798002192415	4.15716960716276	4.0645007824778	4.2123873219549	4.66169181189074	4.44678899170029	4.24553181404119	4.79932754659925	3.7056447671473	4.38002163643931	4.34002872856575	4.43553904729779	4.54217895370311	4.2342378341677	4.22029434760172	4.30167651173236	4.61520181098112	4.78854202412645	4.42979340143623	4.79087912741145	4.20839471787544	4.3947252790314	4.89416567551181	4.44416558641596	4.1815861893316	4.62800341812048	4.64270687840175	4.79070869775865	4.49450778154531	4.09889228404447
ADAT1_7986	0	0	0	0	0	0	0	0	0	0	0	0.232485877435403	0	0	0	0	0	0	0	0	0	0	0	0.530024904738634	0	0	0	0	0	0	0	0.284131530378721	0	0	0	0.221991391017925
HIST2H3C2_32796	9.1124767581939	9.10304999150415	9.10063390986557	9.01451079469259	8.90179669565318	9.16617011008069	9.13376754897852	9.18124342591861	9.26334237145829	9.13495286903009	8.37212875162313	9.01744515324388	9.12245850233722	8.94548788521981	9.07869792881408	8.90980397464951	8.80800623096183	8.94175600145233	8.73708805848451	8.77736927728527	8.80240069583663	8.75426452224516	8.95710343336212	8.63865643236935	8.83033528781182	8.85968311808533	8.61761639809916	8.8960653664668	8.83719862868784	9.02367232103027	8.96427113701148	8.84301070857044	8.92141362807872	8.67739453213536	8.86877194102931	8.9055889175688
CASP7_8203	6.77208835268416	6.90059469165851	7.09989973334606	7.36149711992097	7.32162926497922	6.94898748210824	6.93136626873354	6.81654416614684	6.75692664937478	6.9737087602346	7.14283517596729	7.18420450573491	7.10717499571623	6.77080564817912	7.15393797926663	7.26784618044172	7.06709474648836	7.17189340662832	6.77149161507509	6.61223766448198	6.68861911182135	7.24481044241726	6.99529745045358	6.64708055950793	7.02477576578933	7.10419729814548	6.91088933989787	7.28921005784477	6.43505288514765	7.48662516430486	6.97468874984507	7.15911874962117	7.02439809373614	7.30949593808454	6.81086310250658	7.39523819151266
FUT1_8668	0	0	0.229704832129883	0.479570286478879	0	0.251683724758089	0.311110614728061	0.24747599741	0.199639082833063	0	0	0.608404981211512	0.289047144880864	0	0	0.265752623469275	0	0.327455402612137	0	0	0	0.537160472510456	0.331514430026487	0	0.267226060413121	0	0.558371688739102	0	0	0.332971847277051	0	0	0.975952354992231	0	0.375315636463645	0.735842428236003
CCR1_32800	0	0	0	0	0	0	0	0	0	0.279618577143287	0	0.232485877435403	0	0	0	0	0.274132103535362	0	0.26629560818665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255062979063822	0	0	0
ABCF3_7946	7.80109063263385	7.61949265153723	7.77924584792136	7.86212821565451	7.34351891768765	7.77882225113821	7.56741870810627	7.56700869529598	7.58611467150134	7.83238513553245	7.2457501056028	7.87196688405354	7.75311224001439	7.747772778474	7.83313910783228	7.72489488909029	7.90047980401621	7.81683802338219	7.78622894741626	7.46106803399911	7.65735513955996	7.68355625574876	7.76476242334947	7.90329961073308	7.86909643453014	7.78527292964808	7.83791923263254	7.77076272993191	7.76898253131993	7.82563744487031	7.83699958101664	7.71104464042183	7.7680595988522	7.80011403140149	7.58310658774339	7.89806901881009
HMGCS1_8811	1.83164123640706	1.06139548088206	1.61877438079238	0.838876429865817	1.01365402064028	1.79815238410846	0.566888041250161	1.20782968914614	0.918742005946734	1.54837015465103	1.04702970665331	1.71067906677949	1.07667205905874	1.28359362863153	0.946125440636326	1.38852276497179	1.41907024917136	2.02061911108051	0.856677117402973	0	1.03780872061684	0.927689582248364	1.61667230029174	1.22148263815387	0.687486059634066	1.18305707831296	0.558371688739102	1.52227536095606	1.37655452758758	1.62145092311782	1.02353677602808	1.33556283390341	1.55280906608692	0.917846325382892	1.31360375693041	0.735842428236003
MSMO1_9252	6.01848904343106	6.24791791889405	6.07203046579314	6.31950340285738	6.22058388738869	6.3709594161652	6.32513336824784	6.06730159218429	6.16575234461738	6.17004802386724	5.77452549605555	6.39929185371803	6.42190016144953	6.18838572710345	6.16216727592925	5.97016894216079	6.2182485112735	6.29853847162801	5.88207267545743	5.89238896922441	6.25355708642396	6.05825219488445	5.88569774435787	6.11621782527427	6.28014585911436	6.29859927344616	5.8800551390495	6.1039639289992	6.14544879578082	6.26799231969442	6.31662935526228	6.17787924437937	6.27764232229178	5.62188002689386	6.10938643612803	5.93191017289917
MYLK_9277	6.39267995803515	6.18465018516676	6.3505303676286	6.5000455147244	6.3269620156196	6.04424485620168	6.14060360275829	6.23796722271875	6.27485197573946	6.35103578952458	6.88878098554176	6.69788855682519	6.38408239491079	6.36375968302181	6.38328137541227	6.49178505901467	6.56288471184074	6.4064791638348	6.22864971071461	6.39388045699508	6.34983718683393	6.74162470111616	6.48139720315167	6.42282565669338	6.36451353341566	6.41415940242792	6.54891153856722	6.49090329617157	6.08856490630012	6.5008635913601	6.56031517646223	6.65074161914793	6.63567327977452	6.50491550093197	6.03942097983091	6.42906880538499
LAMP3_32979	0	0	0	0	0	0	0	0	0	0.279618577143287	0	0	0	0	0	0	0	0.327455402612137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221991391017925
HNF4A_32734	9.27066838740745	9.27742931920707	9.42394073411315	9.00789562652803	9.25017130786709	9.15993452358745	9.22246038345815	9.19328392279536	9.19118790521349	9.35305210643335	9.57505555513104	9.43543454676595	9.18702547181817	9.41742301637579	9.12061141585368	9.40422620309909	9.4157400726558	9.2675773061098	9.33774411034164	8.99332762093295	9.10172727695396	9.49741631365351	9.36351563551967	9.67925730489812	9.60047597506067	9.63039022427089	9.51454225132766	9.40010907447763	9.33940595758029	9.41954020412332	9.52033684195483	9.36326375077808	9.50883476072853	9.55758633702647	9.3792959863718	9.33481669261171
LIG1_8999	5.32880355685118	4.72435620270155	5.04887582659881	5.15788814137265	4.80230099419426	4.87768418516716	4.86579526804824	5.0112471367411	4.86045052839691	5.29584902881078	4.744363811473	5.44841366713213	5.08971513394688	5.54526902607134	5.18585100154562	5.38740191642996	5.51013096537568	5.33962649619138	5.48499468091846	5.15249159934315	5.29186592775655	5.31454319558577	5.14397972284605	5.67713654851318	5.48383808233087	5.09789253465752	5.12065650195392	5.27884831417509	5.05126658680443	5.31038391596056	5.11571689462138	5.50481466452967	5.10668734034033	5.32656914114924	4.86186372623034	5.3251872933753
CCL5_32784	2.45390758547259	1.45371179444904	1.53532898152209	1.9108470295692	2.28459400003677	1.53901391152125	1.54858426425312	2.06391117618705	1.93350066349721	2.56537784340798	2.20955395891109	2.60190322693336	2.25434051652349	2.02637987248687	2.86819304947814	2.82128008391149	1.81196285995824	2.54625649039219	2.55217436180304	2.34465975132544	2.45304450483667	1.97535080920923	2.4982520153009	2.18638422909007	2.4533371440537	2.0622720148338	2.18413635468701	1.99852031663368	2.53342032794362	2.12924021271879	2.23830612126793	2.53328789932788	1.64490203706154	2.44531992868493	2.19076646583013	2.31968088793929
ADO_7995	4.24152932776143	4.53442046377027	4.41725925856806	4.41331700498684	3.7255470572598	3.95282572426734	4.23335269833936	4.61930616209049	4.28919837513179	4.41400167533914	3.74079238432204	4.35114710650726	4.43499321835281	4.39795673946261	4.35477072222703	4.1363204104333	4.30990200930328	4.36593492088946	4.29644571351374	3.83912772306143	4.48061502170232	4.30167651173236	4.471405592042	4.54964965231924	4.41610733494099	4.49823545684095	4.15198220596109	4.08029236951872	4.62755211175639	4.73881833453522	4.6176535012449	4.33310729092526	4.4896745852897	4.40812840107648	4.23476177703076	4.15385261972329
CD55_33080	6.53386147611519	6.47290191965448	6.2721538228325	6.08403547825588	6.56914914649147	6.54595244808928	6.63911046086119	6.54599051611986	6.36852501170191	6.45668804882653	6.72684617313061	6.20439023669099	6.54010023976597	6.58004672349745	6.44902694300385	6.21372123310997	6.36831256351067	6.26068577091099	6.76074389299549	6.40122883571869	6.21828140034625	6.48613228594668	6.56249822520658	6.39645747036986	6.48411946393036	6.75691311406806	6.45876819214638	6.32223194178914	6.6402941624286	6.10887180642478	6.69009235393568	6.35329113718826	6.55488886978961	6.65568268962422	6.30639770352637	6.49440811665633
IL1A_32861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUSP5_32605	4.91233255802344	4.98422326883157	5.12933324332646	5.6351607303826	5.13910175330072	5.11833724516872	4.76724182412798	5.12392447825535	4.71313896306211	4.90076918773942	4.7895614509875	5.02122937191149	5.41631989162849	5.47389171120353	5.20772197454613	4.6936742299084	4.76332126970304	5.03781176466872	4.73021459262114	4.92669512482391	5.49922366388908	5.23900687801121	5.31288431480583	5.06214981974581	5.29485666771718	4.90744066058001	5.4204032189886	4.94353467069652	5.08073348699469	5.77447919270837	5.3456527757957	5.37461968210864	4.98862407886115	5.49249398696119	4.97522385208508	4.74324962351573
