ID	S5P1_D01	S5P1_E01	S5P1_G01	S5P1_F01	S5P1_F02	S5P1_D02	S5P1_H01	S5P1_E02	S5P1_H02	S5P1_A03	S5P1_G02	S5P1_B03	S5P1_E03	S5P1_D03	S5P1_C03	S5P1_F03	S5P1_H03	S5P1_B04	S5P1_A04	S5P1_G03	S5P1_E04	S5P1_F04	S5P1_C04	S5P1_D04	S5P1_G04	S5P1_A05	S5P1_H04	S5P1_B05	S5P1_D05	S5P1_F05	S5P1_E05	S5P1_C05	S5P1_G05	S5P1_A06	S5P1_H05
FETUB_33027	11.9561744525242	11.9779682742673	12.0405395095763	11.9628124769108	12.1498880619655	11.9667845501941	12.2597508355664	12.1505569677301	12.108959426467	11.9198618846493	12.0259859813562	11.9661533161342	12.01304206951	12.2499764385521	12.0751716800903	11.3218024575309	11.8130441235636	11.8940565613879	12.0383678799688	12.0283135775994	11.6425143712897	12.1689906703754	11.9971195475864	12.1560410291971	11.8815117513953	11.8883956406092	11.9789070220692	12.0846593526054	12.0754249386052	12.0962863330681	11.6923566705837	12.0522078660907	11.8246581783583	11.9876503565268	12.0362891969358
GNAS_8728	9.87701187934117	9.8206971789259	9.74357286830242	9.77180720944641	9.62596696721403	9.66847864295864	9.7504701093943	9.6400231757383	9.67632633760578	9.73166862914305	9.77059339523772	9.71411032229634	9.72206888172366	9.40778856861657	9.62794019284645	8.73088559542171	9.45824405830356	9.7304314526081	9.47491720441419	9.75394880229107	9.20849703555803	9.66240118086404	9.6248667551543	9.7627995450917	9.79879069210128	9.62921955549643	9.64544927345203	9.66222122590941	9.62246265163282	9.62462743037239	9.74064479345928	9.73206751254721	9.63885418441276	9.60793679004224	9.53120954216456
CD83_32673	3.39123174842682	2.73414210018061	2.86383314754066	2.62838506319984	4.09080758297595	3.35328572956917	4.11498427484661	3.3416960810164	3.39676126630607	3.18360576912988	3.00223138360534	2.16848330556441	3.45831545351183	2.89363482476589	3.35410124211476	2.18965139039375	2.49556799847501	3.04359358913742	2.79190624170857	3.80034195450748	2.65859690208727	3.17238340506335	3.03681173859992	3.04708727800883	3.27940898322393	3.16733857807206	3.73573564290791	3.08082314844018	2.70894961021111	3.00708023105532	3.1554442899111	3.13858306997361	3.24516441019575	3.30856315254187	3.25853015562752
NREP_9364	8.95814029683025	8.86373467755672	8.65422784043545	8.9686449779758	8.52544961497546	8.81935698939572	9.03779439747355	8.7506019093909	9.1241235672477	9.21502810187371	8.97516566204496	8.48900215952904	8.49843166077877	8.86233041461636	8.64178739547166	8.05111160447276	8.03199095347876	9.04024552250976	8.84308632337812	9.12635474376879	8.6020274722565	7.90482743898936	8.33673889641858	8.4600943296996	8.65732603163244	8.17462787754432	8.19973267068612	8.6463601438816	6.96737346343939	8.8060924445058	8.72482965530759	7.59717967938959	8.9607168836846	8.60518700213695	7.87734202626797
GCLC_8699	8.42253221653785	8.51311636622808	8.65903827422727	8.27429784148954	8.3315690899596	8.38872396304798	8.43857998228789	8.10647155774207	8.38865880590391	8.44662610907574	8.6134144040208	8.4365968159607	8.85334641791917	8.41954044448758	8.52130921414231	7.25920196296914	7.99223682690259	8.77608679187616	8.31878054875505	8.42968196930181	7.93822307201803	8.1646434455618	8.40904139500932	8.54745086487284	8.26158266053761	8.53811018506831	8.60917723162878	8.58160837029727	8.26992465340439	8.44165097338684	8.72182958832674	8.63155574366468	8.26275629671309	8.67485154607615	8.44543795382862
HEATR1_8791	5.28423299724839	5.22629727598319	5.46137183975847	4.41512451794725	4.61615411982144	4.63031373977394	4.7094793972733	4.86378055658733	5.26140567414677	5.11085875796743	5.21841872291056	5.16812265637344	4.81351271460862	5.37379612370697	4.78258408549588	4.94443093896104	3.92863646230004	4.88754261165757	5.04693464985494	4.90620591088242	4.66516303051942	5.25819381747807	4.78790009993314	4.99659606982885	4.93356266605209	4.82898137235652	4.87790065230392	4.73229471857057	4.97988765139639	5.16997511273128	4.70313958824307	4.89212302385254	4.9016493178751	5.05817057575686	5.72146152571337
EFEMP2_32619	3.15543911180124	3.09392792708865	2.33250781102924	2.88352085400273	3.14429327803679	3.29424842547819	3.26962027068166	3.3416960810164	2.79192681470408	3.77979108019046	2.94863829114	2.16848330556441	3.25763476880541	2.72846010728666	3.03693082358986	0.979250945586752	3.40439988608854	2.90356805697924	2.759903202428	3.24378518322267	3.3189159115032	3.03805235803825	2.88869527157256	3.17162091757472	3.31810093483391	2.98959389664556	3.56803724417968	2.8336297620212	3.42492749305674	3.17265491276219	3.41520702318447	3.17273971147005	3.20426057646257	3.47906707972113	2.73470944028023
E2F2_8510	1.75404315939382	2.04994670756729	0.923770594187032	1.13497930568218	1.27841876596878	2.0261784653564	0.971174538685197	2.01649207450679	1.61403028991225	2.01155168082172	1.7387509770635	0.662282283733851	0.561482927852111	1.52397648989305	1.845861492897	1.19865470481581	0.947030653986434	1.87553102543487	1.77860841389227	1.47702417573359	1.83409202434763	1.48720519897075	1.7664897446788	1.92386813442285	0.841393555169566	1.45187099544934	1.62689215984453	1.87366845265718	1.87724816624941	1.46458432103026	1.67683362010737	1.03909924671459	1.37314244787179	1.96355194955713	1.24562460511917
CHCHD4_8302	6.14177493858282	6.2551562865182	6.39963641340106	5.86827680145684	5.71925736960354	5.72343276847367	6.05948121895088	5.93585670658251	5.88184202911913	5.93160508758666	6.10405079588127	6.12401662317325	6.21472609486891	6.28371576324351	6.15088934801959	6.48743804706488	5.59463601344616	6.22842597340697	5.92747367963405	5.75665633921909	6.10052449800575	5.77881898157452	6.01479405718989	5.85811940634869	5.89063631900511	5.8212007778769	6.01099188161404	5.99741260807452	6.07190142937757	6.04688516587906	5.89885401325062	6.33545796689692	6.12752616932986	6.33178810724346	6.27829084182834
LOC100912041_9098	6.30942790261889	6.99168566941142	7.40258621104745	6.76359576757953	6.18981165393143	6.02974560156076	6.69452593604314	6.41532667752516	6.98848199606788	6.27068223435688	6.88109009237907	6.63599715655588	6.27801163038715	7.0271541385044	6.34245944539251	6.23796873768152	6.61647915980775	6.99553247551845	6.31103369588273	6.62438949056551	6.26080378312583	6.52943029008994	6.46404414850674	6.72632427006894	6.38558724925929	6.22092079575583	6.5727378413269	6.31963809801483	6.6428207106525	6.9833950916713	6.66099146979943	6.82600252231026	6.49704058483584	6.81845765468061	7.10620580418398
FAM103A1_33078	7.09442556910399	7.15320546794356	7.19303094893041	6.91903170759893	6.85513304624888	6.94860107674296	7.03178054537242	7.05943454814288	6.84390150757696	7.06837789829097	7.17454293024096	7.04528406526283	6.8358851798658	7.09659300886544	7.04945164587377	6.16822550699023	6.76746633659218	6.92484613508984	6.95850341905705	6.89150184862761	6.59477782248036	6.843204535535	6.9249662015943	7.14239709441594	6.98746900439789	6.89929276981715	6.96400868956111	7.04839284720822	7.02351350619127	6.90317558043433	6.81250858240627	7.0584248186439	6.88129898728538	7.23029599586996	7.01737764988822
DDIT3_8449	5.42369405871718	5.53072802609054	5.78849127997542	5.59834873693803	5.55396808347736	5.58865721059693	5.93365036724327	5.2217823808415	5.80414816846978	5.55731146252866	5.74396923771193	5.99817511136294	5.83649666187715	5.2471897916625	5.4579977988586	4.64167463887138	4.98279827152395	5.60487963662019	5.29599751476256	5.39321048097341	5.01504149469844	5.3461051821214	5.75621519095187	5.89019406798694	5.64646117548806	5.69154194235002	5.48055647454256	5.76268489611779	5.40745188365629	5.76505187721307	5.55221168427314	5.73674649288392	5.58240791992553	5.3568998927713	5.66896533590311
MEP1B_32655	0	0	0	0	0	0	0	0	0	0	0	0.662282283733851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273631618553182	0	0.252150617103428	0.257659639195129	0	0	0	0	0
BLMH_8150	6.23562739602456	6.01002598439149	6.02547816915158	5.5377264739964	5.76725386093934	5.78905073911604	6.11651120266416	6.18384126098839	5.35519232553339	6.27821695022156	6.07308018678396	6.06246752481048	6.22393863299918	5.75646516052444	5.80902278252749	5.00387788524818	5.76842078463155	6.43328880654483	5.73512790000014	5.74470774177816	5.53176228842067	5.84066035079399	5.94149745702283	6.15446060264038	5.91608257753453	6.16618397513766	5.93915070898599	6.05636578104325	6.0962693795946	5.85064783882439	6.1336769323892	6.02080488029373	5.73379415301231	6.18752599945054	5.93051314656407
SYK_9976	0	0	0.534593025020303	0	0	0	0.469025724372832	0	0	0.265609451217416	0	0	0	0	0	0	0	0	0	0	0.242752257532058	0	0	0	0	0.23089479742117	0	0.340805192006071	0.252150617103428	0.257659639195129	0	0	0	0	0
NUP85_9382	5.12983374501325	4.83995854071724	4.95660233884418	5.05728395763507	5.20944063507233	4.7668612526071	5.03942247019645	5.4477059165719	4.62656557318718	5.18488171469876	5.16066741754674	4.99444232844339	5.17824128787738	4.78290870258165	4.93991382150574	4.23340968571619	4.81856515112146	5.17325150873432	4.778029244861	5.10622746183349	4.40308086961121	5.05579352809567	4.95550542157839	5.04624411087515	5.10930576957405	4.955421124557	5.18998203242547	4.85691794631967	4.97113001227905	5.14627386296551	4.88578467536434	5.08382011950008	5.1262828298517	5.50245114112965	5.31861107152557
PGRMC1_9467	9.72349289444024	9.69074931945338	9.58410509858315	9.77246507072229	9.89583961940192	9.73554527450819	9.60396899924583	9.60007423748961	9.48833849495942	9.68955531868722	9.72599449596869	9.69192569205111	9.80036643977452	9.53882364726118	9.74743650061783	8.67711802149264	9.65814756555714	9.52100058669226	9.53139905732727	9.65447925382055	9.24946845976853	9.61820761289669	9.91214393622961	9.91448185371105	9.77942414790552	9.92313104765912	9.87166387964906	9.65317833283477	9.6477571066213	9.54340737637662	9.56847404795525	9.65864588913199	9.60929442186701	9.67162032641786	9.59973832550651
PRKAG1_33315	6.96339114617562	6.9701623486679	6.92665779170029	6.88049435591168	6.81915437513389	6.89992917543447	7.03178054537242	6.98933256959838	6.82107262354241	6.99711338115656	6.85219350870885	6.89802205410753	6.87149417216289	6.79968015425101	6.72710638520022	6.82068437082351	6.7592512855702	6.72612237924662	6.93898522573513	6.83627073770851	6.75999759592114	6.6465939716292	6.69900233523957	6.88481896407513	6.8848841888365	6.9221845298424	6.77060084653862	6.84272495019681	6.85999006824	6.77766914632314	6.84596057391554	7.04696096082403	6.75245362898678	6.98813924563775	7.15560384224301
CD48_8249	6.7573119274599	6.39094170108333	7.04898058258158	6.76888021511628	6.37468226837076	6.78401479432013	6.62883877694808	6.44666802970757	6.47751901821791	6.78607070650067	6.2879194278545	6.49402170773938	6.52160055552677	6.67280208624556	6.45103269035084	6.24414497980909	6.63005828606586	6.52575256827783	6.31103369588273	7.02592697325726	6.36390747849266	6.42899803894552	6.60422322600101	6.41600520531172	6.99644308362708	6.76299733420024	6.80334190181486	6.38549318857774	6.74653471516899	6.55575406253641	6.71328534390063	6.73463408173293	6.96632267168512	6.68830399092647	6.74969149108341
AKR7A2_8014	6.57182855498327	6.32464590764307	5.67907888144707	6.23192302423875	6.39315448842398	6.38487592967501	6.07189314247169	6.11235134093086	6.0761553173704	6.51665203813381	6.60615001929624	6.59311190575525	6.46833094910204	5.88632119592677	6.51609933918994	4.76706796950764	6.33627356313055	6.20624414494831	5.98050928017214	6.31260228258887	6.02945250890081	6.24685490451801	6.19510599983138	6.62921026954772	6.76046263025914	6.61246942041556	6.52118316153173	6.07928866462435	6.4131658687766	6.05539380182155	6.38572044446832	6.52586814527867	6.37334544413579	6.30179548996479	6.09147524863633
AFM_7999	9.42042831051152	9.44506644925969	9.3513095787057	9.3445466309044	9.56141667254624	9.30340332220402	9.37939110594633	9.26196919669294	9.50378019821758	9.29194682373917	9.55217072431508	9.20170120454031	9.46083792017215	9.19076780388816	9.16741777837096	9.61705811449977	9.07462942215833	9.34607062591706	9.13388700470953	9.43968277201667	9.5716174433358	9.37126769156199	9.2686054056849	9.3181073607266	9.43234219671269	9.17169506729217	9.08802220000045	9.41097639684994	8.94199139079911	9.3524956634203	9.42689627963616	9.09994488312465	9.68371665105377	9.32164610439738	9.24613981382227
SCG5_32648	0.480786491644215	0	0	0	0	0	0	0.554454818874315	0	0.265609451217416	0	0	0.561482927852111	0	0	0	0	0	0	0	0.242752257532058	0.26349567572579	0	0	0	0	0	0	0	0	0	0	0	0	0
RGS1_33288	0	0	0.534593025020303	1.13497930568218	0.439817162040278	1.01750498357877	0.253489769400563	0.768010940529144	0.826108460083411	0.265609451217416	0	0	0	0.342526496099085	0.656811673239168	0	0.694746844358689	0.466066456872002	0.541815404511554	0.532002557549081	0.242752257532058	0.679109555051991	0.4858134502645	0.246460011486006	0.611506093504431	0.760647105094292	0.701807099093828	0.340805192006071	1.10157416560083	0.983815253352676	0.90988968972517	0.882803754525628	1.21740742185783	0.500104262198517	0.75326732036404
PLA2G15_9492	0.840772142995116	0	0.534593025020303	0.484105168533292	0	0.268893031773287	0.253489769400563	0	0	0.265609451217416	0	0	0	0.342526496099085	0.656811673239168	0.40470027374863	0	1.10031448214819	0	0.532002557549081	0	0.26349567572579	0.263259948563399	0	0.337912781796355	0.23089479742117	0	0.340805192006071	0	0.257659639195129	0	0	0	0.271614379459597	0
KRT18_8977	6.79376812476172	6.65650829760335	6.4523147332611	6.47762369864159	6.5049535015326	6.16359185049946	6.28590090832262	6.37108947448652	6.26197969599198	6.61215885295792	6.62335473353557	6.88385818716819	6.76191678814802	5.93768368697692	6.37789974177732	5.14258777974356	6.1972411745099	6.97381273410854	6.24898265254794	6.14998631639841	5.78767675358069	6.4977903084925	6.37637586874792	6.83625186012827	6.46961999635239	6.75606419369799	6.72860113808409	6.29537039132879	6.29532555882396	6.30056322941792	6.4560102743477	6.6733254453766	6.05461123415845	6.55797747736765	6.26227263040359
B4GALNT1_8123	3.6403458859998	3.69325784459521	3.7126402186939	3.55647688654683	3.59088997165072	3.77639297305719	3.32597614154756	3.273419019831	2.84462134645746	3.80086901277186	3.82254845987084	4.20769976220599	3.10644314407042	3.13278738763837	3.86294441515416	2.83844017373935	3.31755090218107	3.63693108489806	3.89006065956685	3.88986099263585	3.08969481309472	4.07299027818733	3.4866588272386	3.88612668482996	3.23965067935274	3.46814414454122	3.8020393122803	3.12555749126902	3.54781331256589	3.26358422812421	3.32318900089156	3.95960608063721	3.63197140838972	3.18255843109115	3.20590410973795
EPHB2_8566	0.480786491644215	1.52834328888077	1.229957269895	0	0.776411299458273	0.268893031773287	1.2293482053973	1.2665410945261	1.19418864843121	1.77640947092837	1.11685078494268	0	0.561482927852111	0.619131574861251	0.656811673239168	1.84418911381988	0.3887959124717	1.53937740703571	0.38279875515694	1.69138867727869	1.59250533685193	0.679109555051991	1.13824153249768	1.08253649379483	1.21389683340916	0.760647105094292	1.1718996915115	1.04673754650331	0.466718324396731	0.66595039885119	1.21310009360316	0.507898835697191	0.613639064806337	0.870764408518882	1.0203485380293
LDLR_32688	1.91400171316931	0	0.923770594187032	1.13497930568218	0.776411299458273	0.495455667578749	0.469025724372832	0.554454818874315	1.19418864843121	1.27202702796924	2.07519335129173	1.45825215646468	0.561482927852111	1.05095485105655	0.899091923417893	1.38905421613581	0.3887959124717	1.10031448214819	0.934785599967358	1.47702417573359	0.793264377344044	0.26349567572579	0.848598275495883	1.60844007735356	0.841393555169566	1.25610535013818	1.03156093555024	1.04673754650331	0.818788995094444	0.983815253352676	0.525518593986635	0.276185579027404	1.51369220685398	1.02558834164327	0.892979603106991
DHRS3_8468	7.8380090270532	7.72410964323824	7.6800622052305	7.82447772996854	8.08687202332121	7.94754677164359	7.64940483250423	7.83908089228624	7.66704976793827	7.91980201756921	8.17975295105774	8.13855645777761	7.99205238233381	7.47027380215501	7.8285386217022	8.00457411163694	8.13081802178399	7.82011171297384	7.83282689903443	7.94667300772565	8.20063628973105	7.78934925906105	7.95786864789074	8.02517126519571	8.04224515532364	7.88266602000321	8.03719137751759	7.67085816763948	7.75773516325468	7.74764423279574	7.84105951443478	7.66023384269851	8.13799177810904	7.86685326379713	7.97688932019871
CFD_33235	4.50796790164994	4.93189685776746	5.13292818315938	5.20494761437938	5.23697235257043	5.16310040306743	5.01391837117417	4.99677262274852	4.50087259131649	4.51295549221102	4.62449823027869	5.28051003209141	5.05976217959995	5.11955835671152	4.91255520100989	4.71465659067527	4.68616519064103	4.53092025320516	4.90782681717322	5.02951361845162	4.48800040514476	5.31739251760967	5.30874710878519	5.05435518018764	5.17401681416912	5.24674376607461	5.39004873329667	4.59587962678675	5.3878440741841	5.73358670230598	5.10426408414577	4.98155051974111	4.96423657278426	5.17031297650967	4.74854844627276
HMGCS1_8811	4.55727165867826	4.35569442830177	3.31769038029721	4.04875962820863	4.55183847413749	3.97742411889023	3.18073066789697	4.51036258347062	3.32439701557126	4.59970663473332	4.81624047750599	4.67064421405677	4.76384685853907	3.90059721457031	4.32391904298517	2.83844017373935	4.24331957387931	4.88754261165757	4.42701254099271	4.26928224211183	4.60124916759835	4.21984758276499	4.71279602687338	4.76909836135818	4.4840131641967	4.30339796896689	4.49257346460037	4.48007497820354	4.04172272025802	4.62410458985282	3.9746766625071	4.90233758974224	4.82277432958653	4.50789470089049	3.92849574622532
NPAS2_9350	4.90071267306424	5.15177660059849	5.18721921129401	5.23580592505722	4.86582780051075	5.12125131348623	5.12131994796951	5.12823080915115	5.29018733021559	4.96908445311591	5.20705192576454	5.14455503392719	4.99666214696203	4.79688412366149	4.79761720532299	4.97446058296373	4.91045532546097	4.57774812717312	4.9859900408274	5.12478507580843	4.88687489189185	5.1885560530162	4.80865935996504	5.14069097617202	5.07582819884754	5.25332356607533	4.53217844598966	4.8165612861505	4.7224931887322	4.68019784669374	5.09501903772478	4.17712821225329	5.31100590020215	4.88692994486356	5.03162790598792
LOC100912163_9101	3.54579716962844	4.44161523467721	4.31022420209236	4.41512451794725	4.06030909341055	4.23456408141759	3.60182218297679	4.04126464756794	4.04071129816354	3.92125200802847	4.42309295973603	4.25248461902449	4.18016963840724	3.87447571657025	3.80460880921617	4.04815464595026	4.14585761078678	4.48252127311741	4.13429093168144	4.30226523435704	4.28599613758836	4.09006572647212	3.94612337261727	4.3877291235931	4.0039458762191	4.08472413083168	4.17994500690172	3.89298236161808	4.13876227962691	3.67041692672782	4.05315544035611	4.03581618763932	4.24973909532274	3.93488388090469	4.27351286326694
ADAMTS4_33053	0	0	0.923770594187032	0	0	0.268893031773287	0.469025724372832	0.303701008642638	0.330710091153041	0.265609451217416	0	0.662282283733851	0.561482927852111	0.342526496099085	0	0	0	0.466066456872002	0.204058587846758	0	0	0.679109555051991	0.263259948563399	0.246460011486006	0	0.429883934782018	0.50354610136268	0	0	0	0.286556454534777	0.707495232829932	0.84412117425882	0	0
GAMT_8681	10.7950769236766	10.8068048185508	10.8826280179875	10.6566154195603	10.8174218029193	10.8057746166522	10.8904506890572	10.8100263392573	10.8022081064855	10.6844345894885	10.880120240504	10.710244283196	10.8665295919985	10.7367350757744	10.667739833183	9.90806870952342	10.5506205291778	10.7495320924225	10.7820615481415	10.6890885546697	10.1865557904196	10.7432191918229	10.6771325547886	10.826883950588	10.7271933040465	10.5404179799661	10.7673506845855	10.7128588666756	10.6683494023842	10.7842887999537	10.7288225424493	10.832678542459	10.6227506760446	10.8869116575548	10.732424204845
UNC93B1_10134	5.5263030295788	5.32002404850481	5.66639347890707	5.8283402778914	5.71925736960354	6.05663884887728	5.65988167579252	5.26637744054503	5.74300254686529	5.55731146252866	5.47687452658806	5.81622853025005	5.737048321746	5.75646516052444	5.51368262869158	5.78337580988167	5.53813858447403	5.21828200084759	5.22744309457471	6.21205015312675	5.72408081703219	5.50095515293098	5.7128218308823	5.31958806953387	6.00176797164835	5.62713884432569	5.92434298430532	5.04332646690443	5.83664289986191	5.86039205911506	5.38021721280451	5.56091537918618	6.26315255947868	5.92762696013336	5.75390026508004
TXNDC9_10111	7.91094583680707	7.83145588201109	8.07505952491321	6.91903170759893	7.64305733104866	7.70422497600373	7.58013352410745	7.62289208660197	7.88240211138865	7.69196933032001	8.18410750418892	8.0556936173232	8.08345855891254	7.90870381425232	7.76494618185509	8.30853162469643	7.7041832935536	7.69560344612854	7.80858883316113	7.89895369284358	8.07881414817655	7.60415057382099	7.67093983802048	7.97157112604328	7.97422197535179	7.77131736081609	7.83167336915642	7.81268505721242	7.84300694253015	7.83053554120866	7.68806547315732	7.86994348935603	7.95284622370842	7.82792322499458	7.95213984324675
IFNG_8873	0	0	0	0	0	0	0	0	0	0	0	0	0.561482927852111	0	0	0	0.3887959124717	0	0.204058587846758	0	0	0	0	0	0	0	0	0	0.252150617103428	0.257659639195129	0	0	0.613639064806337	0	0
PCCB_9437	5.51386897250791	5.25030597612334	4.91430982284923	5.31018195540642	5.47523907371293	5.53866295583851	5.52796147057788	5.50837437697958	4.88738767553253	5.83784158116644	5.72017788258517	5.78608226110225	5.63023388059112	5.02773221020655	5.44850439135222	4.41955728109254	5.60384083290665	5.71371342010096	5.61504183718621	5.33063969237143	5.04737992268848	5.38813035064766	5.48674937396916	5.76728410772906	5.57637167239911	5.83003106577296	5.68178990825955	5.46489835463472	5.68423054020353	5.42762655602899	5.51109693970424	5.49494897556199	5.3769055436702	5.72217831042292	5.17541703161353
DNAJC15_8483	7.95300114771139	7.94246010944681	7.71435955014277	7.83207077221506	7.78737236991895	7.79486245474572	7.49973194052738	7.64163378484091	7.70495199402644	7.77553215026258	8.05691849552448	7.81939683313708	8.14051875376521	7.63102951319022	7.78582852047457	7.96024185087924	7.71058832565819	7.82981669963273	7.7487000511408	7.96738528107158	7.94896179759182	7.64949032173847	7.58329942175422	7.83110585504453	7.95132857312672	7.67658425657519	7.70021319476845	7.7989409568634	7.7045714444242	7.74895623410273	7.87791192667445	7.77168425017859	8.01033335976042	7.63242428843945	7.69365833511233
MSN_9253	6.95881157122341	6.65650829760335	7.0193584030692	7.23380434578995	6.9371495885719	6.86485468748677	6.87298576117406	6.72750440642786	6.90099747646272	6.85066663596278	6.76960740549502	7.03890655763627	6.96786008561056	6.79272289549773	6.7772627951873	5.74032975645191	6.44270225726764	6.5899809427151	6.50451302967338	7.13979224558277	6.34776823251638	6.6494765353083	6.83423088142374	6.48063249635839	7.191401540275	6.60477176631007	7.16003211378058	6.48755477605935	6.60652360623926	6.7879171660371	6.51958300848615	6.71448597355025	6.98757162260956	7.00219552346186	6.88346463395967
ASAH1_8089	6.6759440724935	6.36917985245805	6.11222238384064	6.31374385529303	6.39315448842398	6.3490646179419	5.85922162490189	6.25638386837772	6.07063581124784	6.40751704539413	6.26068999706968	6.56675520126015	6.69061064043983	6.10428881534923	6.35267439214115	6.42899730558916	6.48316851735086	6.54944050137281	5.99432890657677	6.2463521440357	6.56157642420303	6.23922138625241	6.17125895001926	6.396995750452	6.42156778797916	6.53357972669571	6.50468705237864	6.0621307379085	6.34022603204562	6.30770328206601	6.20416275800391	6.42674287264689	6.54287433612358	6.2788846160545	6.02467776520908
FAM63A_8604	6.7573119274599	6.61087612592524	6.75755002896806	6.45812822891379	6.62442965540484	6.58286934378804	6.3175166528531	6.35052431682905	6.37824594963775	6.42798371367949	6.63612494845157	6.53990800949853	6.38864858997794	6.2687515525747	6.50240140508607	6.16171479239234	6.30839270997025	6.2430266234961	6.35721850359604	6.48050913553814	6.42978723313456	6.47846779810301	6.40050780144187	6.56820723698873	6.46961999635239	6.46720690965587	6.26716675779929	6.19924042949268	6.40668527383622	6.49449876317536	6.51958300848615	6.57138900216008	6.53464850415333	6.48645011373428	6.71715690333951
GTF2H1_8768	3.21809742433129	3.4660921646161	3.25128523799203	3.455222131564	3.4568202748465	2.95626824584184	3.43248472483899	3.12633255510231	2.73723440868938	3.84212293018428	3.93705701185279	4.01321120947239	3.74097286390575	3.84787252667645	3.71242906387326	3.83555709004037	3.60107925115241	3.5456553593866	3.48279747009779	3.80034195450748	3.53957737998586	3.72502211894047	3.84925573587668	3.95706304869007	4.0039458762191	3.37467510165704	3.54240606186796	3.47581159674225	3.61681519366137	3.83759659245702	3.22489961104371	3.72654277670533	3.56892412022205	3.70212084613282	3.6419967811594
