ID	S2P2_F03	S2P2_G03	S2P2_D03	S2P2_E03	S2P2_B04	S2P2_A04	S2P2_C04	S2P2_H03	S2P2_F04	S2P2_G04	S2P2_E04	S2P2_D04	S2P2_H04	S2P2_A05	S2P2_C05	S2P2_B05	S2P2_E05	S2P2_D05	S2P2_F05	S2P2_G05	S2P2_C06	S2P2_H05	S2P2_A06	S2P2_B06	S2P2_E06	S2P2_F06	S2P2_G06	S2P2_D06	S2P2_B07	S2P2_A07	S2P2_H06	S2P2_E07	S2P2_F07	S2P2_C07	S2P2_D07
AKAP8_8008	5.79313532160191	5.23336556466125	5.45731113767828	5.20027768737314	5.55491292740001	5.05098744408592	5.40393540211047	5.61133110697187	5.78396196467641	5.27762859520656	5.57538255158195	5.48639896383646	5.15550665289279	5.39179968756275	5.56719875837183	5.34725833661989	5.52748436848502	5.5479815721727	4.98103196479967	4.62937769971018	5.17425518138071	4.91999133904936	5.3520690302746	5.25195462926225	5.20846618889115	5.23810718036121	5.25280648591146	4.92340265215763	4.89875132077177	5.98118186620577	4.67799813632786	4.60998194707987	5.51693207406483	5.2019502734425	5.22718247765303
MT2A_9256	12.3396693921963	10.9715691386757	11.9992591928826	12.3554691925981	11.2393000338781	8.94108073329555	9.51969897033869	10.4800531693228	13.5822186685854	7.14451012251166	9.68406277614231	6.63598666485539	9.1343672991361	8.62609867239073	8.94210809553042	8.01619250814113	10.762799943744	9.0540469769321	9.39238562968959	5.46595738280217	7.31810014660515	9.61376517073353	10.7296446663747	9.4475326138046	8.51281726011429	9.17324709494747	10.9733691049015	9.43019402949286	9.06667571747634	8.36485320355869	8.19816647384206	8.79462760780951	8.34384537760044	9.41833431611477	8.83014618009474
CCL24_33270	4.64668603148279	3.56207616987892	4.66434454405545	4.77136778374695	3.57590303267526	4.33883346753556	4.20738024875091	4.23784501077344	4.84625494528229	4.17917993377629	4.7553534490056	4.45572132822438	3.39212706958864	5.67078091596736	4.21244512144087	4.53780114193209	4.59378050823099	4.44831950068267	3.92438213059313	3.89130187967984	4.75054305817031	3.31898939442507	3.16493024728946	3.95859449083353	3.71464228803344	3.38515463277299	4.36194012006996	3.60753472431556	3.62625933578589	4.57603254238883	3.34845724339907	3.40041757550893	3.30109011705946	3.45050735620698	3.28067374212033
RGD1309995_9688	4.77177294674251	4.45449077800321	4.46302390449604	4.22320344149934	4.01138463165037	4.08220711750106	3.87162712620819	4.26491409250211	4.08995746702031	4.61797225671774	4.45258858091926	4.67886081969905	4.56816446673548	4.50550165174388	3.97800567875228	4.42637706580415	4.19392181716853	4.72181144387016	4.80922337665774	4.57381730335985	4.50319321840815	4.61628041807146	4.91187324230745	5.0091213248703	4.69342725599393	4.54273927619827	3.65280486258647	4.61082059475201	4.30082840659354	4.40350257644543	4.6867458460696	4.83200222446811	4.92378164512904	4.270237018766	4.99591927329267
STAT5B_9960	5.09272383343428	5.10767346336303	5.34456772442624	5.01093010645594	4.89641044579616	5.05098744408592	4.61117083637795	4.64054510497857	5.76130060505288	5.00815228818461	5.27762961378461	5.13398036916917	5.14034970228883	4.88261638841153	4.77123091726983	5.06982549267143	4.96168938524996	5.07748831354439	5.04052788258112	4.82291189265722	4.0893744933818	4.61628041807146	5.23749533077354	4.73992140085101	4.1247890841178	4.78172078921208	5.41007979047288	4.81936960604393	4.69175345524215	4.88581252861967	4.41920968037864	4.95936330282311	4.99419854673759	4.45350592372718	4.37947232082716
COL5A3_32780	0.931692633702306	0.431619123480803	0	0.865676276765878	0	0	0	0.777962192043196	0.653041040674997	0.74661814449958	0.530663615482463	1.19879198463541	0.640382193354939	0.346444522692796	0	0.281914340143022	0.303119671222984	0.283319284089599	0	0	0.305241668007031	0.238289195880436	0	0.507578098899058	0.269715018885819	0	1.26142111746358	0.276338826115344	0.385944694695153	0.417982006447308	0.208751864973545	0.309150543868479	0.325439057176436	0.606674911824503	0.842016755114517
CXCL12_32815	8.18462890127592	7.63219891564953	8.00308528118112	7.72998614456209	8.02262164627433	8.14855452123744	8.29378018270291	7.99883350448581	7.90522978876511	8.57981534809534	8.11999969958055	8.49986730439875	8.04429167252585	7.98231424278822	8.19661699529126	9.094236941353	8.38548436479003	8.3286600526183	8.27576516075964	9.27918006038847	8.54869315052119	7.9899687055768	7.6049519421138	8.29306729811391	8.58100633046933	8.31303186597173	7.7601263005795	8.4140944030256	8.16573734133869	7.51682768564749	8.25294213744634	8.5097176253119	8.09154701545729	7.57953761818296	8.14002481840671
SLC15A3_32497	0	0	0.868434160150614	1.15917089651931	0.705121209419882	0.867413151959827	0.889366600354711	0.777962192043196	0.894308661184255	1.12845604497721	1.0782571979512	0.517854781979054	0.640382193354939	1.99481762233841	0.715145626204213	1.05591436717718	0.952511032386206	0.283319284089599	0.529289051882476	1.20731506498836	0.771358933660087	0.442742949019666	0.759537140217916	0.275997278515218	0.269715018885819	0	1.13599504915229	1.03955074639147	0.385944694695153	0.417982006447308	0.391081216392941	0.309150543868479	1.00876143691102	0.606674911824503	0.338207304270497
STK10_9962	2.46925128793562	2.37433201418836	1.95972605086538	2.6654515879525	2.59508660071087	2.10351605742815	2.6121581081859	2.49712599146351	2.40424778721725	2.0771786598232	2.25672235751455	2.22357984330885	1.42020001864567	3.23482697299258	2.84851902895565	2.77120769078711	2.44423787433144	2.29450310005072	2.55468608229343	1.42389893992912	2.02259252452689	1.28495480689052	0.759537140217916	2.32359638498183	2.02982210845156	2.14135989802695	2.62994808063579	1.98391290188722	1.15501127609215	2.88461567472442	1.52017329926083	1.54192306676836	2.10084123441279	1.62806539242167	1.3702247969102
SHCBP1_9826	0	0	0	0.496816978003987	0.705121209419882	0.631888855205012	0	0	0.363159477368338	0.22584717917273	0.289594604697332	0.282039181396673	0.246404860600186	0.625594775423271	0.279629341759767	0	0	0.283319284089599	0	0.642500263861052	0.557043594497073	0.621786114358015	0	0.707076274983019	0	0	0.48463687052243	0.276338826115344	0	0	0.391081216392941	0.309150543868479	0	1.03244729495586	0.611993352237143
CTNNB1_8400	4.84192966604609	3.93532800928215	4.3507438462937	4.457196185927	4.30000324981304	4.15076847483305	4.36487647030044	4.53330924852624	4.91630681358763	3.45921690076956	3.92855916462436	4.15713749800665	3.58359050288776	3.83791757529736	4.45684105463901	4.28979094514903	4.4313044928045	3.93748090613527	3.83759356646941	3.44778655948644	3.98590229615129	3.23892014066984	3.2722983153775	3.39058322232251	3.597025972158	3.99632820847326	4.18325195925004	3.63230828662057	3.85752991393342	4.47064209459649	2.85350004091949	3.58411911348681	3.87425292349701	3.96688041732933	3.95700084855507
RGS2_9701	1.8962865706983	1.03297483093235	1.7978600485728	2.10056547886526	2.31955540701081	1.67733680392254	2.6121581081859	2.82273232127786	1.71805130357821	2.01804587746801	2.25672235751455	2.35115728354122	2.05873379406169	2.17903451065781	1.74532886091325	2.15474958119552	2.09536178981741	2.0135992056663	1.22011535726353	1.52110463091773	2.02259252452689	1.48332836640463	1.45015205130166	1.73080896069146	1.28628244905997	2.05287933792594	2.2608445055592	2.13023235311048	1.65397998546994	2.12451810404631	1.26375032288428	1.13414856402618	1.00876143691102	1.20593291371364	1.75602524445727
SLC13A4_9836	7.26173884796187	7.28072123720388	7.56103792223336	7.22309380827031	7.53987769114151	7.75782500962265	7.38552356395941	7.43368613434187	7.1538295611124	7.70689005725186	7.42953902720491	8.21334659115338	7.25366163954684	7.69733730790611	7.71105362180855	7.5669323222524	7.43532688322913	7.53988686222985	7.11267430682866	7.71478118465251	7.90501829052429	6.85275232695669	6.25143112588947	7.19656851640255	7.54879197552237	6.99433303093451	6.07622556550074	6.53003753478246	7.50505908820894	7.6579424451289	6.94867549659071	7.32336405929828	7.27945170319445	7.36299024608685	7.42343817589164
CREG1_8380	8.86730268754781	8.09103045546943	8.43346663661172	8.38009836283047	8.87371834086399	8.22341831486272	8.5596375958186	8.12976282236349	8.62102916117136	8.06283979891493	8.48295437229369	8.07926373167937	7.63783609960828	8.44581503659979	8.72229338296437	8.38738654892251	8.74911272715153	8.41648894500833	7.49588072245909	7.71349633037807	7.78530899517656	7.67580814528781	7.17432760984542	7.89976258635889	7.79833633587197	7.99164248326893	8.37575320200675	8.17158166045652	7.86532113255438	8.70171179665284	7.84266376438233	8.03453999197072	8.44473238825054	8.86897815832707	8.81583933298516
RAE1_9652	3.39628047849969	2.63950914422331	3.55260381372677	3.20506971185515	3.52415068285594	3.29182154216017	3.48907432085432	3.63637105278823	3.98954434267541	2.82796045372109	3.23989857449518	3.09709340280743	2.45152403904174	3.27583369897368	3.38001606840141	3.36172695615396	2.87043510443427	3.36885793577585	2.18451596810106	2.45634812367886	3.01234841572581	2.40877505076047	2.54859240897339	2.59930331820382	2.16821977909787	3.10616191436436	2.2608445055592	2.95526809605102	2.12890927397276	4.15403799135398	2.72350724095723	2.64558995925481	3.1028884818095	3.18627177612296	2.58964606384122
TMEM176A_32932	9.30107038272992	9.22329007549047	9.58661968483942	9.44838747197647	9.17472045619999	9.32108580765782	9.3744135221143	9.51528204033807	9.25834910651514	9.58526778060342	9.28357144135448	9.41177315109928	9.62356380140992	9.18044997891522	9.32211365472664	9.5966310953303	9.24229617768164	9.76135457860761	9.63927271078223	9.69048399398931	9.631063611252	9.78799868182747	9.53346175297633	9.73349096949065	9.8536857088207	10.0515832872195	9.4496843880735	9.90641640974723	9.64439657251686	9.64229788706057	9.30627351286388	9.84153375228968	9.82962797681945	9.55844941466557	9.72292745159944
MLEC_9235	8.47139046009296	7.92291892415109	8.26556926758983	8.26527854267566	8.46228610300607	8.03524571845907	8.3922252564252	8.24129874485657	8.23489118703889	8.29617530153805	8.32090685576513	8.33215970349172	8.25333656704683	8.15022752200823	8.214387290879	8.36016744925747	8.27874582354996	8.68415681329702	8.08643394252117	8.09427624661692	8.43444425262628	7.70217510993571	7.82591819651344	8.23872182119965	8.30628700226547	8.40860873753372	8.59789669902394	8.20911766807237	8.05529273265605	8.45603329462738	7.64026008916788	8.38222344984174	8.41080880141144	8.79450318773569	8.68211862772321
EPB41L2_8564	3.77664908364447	2.86343013676322	3.14469297887424	3.64509186797149	3.74368069488878	3.37059285525075	3.04353398636943	3.5943049681212	3.57011156651296	3.1086699850695	2.66337248866386	2.90253075950313	2.24029812774105	2.85653513381674	3.697934631542	3.44984212954911	3.46647167391331	3.20877992498197	2.75741408468813	2.24495232292887	2.38991390423005	1.81323831339771	2.46052189209537	2.59930331820382	1.70543224831595	1.63206116483495	3.6978859902541	2.74419817634772	2.40436153185777	2.51217727169971	1.43965882425875	1.65571900273756	2.10084123441279	1.95423378690823	2.31114591022774
COL5A1_8357	3.62572734168632	2.27387705515761	3.00329327010663	2.56880113205195	3.23323695998818	3.07373429303892	2.50792013840334	2.58567164033816	3.46184127132887	2.43457706021051	3.1703551115619	3.13304444717505	2.54656879549307	1.5360348198794	2.51233445830731	2.90192163552441	2.95985838011137	2.29450310005072	1.68530736385997	2.18688200646636	1.74685276774792	2.19907880910394	1.77623703116883	2.32359638498183	1.95530360961106	2.37826475174675	2.9975793904198	2.49686745467399	1.91090011355041	2.12451810404631	1.43965882425875	2.03798437455024	2.82234211124476	2.04840132173163	2.3859709667674
RGD1307603_9684	11.0183481111185	10.657317022111	11.1134000639664	11.0488680771378	10.884135437021	11.2251626281125	11.1753047787517	10.7558572011306	11.0943679048501	10.5360770470372	11.1476178959921	11.3769546257591	11.1454284493166	10.3661541096349	10.6067303041123	11.6768079221396	11.36989970433	11.0761355545371	10.2137046173771	11.3139271125517	10.5249573065262	10.6884275675751	9.99138053706672	10.6774373277783	10.4102852603167	10.7380401604164	10.7169659562142	10.4782289241719	9.92763055780659	10.7101503922002	10.3377822692658	9.47419782214984	9.21404251854672	9.01242100176177	9.76471173610232
CRYL1_8388	4.07736876656409	2.46824531314169	3.39167473806148	3.26799013673847	3.91420951834031	3.61666890419763	3.1854615051977	3.36333829823877	3.53491662305705	2.92772343246191	3.40036863888669	3.47869725768884	2.94577707294695	3.89167118478446	3.35006831024107	3.86748601180293	3.74328918793244	3.48524752622081	2.84900832264341	3.54344776715577	3.50684645668319	2.54819286378292	2.2663999639866	2.64864260436096	2.56892516071111	3.3484525035415	3.99740633422569	3.30260193865101	3.1658467018991	4.20750133214721	2.72350724095723	3.98337075538597	3.74407930716565	5.07346030377849	4.67633403074939
CD33_33256	1.49314790093714	1.45613960571205	0.868434160150614	1.40293347722446	1.5314912003459	1.54773294574927	1.43548211486809	1.05106626972521	0.894308661184255	0.593010770842035	1.47424088054339	1.05627936876354	0.949525023326608	1.78358673846912	1.04922289659603	2.00766171687948	0	1.06001853748084	0.529289051882476	0.952373534476833	1.12308874231143	0.238289195880436	0.429186044968609	0.882309048337635	0.865743585434993	0.837808589942319	1.13599504915229	1.73217904453011	0.690131273474307	1.42238752963936	0.208751864973545	1.13414856402618	0.590809366655674	0.606674911824503	1.0403586970322
CLK2_32549	2.96464721746047	2.99547154299046	3.00329327010663	3.54702002718832	3.87342953966284	3.1649617651898	2.70936948663357	3.02628154520797	3.38486609689774	2.56424391735886	3.05931949870663	2.86025902131179	2.4015455457149	2.55719460255832	3.15601954884464	3.20173884790111	3.66567422023971	2.68364964910914	2.55468608229343	1.85525226028426	1.84473980066873	1.95363341473381	2.15857517719191	2.12871994194803	2.41060240801445	3.23238761987077	3.88494563732394	1.98391290188722	2.22668790747027	2.51217727169971	1.52017329926083	2.27012452312224	2.71523574579055	1.95423378690823	2.52489747501757
GNB2L1_8731	11.1136019598661	10.6255033943901	11.010912268834	10.9210304228153	10.8694669935381	10.7673016916438	10.749802621108	10.7483840915006	11.0047608821691	10.2022406690177	10.8057796333433	10.6768099950236	10.2539731624554	10.6931357555979	10.646351319908	10.8770385068639	10.9955476929011	10.6259510843775	10.2366749234937	10.0330085916122	10.3979416411067	10.1652088040292	10.0702128090182	10.2546865457763	10.40022529312	10.7355995434008	10.6733683405973	10.3737545916087	10.4123743468782	11.3357305563941	10.1363937068331	10.7153221202208	11.1202579879115	11.5997995968738	10.933666365968
IGFALS_8880	7.84641149556528	7.24799582229513	6.70905456226763	7.68169605740997	8.11188247276286	8.07106721715573	7.85792059813046	7.75573448957041	7.86859319947672	7.29687587996833	7.58126332263107	7.79222010252736	7.49470516901172	7.41939106616845	7.78985613246582	8.06816016579011	7.89673595345331	7.79233819358695	6.69185956027425	7.3549045866998	7.0674716280832	6.1322336957412	5.61940841956282	6.81145384859674	6.42459077705451	7.56555965313676	7.19888593215842	7.0128850210735	6.4460404723844	7.55342135110932	6.41324141467753	6.17423536426407	6.94213956463187	7.03234636403765	7.11794884047762
EBF3_32730	0	0	0	0	0	0	0	0	0.363159477368338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT1-CE5_32445	4.2592915652469	1.45613960571205	3.94947940985026	3.07034514220782	3.93417523269026	2.57200008658586	3.43324937086158	3.36333829823877	2.05263716454075	3.92931356680847	3.33830565608932	3.86814103132301	1.51726232160256	3.75333448234933	2.45721142013152	3.58570310133132	1.73902505571427	2.29450310005072	1.68530736385997	3.58900030668451	3.41422345252214	0.781042472074504	2.63159451048411	3.20514242743002	3.2681238214616	3.01542594766395	1.58311859524347	2.99401432746719	0.941215621863402	2.42458525659404	2.37950279844676	1.13414856402618	1.71255682125462	1.74517496953334	1.75602524445727
CCNB2_8223	2.78635219195269	1.78292217989125	2.84651383894971	1.15917089651931	2.59508660071087	2.35669136090465	1.64658052353789	2.49712599146351	2.80962698867692	3.367442061079	3.09728885686291	2.86025902131179	2.24029812774105	3.10431227229801	2.27795306943459	3.02177002401575	2.17221311068133	2.16087715090018	1.22011535726353	3.47230306369248	1.64183750338056	1.73756100795648	1.77623703116883	3.06679150340093	1.40302623848364	1.74931951938109	2.13536605226349	2.69800833168209	2.02401876851073	2.00881555358993	2.78996725715062	2.85068490847376	2.26173714754794	4.50423528459947	4.20446885351621
IL13RA1_8891	8.43968995447993	8.66248001484741	8.78357047206019	8.65482463563369	8.53354438125185	8.25230892390631	8.70962740402256	8.47513391179251	8.90824677485802	8.65209288890226	8.93023442624884	8.63919766551031	8.72018527218927	8.46920727510523	8.06453835846342	9.00069582669139	8.66601759102614	8.89808651145725	8.9582741607111	9.07522205472345	8.47130800434827	9.00135451967094	9.25044370859916	8.91449739444992	8.31934429851885	8.43838313261617	8.74945304765697	9.10359359960473	8.5120328468234	8.01919123239538	8.52216973773944	8.92305514495583	8.67474542748682	8.88581609684212	9.37181711918888
SLC18A2_9842	0.539785474576025	0	0	0	0	0	0	0	0.363159477368338	0	0.530663615482463	0	0.246404860600186	0	0	0	0	0.283319284089599	0	0	0	0.238289195880436	0	0	0	0	0	0	0	0	0	0	0	0	0
PLOD1_33035	3.12331154180076	3.60405770752121	3.14469297887424	2.6654515879525	3.62586303209527	3.71050720332768	3.1854615051977	3.36333829823877	3.6708206238166	3.58678223279712	3.09728885686291	3.13304444717505	3.44242726837865	3.19262049989657	3.15601954884464	3.09647241213034	2.95985838011137	3.69315700144496	2.93513292957526	3.52012052771401	3.17173051710488	3.31898939442507	3.37222635625588	3.41929843934997	3.88490727549086	3.67919830130117	3.4569166173428	3.79474511069066	3.47529248797753	2.81742545460981	3.18519604906327	3.58411911348681	3.97054556288792	3.94256173169031	3.95700084855507
PRC1_9556	2.211027975262	0.431619123480803	1.61551082855883	0.496816978003987	1.63270503579988	1.67733680392254	1.99395305627746	0.777962192043196	1.10094982438963	2.1339828545349	1.0782571979512	1.65952413240188	1.20397253553959	2.17903451065781	0.891832796510952	1.19839517682393	0.76674655034598	1.45203305803893	0.529289051882476	2.98539052917617	0.771358933660087	2.01901915436689	1.25453041957147	2.19664594265973	0.693060014978525	0.336219840820973	0.677034998280411	2.38469909014547	0.690131273474307	0	2.54258629226162	2.40642880145966	1.47057333271558	4.28964769223771	3.80168143131793
GM2A_32907	8.33613605330144	7.99962591211149	8.45229384251849	8.55270445093066	8.47597109481775	8.24579349352784	8.4740420435895	8.26327862836151	8.8350825592019	7.67015116481878	8.27401891225934	8.19539361077827	7.93434859661036	8.34825803009841	8.46110992294639	8.52051903861454	8.79691712872796	8.06203949594899	7.54806266311157	7.86584037031407	8.02732569658255	7.53761617963716	7.63795037251387	7.57711571159657	7.85963337243144	8.22845393929151	9.15306828400355	8.00610451296146	7.6039027388687	8.79088767679069	7.23025130042154	7.51461339265642	8.01034015804665	7.57953761818296	7.92477225612499
KIF20A_8961	0.931692633702306	0.431619123480803	0.868434160150614	0	1.03595420068916	0.867413151959827	1.43548211486809	0.440796567871731	0	1.12845604497721	0.737159159588465	0.898130338611126	0.640382193354939	0	0.279629341759767	0	0.553477506380642	0	0.529289051882476	0.642500263861052	0	0.442742949019666	0.429186044968609	0.707076274983019	0.269715018885819	0	0	1.03955074639147	0.385944694695153	0.417982006447308	0.55293156727843	0.779834524904828	0.325439057176436	2.51215359242227	0.611993352237143
SLC51A_33157	0.539785474576025	0	0.498598251675485	0.496816978003987	0.275118972741285	0	0.512157435924069	0	0.894308661184255	0	0.289594604697332	0.517854781979054	0	0.346444522692796	0	0	0	0	0	0.247332965983921	0	0.238289195880436	1.028159682724	0	0.269715018885819	1.03546736196827	0.262573650357151	0	0	0.741673925304429	0.208751864973545	0	0	0	0
INHBC_32348	8.25916894634768	7.86150642797234	8.31876765425756	8.37474799059014	8.42749468888772	8.01086084868737	8.48609547462549	7.8301168837985	8.98196826211235	7.67614043730206	7.88787169801115	7.78940682020523	7.64053179648604	7.6859727370171	8.40121900542139	7.89455215996358	8.28308385583368	7.84638797708943	7.63426758913475	7.38588423648624	7.40691017396455	7.06112437437061	7.50942461697663	7.60550548309443	7.603189043522	7.94937640908077	8.32367137177315	7.34995110937276	7.61523119583589	7.66751298254656	6.90060728750998	7.33408752411089	7.71955928627746	7.79520444186769	7.81227021286271
HSPA4_8843	6.88902189634713	6.43367508911439	6.51431156331053	6.45518629350376	6.73710832039372	6.40621100616163	6.54660668481207	6.19348437329733	6.82644915599996	6.26210066042756	6.32440827374612	6.56866835445273	5.85313338441493	6.80751157748383	6.51188884498477	6.32942879247982	6.62545132770329	6.4843411485798	6.06693850182436	6.08242217100454	6.26879122811388	5.5919476050371	5.79171953936274	6.15394020453824	5.93621181254657	6.54098787815352	6.66685421249892	6.0169749787371	6.09755465689983	6.96971740039773	5.84194862869058	5.76900647688928	6.23640540617834	6.29216230748823	6.33599394866324
HSDL2_8837	5.91748138872655	5.31146140586861	5.98501907202735	6.26777756498447	6.00536083749548	5.39041454347617	5.65641158413911	5.751900921823	6.25325242077333	5.24576579646621	5.20992415520315	5.61907383843878	5.05401452037275	5.39179968756275	5.30374185247319	5.79138138898588	5.85921224227449	5.13207053497385	4.98103196479967	4.52777506270605	4.34492074314571	4.28526027269916	4.51272262594682	4.57105339122517	4.43008225989078	5.36296047142115	5.7252059636685	4.83011705233552	5.30910742085703	5.36900888651033	3.93765403478978	5.10672171055162	4.88724092149947	6.129332806968	6.34070425193988
IGFBP7_32929	9.61337678676489	8.40783184581597	9.12391799746885	9.01496225169592	8.92699876119937	8.90431987404778	8.68891878503945	8.7025266468318	9.26171675362701	8.68454271408619	9.14315738637189	8.89680103879746	8.4428556350639	8.20167636332704	8.49314851176656	8.80575958744984	8.812756351178	8.48624076818145	8.25916453609214	8.26097846153868	8.42359497208843	8.40893275151334	8.0536864678482	8.26169765285549	8.34966253834518	8.77986567831377	8.43353637188381	8.24067579072088	8.14868694797196	8.62642215239232	7.99129468419067	8.44490712151233	8.43948412645563	8.10560174878534	8.33084724180887
LOC691603_32330	0.931692633702306	2.46824531314169	2.67059609201745	2.46520787126118	2.25752053358799	2.63717631372526	2.27370448236441	1.94816294364319	1.44224709257005	2.38862888815379	2.76122482129596	2.15529488086142	1.85098454045655	2.48907980431595	2.56542861704495	2.90192163552441	2.44423787433144	2.16087715090018	2.03651202035	1.99717371482103	2.10392003590416	1.38754850097127	1.25453041957147	1.98244830780544	1.40302623848364	2.05287933792594	1.67617033959754	1.6374594970265	0.941215621863402	2.42458525659404	1.66885928134722	2.47003741673412	2.01312228284981	1.50060297374688	1.51060407323301
RACGAP1_9647	1.70875301261598	0	0	0.865676276765878	1.17668228924561	0.867413151959827	0.889366600354711	0.777962192043196	2.05263716454075	1.12845604497721	1.6883897109614	1.3284838656499	1.08235112388335	1.39426184138536	1.19111905857046	0.897804512080102	0.303119671222984	0.283319284089599	0.529289051882476	1.69783103619514	0.305241668007031	0.442742949019666	1.028159682724	0.275997278515218	0	0.336219840820973	1.26142111746358	0.707836149387341	0	0.741673925304429	0.830611969648772	1.28325084509458	1.47057333271558	2.37349915941651	2.71102777694669
LILRA3_32676	0	0	0	0	0	0.350266667421942	0	0	0	0	1.35393150038333	0.517854781979054	0	0	0.279629341759767	0	0	0	0	0	0	0	0	0	0	0	0.677034998280411	0	0	1.88301832344392	0.830611969648772	0.56360327540573	0	0.334994714226659	0
MTFR1_9260	6.00162504714079	5.66876409459457	5.81559030404152	5.95052275120597	5.93278991040855	5.68054129794723	5.3140621146435	5.80819065707743	6.08095265987573	5.36327327136957	5.70399369221634	5.79768261640248	5.29207149301974	5.57545820470671	5.73880372268553	5.76871786370655	5.76930568987285	5.65747134770677	4.93995966296085	4.90624902279134	5.21142955639005	4.62680585007508	4.99259437371719	5.38164138404789	5.50471722394013	5.47786409391569	5.78909731668895	5.22971579216639	5.263757434355	5.93438150180337	4.61523239445494	5.0030236502904	5.4093739066977	5.30092173692067	5.56170278110859
ELOVL6_8557	1.70875301261598	2.63950914422331	2.23742953481988	2.56880113205195	2.19269788292189	2.19293618946068	2.39556009448476	2.07593718385988	2.14889373385204	2.01804587746801	2.50289882927196	2.41095053927026	2.45152403904174	1.78358673846912	1.65022676851141	2.85965269407212	1.83669355190544	3.10344865621663	2.03651202035	2.35451870053468	2.10392003590416	1.88514299994632	2.04203605443808	2.49525450974939	3.86469108927486	4.13208297255722	1.48364881605646	2.78895495329367	2.77137601381249	2.33132944118342	1.66885928134722	3.03021940725031	2.92204343764207	3.84096792835625	4.88420480498937
CENPW_32846	1.23956240112358	0	0	0	0.506081670353613	0.631888855205012	0	0.777962192043196	0	1.23616209058146	1.22266893541874	1.19879198463541	1.08235112388335	0.625594775423271	0	0	0	0.723318262894926	0	1.69783103619514	0	0.442742949019666	0.429186044968609	1.03854434408313	0	0.336219840820973	0.262573650357151	0.276338826115344	0	0	0.698442242526329	1.13414856402618	1.47057333271558	2.63864286469474	2.23222676183668
CHUK_8318	5.01387253615607	4.12027574214036	4.37964365405566	4.63480323855616	4.48733040336078	3.5162997569075	4.24028504722577	4.00079775756537	4.77262725367364	4.15193300718921	4.10665517775943	4.13957161051727	3.7919252050814	4.04186785970279	3.79003990943766	4.04772252385379	4.17537243656323	4.51829327805007	4.15722783219568	3.81667654984118	3.82731436617441	3.92484564750595	4.08217373881866	4.57105339122517	3.94390974314985	3.99632820847326	3.96088489579821	4.24374421296193	4.32310629143072	3.51321024638562	4.03677618727599	4.20518857066871	3.60098470827952	3.96688041732933	4.18364594384054
KCTD5_8949	5.33902336188902	5.03280277965887	4.77724978507203	4.89611571658907	4.97561239805745	4.60630483864922	4.9059444211093	4.57716463866886	5.13185775560511	4.7142511850398	4.65708816973767	4.71489058467524	4.78833964192155	4.6372194041595	4.6535631471987	4.8171982481354	4.88385343666471	4.9816620034291	4.69042813714133	4.77444507969665	4.36155256401674	4.84083208026943	4.19563774094068	4.80665104396649	4.69342725599393	4.80899105635737	4.54578822742859	4.38163251127779	4.94257880619395	4.2590540243053	3.89299563604243	4.60998194707987	4.66063142392791	4.63139090957696	4.50227640456772
CTTNBP2_33124	2.06222338697239	2.27387705515761	2.57387905518105	1.40293347722446	2.73823489407264	2.92507080741488	2.70936948663357	1.94816294364319	2.32404880167063	2.56424391735886	2.71312811338238	2.67757761318933	2.05873379406169	1.5360348198794	2.71390632934378	2.62745981186853	2.61913341648455	1.84955895929494	1.68530736385997	2.30077539774804	2.32355316063091	1.73756100795648	1.028159682724	2.54821672556555	1.876725415687	1.50442246353936	2.37627735867018	1.90478363086061	2.31825814448523	1.88301832344392	1.52017329926083	0.779834524904828	2.01312228284981	2.44449145904262	2.45710584253458
AMER1_32424	0.931692633702306	0	0.498598251675485	0.496816978003987	0.275118972741285	0.350266667421942	0	0.440796567871731	0.363159477368338	0.593010770842035	0	0.898130338611126	0.456800571653539	0.346444522692796	0.513759496708872	1.05591436717718	0.76674655034598	1.20285648106883	0.529289051882476	0	0.305241668007031	0.442742949019666	0	0.275997278515218	0.269715018885819	1.03546736196827	0.677034998280411	0	0.690131273474307	0	0.208751864973545	0.56360327540573	0.325439057176436	0.334994714226659	0.611993352237143
MBOAT7_33082	5.65705229259684	5.01735082714151	5.26934941437261	5.59323824748566	5.65455185338643	5.7035464986347	4.84306867203026	5.44377486569476	5.40955218422402	4.93810515577027	5.74642922763109	5.61272202326642	5.01299562125146	5.61594409128668	5.41640672207266	5.54025349569632	5.45243532626553	5.27636821846364	5.09766709134951	5.08380424091783	4.98328222931295	4.70835409081375	4.71658379463561	4.9414417163431	5.15119735313184	5.39030053585544	5.77338778090738	4.87232365663486	4.94257880619395	5.95797144847456	4.49088665939968	4.98135863214654	5.12549103305135	5.4024800387911	5.15413763730599
CISD1_8322	8.3116208121902	7.90413811601949	7.96545307977636	8.20424943791383	7.91747700108892	8.08427424612358	7.95279363999238	8.00084760276933	8.55887568676076	7.77544491018606	7.93187603603143	8.07926373167937	7.72804460296387	7.84429719499832	7.82157482975196	8.06931976386201	7.99256065521806	7.95760986616307	7.86021605698483	7.75155274585375	8.01160482866542	7.97768661399219	7.77662007813086	7.92501291284446	8.10341560579886	8.02981084367356	7.54568467568013	7.95055070597371	8.12034418945645	8.33213006191471	7.56752838559909	7.74260152107083	7.90461725465766	8.09598673104954	7.88823774239388
