ID	S2P3_E10	S2P3_C10	S2P3_B10	S2P3_D10	S2P3_G10	S2P3_A11	S2P3_F10	S2P3_H10	S2P3_B11	S2P3_D11	S2P3_E11	S2P3_C11	S2P3_G11	S2P3_H11	S2P3_F11	S2P3_A12	S2P3_C12	S2P3_B12	S2P3_E12	S2P3_D12	S2P3_G12	S2P3_H12	S2P3_F12	S2P4_D01	S2P4_F01	S2P4_E01	S2P4_H01	S2P4_G01	S2P4_G02	S2P4_F02	S2P4_E02	S2P4_D02	S2P4_B03	S2P4_C03	S2P4_H02	S2P4_A03
LOC100912163_9101	5.54851807396358	5.39974450516687	5.48703885603202	5.43463836830088	5.99384974145131	5.89187787567568	5.58409164748372	5.87538855637974	5.45681064358419	5.56284902833778	5.72311141716501	5.56323661955969	6.26678303266847	5.42930821901088	5.79720259806058	5.18620025828698	5.23360088797003	5.12959363380874	5.39805256841366	5.19560942283506	5.81585199510492	5.21839644230511	5.4449945458034	5.37415994030537	5.64947675491788	5.33138394439449	5.26646418817507	5.57151553022275	5.81336514204658	5.22130007116894	5.64193427205786	5.47986774725663	5.58327387658879	5.50393357044179	5.62834476186218	5.54496024211539
PDGFA_9446	1.29516589819186	2.23121646908881	2.39594099485459	1.7555625683255	1.95142148250293	2.14862553344768	2.32121662856197	2.21459696341687	1.85300959534757	1.96046238984136	0.521545944753211	1.54225953000145	1.59131562109787	1.61507482352035	1.39510059599375	1.34454251618125	2.06513799012874	2.24916578496271	1.58303283534016	1.58034913077696	2.21311893431993	2.0351398040146	2.05094592939362	1.21849577834125	0.759488039919973	0.72629403455013	1.44909765340236	1.88706596596004	1.00967958270039	0.898716516781208	1.91449453700761	0.918662036642635	1.17467778085033	0.982107762385551	1.2538215170935	1.00455864011006
LOC100910792_33137	5.60348414235675	5.52080167603094	5.83366597100601	5.09896329593613	5.33731394830916	5.50020001294133	5.79786838587326	5.73827732953328	5.20276968454414	5.50660366689604	5.5989814519756	6.26181508270685	4.05333820139773	5.05255013457649	4.73733984684846	5.12386994802536	5.07225953958391	5.27655678112864	5.86751879677954	5.48508176139403	5.69807188357716	4.96676163036274	5.26616736287903	5.35089283081145	5.31476276083551	5.18335667343446	5.28792248918661	5.14608426567918	4.90128785524406	5.15284309298361	4.88857004471848	5.59063649308776	5.14443819671416	5.86546776345527	4.77134321503446	4.99977239913216
ARFIP2_8077	6.29997339058097	6.42135091715125	6.19917071381935	6.17059256644965	6.27997401352829	6.21450885963458	6.26590870695766	6.16730891388248	6.01837551442775	6.12271081581343	6.1955794991364	6.52411293277645	5.36683979418704	6.14442760455145	5.95716204395705	5.89483883488637	5.97049333804518	6.11804256823316	5.83635894702104	5.97046451483545	6.07127132996379	6.32862928166145	5.94151074208255	5.90817074128323	6.27086294801088	6.27729510258631	5.77192622758623	6.34500529903407	6.31367122680604	6.51983580843537	6.17176672204207	6.08272602851986	5.73289649915922	6.42792832138687	6.01563235699372	6.18290416535843
HSDL2_8837	8.62721153628257	8.37324350371141	8.39478406462633	8.31472103328045	9.05683506302717	9.098450287093	8.78047234774003	8.90857280345623	9.00611719583128	9.31316937620261	9.31868117786625	9.15037787195317	8.64612000137611	9.46398887925009	9.06518076078708	9.37951377315108	8.81138161385089	9.24806182962944	9.19984549517969	9.14075411642646	9.56994107940644	9.25828910262161	9.14258404366661	9.26698060523094	9.07329129056871	9.28836369052678	8.81665340757911	9.29106028281084	9.72144433057102	9.3570856733527	9.54050759715437	9.2131904568305	9.12042475026924	8.96617372259053	9.29128233405447	9.31423832231548
DAPK1_32687	0.78828985858951	1.09559670544284	0.936246671013626	1.51017748749778	1.48141330330423	0.466299555275646	0.414815203739901	1.26338551245801	1.08382997330964	1.05966683984775	1.45521310454684	1.10265933588532	0.588142558019501	1.4063297966866	1.39510059599375	1.72650203176839	0.844935949617645	0.913272510638432	1.80528732462167	0.625590688070529	1.35536252478427	0.308425798922057	1.96419412417622	0	1.25446073937028	0.72629403455013	0.656991216171473	0	0.591422766461282	0	1.25393395224509	0	0.703731770836754	0.792032344185657	0.428872051596888	0.852049741844608
CCND2_33278	2.21260990673444	2.23121646908881	2.21852510412509	1.7555625683255	1.95142148250293	2.57538413468945	1.87382234484791	2.52656618750318	2.12398635763679	2.5995004191638	2.1647673622707	2.97911272334253	1.32764716070955	1.4063297966866	2.22269794100812	2.27761030732965	2.42734268250597	2.49502771843224	2.24564210169945	2.14991024940197	2.29176121016454	2.8944500595745	1.96419412417622	1.21849577834125	1.622306915324	2.30050544992595	1.95752601723374	2.67754082074816	2.33738440670171	2.28978420641051	1.72603814089689	1.87620614399629	0.703731770836754	1.78172612881765	1.44937826988941	2.006832569858
CTNND1_8401	8.64566140029517	8.6523650328694	8.3803541593332	8.6266148969112	8.57210323663258	8.606630786291	8.59778578792279	8.81117213937366	8.670426230762	8.45943305723449	8.50167360537671	8.66149534146993	9.16684953894185	8.60782458938171	8.83865813851683	8.09940377223995	8.54694334280804	8.28608121448794	8.42232886809557	8.33658435363364	8.4761557510153	8.48500504512605	8.31743526379336	8.5180606819946	8.5298887049379	8.41481044671661	8.1968868712624	8.39661920005539	8.55451836880638	8.46099346783727	8.36292275739915	8.4749591827387	8.69443987175522	8.26560259686007	8.35969210916351	8.18898072026277
CCL4_8219	3.22663179671385	2.04501999416173	1.78077870164004	1.21432502766094	3.31630602991504	3.17197327680566	2.50176794341125	1.69640993010334	3.20332784214329	2.76207957939276	2.99419635753583	3.34766768907845	3.65261617925291	2.76068287904711	1.39510059599375	2.49018236341931	1.76067018812182	1.68180077047226	1.80528732462167	3.22088452441204	2.56939655958019	3.2238010053739	1.5531792231194	2.49688123880216	1.25446073937028	2.4804427768159	1.10673791894385	2.51675620666154	2.71678270806512	2.52462445224408	0.943563090795153	2.32383870860362	2.64137701901271	0.982107762385551	0.75903764330665	1.85457699447212
CML1_33145	8.0864929925254	7.70000019302176	8.04826641646838	7.38681587742151	8.03115796230928	7.73829248641093	7.87563134461336	8.15501281805009	7.79406099763246	8.05117816951496	7.88631555755101	7.72366318795823	8.21405820150605	7.74377494008641	7.65462511033197	7.27565573607165	6.96814675325543	6.57096067756955	7.53821671019339	7.53438432028489	7.54082779702878	6.82962454987132	7.46605290435096	7.43339041199783	7.19482433289487	7.63864092509507	7.34430842058374	6.80286155726197	6.17889790711697	6.79154890377142	6.86305936972442	7.03823793777764	5.82644228377124	6.26366179418613	6.43473874824659	6.39096959148848
DAK_8436	5.05972992073827	5.29918016445694	5.51612957958256	5.22654271648142	5.05571556634102	4.77229363268427	5.02888518994407	5.22555212092571	5.09661833765392	4.97106539525001	5.26500054051523	5.11520193856038	4.05333820139773	5.05255013457649	4.82291641820458	4.76401919587024	4.54183570546251	4.88199894808497	4.73867986596153	4.93047414745723	5.62401414779247	5.03127659923793	5.22944043302855	4.85139086690469	5.4580921080083	4.95891961086337	4.1940651746316	4.77154317670431	4.79995724630253	5.15284309298361	5.24530150464734	4.8602865925196	4.42880800371437	4.69328657178956	4.69627256313116	4.8667709767099
COL4A1_8355	3.57354309853547	3.52574119268667	3.20506264196347	3.6575066584866	3.46420290242828	3.63770742749789	3.87364038766756	2.94912474724517	3.20332784214329	3.21941907913458	3.0709688774138	3.54967123243617	2.91514420938572	3.20993669690657	3.12809989948183	3.12059791568636	2.62648644690401	2.65532338805977	3.08490831936278	2.94393184764039	3.0931039526859	2.64243033140144	2.95813911830133	2.65721891159895	2.85519399443359	3.14610230701088	2.75870984598048	2.51675620666154	2.47523729294546	2.62910933790727	2.98632770173002	2.66497611499823	2.64137701901271	2.5550176262639	3.04785142351137	2.54359044430195
UBE2T_10125	2.09478240054933	1.71106711174395	2.8258445882919	2.23170936958966	1.48141330330423	1.71781027942049	1.58436963648463	1.69640993010334	0.45756128368814	1.66398223034294	2.01736914569653	2.02148142639872	1.32764716070955	2.23691954798813	0.85999693254363	2.0282130693925	1.37427164373864	0.913272510638432	1.58303283534016	2.08985550149673	1.84707089218245	0.562387954083207	0.787003362677181	0	0	0.72629403455013	0.656991216171473	0.743907467725323	1.00967958270039	1.19950581252365	0.943563090795153	1.47545988167545	1.30275498434298	1.30043062695682	0.428872051596888	0.681492234899171
LOC100910195_9055	3.92381552975468	4.32517001472214	3.78550959326465	4.32283935959992	4.15760001860268	4.15288887886524	3.62367361011436	4.72741033808208	4.45287481051556	4.40892027918918	3.21324778603467	4.24622018183499	3.46808804572582	4.51542947217601	3.58531893404843	3.96580434481178	3.90045506797537	4.60926946057854	3.66975718072766	3.88283935596406	4.28122339651223	4.89922605378867	3.88598890950013	4.08103922113563	4.44537533403418	4.17104513270063	3.08717083086182	4.04598701071008	4.6909681843235	4.63059075939502	3.84673894983015	4.39459167621038	4.47031864810103	4.37509662671998	4.75293858208558	4.82640436038528
NOLC1_9330	4.31489064179043	4.32517001472214	4.26834974665244	3.68738525834176	4.26908234981084	3.5464272710312	3.8404749343414	4.15437337599596	3.85158604320988	3.84547847337007	3.81401503319186	3.59604270046991	2.70849852469781	3.9488740404198	3.72525219005787	4.39324149582694	4.32972925742834	4.32129473098853	4.45666789009677	4.37318000250193	4.88628627930689	4.56338965407192	4.46199436213867	4.88417550088678	4.53434009741416	4.49791045859426	4.28223991414458	4.58135058360154	4.51029566751595	4.41369933236367	4.61726588927203	4.69655685320503	4.35685376877337	4.55047180098297	4.75293858208558	4.61754021984843
DCC_32537	0	0	0	0.338069966071349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239944784301564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CENPW_32846	2.76896947450927	3.20841662599522	2.8258445882919	3.31877808302145	2.30535390316109	2.47993811572776	3.11469047932684	2.21459696341687	1.69568720176163	2.20627865580755	2.63828514182052	2.6678940247284	2.91514420938572	1.61507482352035	1.94584011127296	1.72650203176839	1.76067018812182	2.31466951429039	2.38997392166475	2.46563145809363	1.73894982194121	1.75854080714881	2.21021227452546	0.734239049553157	1.622306915324	1.85500718435751	1.72559414951685	1.88706596596004	2.01449512850092	1.44827362736175	2.36589565271243	2.1894910466495	1.30275498434298	1.97307773764862	2.26543312328797	2.14454263688067
MYL12B_32708	10.7882292253133	10.8453620221149	10.7815074168489	10.7484640076336	10.6729894900117	10.7115096553941	10.6620761737026	10.4740230682066	10.5829028542964	10.5378945857638	10.4790106539931	10.6584793062829	9.75350101636384	10.4996150512074	10.2124570004993	10.6792989433072	10.5223436875563	10.6199797952585	10.6761464874188	10.5489753246437	10.3235067743392	10.6471920855525	10.5684087429034	10.4022162757304	10.5624261795664	10.3864667968922	10.5793840844123	10.5293626810141	10.6635896403976	10.4530348419418	10.5766442268431	10.3736787110598	10.2092308238496	10.5390812028314	10.2996720063419	10.4301091581956
CDK2_8266	3.81623813852376	3.25211418461056	3.50506426724013	2.97557046720417	3.36730828361116	3.68126930317284	3.58414724956926	3.93413510295674	2.54889070716175	2.41624536538208	2.73582638140233	2.57833682546259	3.81619627676986	3.33319606143952	3.31692466936878	2.0282130693925	2.88156282441985	2.9718971911725	2.64142438833874	2.68446506089526	3.29750635383524	2.8944500595745	3.16677228729541	2.80150600370999	3.59529315683005	2.4804427768159	2.75870984598048	3.28853165460409	3.82527991159048	2.72653541892647	3.59446118178782	2.66497611499823	2.90625443885821	2.77654527971099	3.46456889267137	2.89540141866282
TNFAIP3_32414	4.31489064179043	4.4802019129597	4.66454877589366	4.63027708655047	4.18628857185642	4.7105609541325	4.90603086295962	4.2844927276636	4.59332699814499	4.5712795122626	4.58983001875129	5.06662959604318	4.05333820139773	4.46240598455576	3.93197637851102	4.28347427830362	4.21070601667004	4.2726754775054	4.33709765856844	4.21349534480393	3.93426126310951	4.27451446248424	3.93243023954028	3.6182194853884	4.30071121912244	3.43506290113565	3.89170866387887	3.71640931655916	3.4769828375178	4.19283579962612	4.13905217208454	3.65245179331058	3.93081413158032	3.69466054267449	3.75087490106436	4.34493701810784
CCNG1_32302	8.27436680970605	8.41829265436994	8.02821204161277	8.22079675464837	8.13230192801807	8.44543838607178	8.38425666314922	8.47081160545023	8.43712953447196	8.32928395275833	8.26484990513427	8.4489754474508	8.87832147962713	8.16889874980018	8.67425310286946	7.6353575895429	7.85235762408881	7.56503670731181	8.07660003185081	7.55396504970482	7.17903353303109	8.44806556516396	8.01967466343156	8.5592460438026	8.55933558447409	8.37839295920631	8.71140298754854	8.69320745808958	8.33211733698155	8.71060184530375	8.32188573665048	8.43097375663796	8.82150429224152	8.7882344904373	8.63184825923986	8.44203607163853
GCAT_32974	6.47524954651754	6.45446145179321	6.24042977097787	6.47893152560003	6.03386274405417	6.24385966525184	6.32704852235411	5.69212436646301	6.29013400497448	6.2651275638618	6.09806074522544	5.96768960453803	5.33121009822151	6.39134928128439	5.89923559266003	5.93169169806915	5.56006467812787	6.25782586966108	5.93966616579389	6.07484189719201	6.12595657169173	6.24948428951408	5.81708135039312	5.98574774515156	5.81842065922644	6.13677976937931	5.80206706719906	6.29629475960915	6.25744551402327	5.97280914756169	6.19012581498362	6.18336916805177	5.8528397393554	6.26823305921268	5.94442787181329	6.1948448146031
ACSL6_32382	0.447328490783844	0.649392203444466	0.383512967094616	0.611766147669948	0.441955375999717	0.818132764380627	0.414815203739901	0.641762104814461	1.31781015263913	0	0	0.467280104139454	1.59131562109787	0.868141460356527	0.493152578686711	0.823544170778631	0.844935949617645	0.527727275128808	0	0.239944784301564	0.333159218835195	0.308425798922057	1.14348780023041	0	0	1.20712306057953	0.656991216171473	0	0.591422766461282	0.518236290991486	0.547584256954005	0.531249867601852	0	0.314797805520973	0.428872051596888	0
ITGAE_8923	2.21260990673444	2.23121646908881	1.78077870164004	2.65106041921752	2.1967463526742	2.37772738330238	0.736609904861042	2.59505076848368	2.35202523940681	1.96046238984136	2.1647673622707	2.02148142639872	2.46722473658506	1.61507482352035	2.34345678995667	1.72650203176839	2.06513799012874	1.77783407673001	1.80528732462167	2.14991024940197	3.17837031192827	1.28103608204807	2.71414983683679	0	2.36662677802966	2.09488442943563	0.656991216171473	2.82218967870627	2.33738440670171	1.84527717578658	1.91449453700761	2.32383870860362	2.3761278840324	2.06000763671776	2.04111191269331	1.59103749215955
CMPK2_33290	3.48263727544818	3.87225493050136	3.61671480487467	3.74534779479282	3.93901689529948	4.08963151288547	4.22155069326822	3.39560744550168	4.18333205197226	3.80873525793904	4.1332939602412	4.21684497582329	3.178389626695	3.50033989788647	3.63348728035721	4.16466257012182	3.64900405208883	4.22236042567515	4.16719054644002	4.03391051249631	3.69481046700439	4.27451446248424	3.73695918338347	4.29120236866387	3.10798700558202	3.67569286357265	3.27080717139066	3.85739495984131	4.18815447325896	3.80385718270042	4.21273858350769	4.23321524168921	3.41146082422655	3.52167953127145	3.04785142351137	3.30095842787598
CLDN7_8329	5.89543831375344	5.40942588996681	5.27648909242436	5.57710849316479	5.18927039116481	5.12759011075806	5.1284190478915	5.73827732953328	5.46901838630558	5.33634363653221	5.29731444742805	6.63376036532353	4.96340943707926	5.5099091600392	4.57415993194765	5.15537169243395	5.30797389554011	5.30100590065069	5.31006040170587	5.35079571894001	5.42903269250374	4.96676163036274	5.53050793606233	5.32724432082935	5.60908694473797	4.69301783033827	5.46790892709368	5.14608426567918	5.83913435172145	5.23791853762269	5.64193427205786	5.75425953262379	5.69837671613084	6.36102833996076	5.71646749608507	5.83676217876522
PARP2_9428	6.70373336740691	6.48224937503928	6.49541927581281	6.76120827983468	6.51298462390147	6.7217525712054	6.60398181075015	6.96684290576793	6.66385406016505	6.74031543194044	6.74497113059252	7.06727524393289	7.32687234730652	6.74217235857564	7.20260073128431	6.5801309799121	6.8486548295011	6.49175287224115	6.55555599810966	6.59576035410965	6.3119796527004	6.50557513138657	6.45642138588554	6.37983678284296	6.4756848189929	6.70587637372776	6.3118580365253	6.41511968792426	6.64845766310921	6.58623518988401	6.69967474217119	6.54152102812177	7.09373216409664	6.35244342715048	6.45764927277885	6.59997002806004
PPM1D_33020	4.34100304112858	4.4802019129597	4.71560252508266	4.55123754151744	4.58137734169506	4.43324719116635	4.78921969898096	4.56617360995433	4.63726182841842	4.30721976902196	4.53668240002993	5.16219208256239	4.13825997018408	4.32063837955972	4.07836832396387	4.16466257012182	3.82140945209354	4.36832877792322	4.40663185696352	4.11147137049133	4.49574806366827	4.50400830208182	4.06340619014688	4.2414615378256	4.65827673426248	4.11766155367307	4.32438541208193	4.2127517668312	4.92554623469232	4.65554557742132	4.50442340718554	4.59391514540326	4.52387115786486	4.96512983414578	4.39769887320797	4.4941245903959
PGR_32824	2.21260990673444	3.16335406715483	2.69627448515289	2.58909796842253	2.82650832405683	1.8761451958133	3.11469047932684	3.1445801449878	3.14365303509289	3.10285138623761	3.1438615686377	3.99254397170346	2.70849852469781	3.07515428165183	3.53548663947201	0	2.62648644690401	3.12581399911121	2.8554852487052	2.97746376698499	3.0931039526859	2.8944500595745	1.87189013721114	1.86950792497104	2.54849295309741	1.56713246023163	2.87670321551292	2.67754082074816	2.47523729294546	2.98463541262657	2.36589565271243	1.87620614399629	2.1898887295041	2.5550176262639	2.45952310280789	2.32921502091965
FGFR4_8638	6.57212986665891	6.48682910166152	6.99636645373504	6.53341300995406	6.77149169183799	6.43412322497182	6.56897558542093	6.87686808341944	6.74138712388924	6.54750755037058	6.64806738781701	6.79649616335962	5.96356249181784	6.46732601813421	6.29330192537146	6.47169640468272	6.25998000620807	6.28667839034168	6.81091148750083	6.62779033355952	6.63969843305134	6.74238756959009	6.70070482988122	6.7074846325996	6.86681641124094	6.64114087984698	6.30134530460354	6.47105285359148	6.25744551402327	6.48545380326801	6.40969278287776	6.7348155470147	6.22031713071599	6.48794906769941	6.5511533132938	6.36302092262561
DNAJA3_8477	9.79082207873397	9.74869387745783	9.74620746511483	9.74553501676715	9.75331447365034	9.91981588575747	9.5285423702762	9.50259738495421	9.72190918359527	9.73642949956696	9.75803729334626	9.68540808626113	9.31100037857183	9.7745046554677	9.53263599085147	9.65353828458438	9.43564249521735	9.59970090011844	9.65040107791191	9.55827221135054	9.64488192615084	9.60237336810765	9.68301060388217	9.67793088654337	9.83312736150229	9.76273586090893	9.56117775408135	9.6677244994338	9.863194849676	9.80680868745408	9.82452952287558	9.80920331351535	9.67097910739211	9.87803995919216	9.9493211190781	9.77793847937217
SHCBP1_9826	2.32153660091398	1.71106711174395	2.01619137550075	1.86419367399542	1.28319702170714	1.53993121887858	1.22188426690861	0.879980552647925	0.45756128368814	1.05966683984775	1.85317964778147	1.54225953000145	1.8141607679956	0.868141460356527	1.15221696400852	1.72650203176839	1.13374598811971	0.733340868842924	1.16831712624814	1.49030037068649	1.35536252478427	1.13210209603163	1.42910832765103	0.734239049553157	1.91516102997091	0.72629403455013	0.656991216171473	0.743907467725323	1.00967958270039	0	0.943563090795153	0	0.703731770836754	1.30043062695682	0	0.681492234899171
SCAND1_9782	10.1878750922457	10.1987540985218	10.4270995752512	10.4072963966053	10.219302006485	10.2693675648027	10.1378098451203	10.2028721142064	10.2930591443742	10.0898316710296	10.089757165421	10.1071964380383	9.93506390359549	10.2295254442661	10.1439606665579	10.3667031082836	10.3856409277147	10.513944601042	10.4075580142805	10.3324236780598	10.3774686612047	10.6295011899722	10.4061355403371	10.3518303644087	10.3839187290536	10.4261185217981	10.2537440132548	10.3854220973071	10.3883321685619	10.4427675032877	10.3345784885139	10.3736787110598	10.1785135486808	10.4131655634827	10.2724723398779	10.3815258680672
FKBP4_8649	7.074385510316	7.05721128800354	6.96506156382901	6.91117754591616	6.68869253870111	6.73731461085685	6.59406640492165	6.40998570183545	6.6585339779525	6.51366194766006	6.49627048669277	6.80639074208857	5.80376412329079	6.62038954432729	6.35205950969788	6.45912919956706	6.50730158222049	6.74737628723336	6.71480849398842	6.52098202878705	6.53851064827648	6.75517763312339	6.70405498760159	6.36829581778668	6.6350338470477	6.62209866309494	6.15721496408481	6.63672628042135	6.78066922862785	6.69855721774174	6.38599829412795	6.14757872277772	5.6689655518401	6.54557217570387	5.90329657177084	6.21061348543082
C4B_32606	0	0	0	0.841726169633103	0.441955375999717	1.8761451958133	0.414815203739901	0.356275485223033	0	0	0	0.467280104139454	0.588142558019501	0	0	0	0.844935949617645	0	0.321349466230637	0.785583904297095	0.333159218835195	0.308425798922057	0.312466416002193	0	0	0	0	0	1.59785423259493	0.518236290991486	0	0	0	0.792032344185657	0.428872051596888	0
CRAT_8375	8.66258468908414	8.54995220335938	8.54466009848021	8.49130604944506	8.95318690527137	8.88683319826863	9.08303473522817	9.15105891788753	8.97328343192705	8.98297152371139	8.90308479475434	9.03519312120852	9.68898774880266	9.14025216200777	9.49238980618547	9.22663956472127	9.39953149812381	9.27864800523275	9.23072902451336	9.43206522606451	9.36923265853983	9.42714083413675	9.38779924415901	9.21316059749482	9.06584936222518	9.48166386120949	9.10507454869327	9.2259042092636	9.17154581193671	9.21112492472053	9.32897989212844	8.97360731520059	9.36333109562865	8.86794880204219	9.14280780835773	9.08963723764293
AP2M1_8054	10.8798596837517	10.7313053978372	10.7624128500725	10.9161534213964	10.7551737728978	10.6641231887315	11.073252487655	10.8735226031188	10.7321764471266	10.6816741217947	10.7326752076883	10.7497606672647	11.1878687494241	10.6809890121762	10.962159859215	10.6006679458424	10.7857352249406	10.7769235043563	10.7192733887431	10.5976320889284	10.5302364598859	10.6710100189748	10.5524675440703	10.5339523741783	10.3266899797506	10.4350112882934	10.5635255283746	10.6371957970158	10.526580609976	10.5589229779458	10.5471255114136	10.5124910368896	10.8066732192629	10.4848798363056	10.445046966514	10.5850143373771
LHPP_8998	6.05381395866955	5.82562565840705	5.96605956187814	5.87199242383027	6.04173387682814	5.79605942151566	6.32704852235411	5.91611277664152	6.01837551442775	5.98951650217885	5.90186868984237	5.78960106351284	6.24779828644844	5.95589247936747	6.23204930606604	5.05872463700941	5.27868315116168	5.21784404184345	5.2451083176227	5.46157754248162	5.55394758572805	5.25487719513379	5.40438348814117	5.35089283081145	5.52474809271014	6.12330008698748	5.37069969266038	5.2520524914685	5.47829061136395	5.61396079382259	5.07793380718303	5.6935035972107	5.60206970400145	5.38269601905698	5.80845526190398	5.33080414161792
MUG1_33047	2.60624854578101	1.43590684941152	3.00069110688638	2.38543943114548	2.30535390316109	1.71781027942049	1.58436963648463	1.92644290746031	2.24250672261519	2.31507840668919	2.01736914569653	0.467280104139454	2.46722473658506	1.4063297966866	1.78454726502392	3.35571816973803	2.88156282441985	2.55046224747495	2.16767347408383	2.41757956911772	2.29176121016454	2.11669084875372	2.76636059864676	2.80150600370999	1.91516102997091	2.64040599991204	2.63019966081353	1.5965138022221	2.33738440670171	1.84527717578658	2.36589565271243	2.1894910466495	2.77988611499079	2.36323679816961	1.62156385160578	1.68433632845431
CFD_33235	6.71376079518134	2.80101918006613	3.93660787833703	4.84432348052187	1.28319702170714	8.56217580191168	1.22188426690861	1.56599572276648	0.804414734614847	2.41624536538208	0.903798225260948	1.10265933588532	3.0083327466973	2.76068287904711	0.85999693254363	1.34454251618125	7.85235762408881	3.94052670343731	1.90476782165796	4.65803777707726	2.85488455078324	5.10306962534792	1.14348780023041	0	2.54849295309741	1.20712306057953	1.10673791894385	0.743907467725323	9.41907823972499	6.21867579144784	9.05746350412792	0	1.30275498434298	4.03225524092923	1.2538215170935	1.00455864011006
