ID	S2P1_F01	S2P1_E01	S2P1_D01	S2P1_E02	S2P1_H01	S2P1_G01	S2P1_D02	S2P1_F02	S2P1_H02	S2P1_A03	S2P1_G02	S2P1_C03	S2P1_D03	S2P1_B03	S2P1_E03	S2P1_H03	S2P1_A04	S2P1_G03	S2P1_F03	S2P1_E04	S2P1_B04	S2P1_C04	S2P1_D04	S2P1_G04	S2P1_A05	S2P1_H04	S2P1_F04	S2P1_B05	S2P1_D05	S2P1_C05	S2P1_E05
ACOT1_7968	0.498418535332342	0	0	1.65438050918295	0.651366852917663	0.959640382085726	1.78553779519008	2.18100375129175	1.41239424587121	1.06558857524233	2.37299144807322	1.2147766463646	0.449496241494295	1.44770359612196	1.54068682346474	0.44699946947668	0.73762049851022	0.612969444817944	0.819977342525647	1.09602894808742	1.44156592769083	0	0.255792249313412	0	0.643219012324903	1.04723483226602	0.252076014909221	1.50640982271834	1.63403894521511	1.18968612338422	9.7625136437361
SLC38A3_9873	7.0057730543732	7.25711861372811	8.60082727473335	7.23406190331099	8.34234900982724	6.56281755704708	7.35639009239262	6.63246993043862	7.09081965602597	7.02211014886632	7.14572587473997	6.61613802416362	7.34823740443194	7.34007191293562	8.53439443390722	6.43216595578304	7.90048312649519	7.19038438138982	7.65758138116741	7.93746643279174	8.38063662170337	7.68904890272044	7.38753902403976	7.15797776675188	8.00876434365212	6.53488025197236	8.08092084447023	8.05918647589083	7.79996820211306	8.28674514892533	7.51359255645477
ANKRD10_8048	1.16220520435311	0.769944299578219	1.07841242288333	1.22800282612767	0	1.27335927476254	0.531063959150216	0	0	0.448204482676138	0.464681694913012	0.993338398380167	0	0.428192827029362	1.18452564233965	1.49365272867909	1.22332790798899	0	1.33956872292777	0	1.19352980139495	1.20407789896498	0.661725627720809	1.36692534555406	0.806596345561605	0.847935869044255	0.6532974253389	0.941490093523824	1.72030578762506	0.714149273443019	2.33139208763639
PTPRK_9622	6.13601867435505	6.24990455489549	6.95884178908025	6.26643523409881	7.07487716167963	5.63396849242199	6.18718586716636	5.95063530287469	5.75961211354838	5.95905886163014	6.23078911723444	6.02393950465901	6.32123693455352	6.36718060191168	7.01038927796055	5.82196328217187	6.41665503368197	6.12562021535396	6.49452070639456	6.45806750289904	6.7294780947685	6.451079403458	6.05256907541332	5.89313191029343	6.70819167134545	5.81919265800322	6.5246380501237	7.31307370930529	7.49197225332432	8.01275719937935	6.91560385947769
PQLC3_9554	0.868155996303493	1.93388070270449	0.454776372790504	0.852362438869435	1.09849444995027	0	0	0.813470060315712	0.775845947931599	0.789672833065017	1.33345314707843	0.993338398380167	1.97251135260977	1.77350238023837	1.18452564233965	1.82473313109278	0.87521330436853	1.37195560232257	1.5427264064876	1.24195355089094	2.21624681739841	1.33411989223453	1.55577315722006	1.68297065625623	2.30236890018497	2.93848003170278	2.57625836884913	3.55327361028738	5.04175193834057	3.89509289467944	5.37785712560001
FOSB_8658	0	0	0.454776372790504	0	0.36213632753897	0.959640382085726	0	0	0	0	0.464681694913012	0	0	0	0.710563571891122	0	0	0	0	0.295759429275641	0	0.28370444941898	0	0.706359220904188	0.247648084295451	0	0.818587504145426	0	1.54228380865949	2.39783135053745	0.324299919737675
CHRNA4_32417	0	0	0	0	0.36213632753897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280385537902126	0	0	0	0	0	0	0	0	0	0
MGC109340_32287	0	0	0	0	0.36213632753897	0	0	0	0	0	0	0	0	0	0	0	0.222626349874249	0	0	0.295759429275641	0	0	0	0	0.247648084295451	0	0	0	0.252482511997179	0.512995818993453	0.324299919737675
PLEKHM1_9500	1.95926908469852	2.38714845913853	2.23441039389992	2.60909652655942	1.27895946813689	2.10664569984769	2.32335569056515	2.47108356995395	3.02182388992055	2.84675412486655	1.7137297118868	2.40419672217006	2.61303342890711	3.04552821209344	2.88057435535712	3.04684760728903	2.46077087798564	2.77049982990441	2.83249028413324	2.0653771068532	2.76384152876706	2.09076849303571	2.28682933875526	3.20349182335152	3.0537249262907	3.36910976298358	2.08597971639317	2.4048260737386	3.04748562311147	2.88853004102749	3.01034806733814
NRCAM_33205	0	0	0	0	0	0	0.289831194825497	0	0	0	0	0	0	0	0	0	0	0	0.467476835552628	0	0	0	0	0	0	0	0	0.386079141515608	0.252482511997179	0	0
PC_9434	5.07040947746407	5.22179989008551	6.18030852858193	5.4755573275985	6.02044496674354	4.53626361219802	5.25387724920563	5.16357677366431	4.98296302753396	4.62539779434345	5.38063852768045	5.23492641983455	5.12917548433992	5.52108576916009	6.16279816091565	4.43979066936699	5.81324986034057	4.57072807443407	5.51647627632404	5.6611154467865	5.55173600850243	5.7023639934979	4.97529195584516	4.01438646035025	5.10156871575024	4.25788617130613	5.03089455331587	5.59254341308915	4.78578450420768	5.75923017982469	5.47098436982054
PDLIM1_9452	4.48919202871305	4.49241213657058	5.71450043759719	4.52455075377558	5.48994361198465	3.92337510309441	3.95068488352048	4.56821477518994	5.03612172689883	4.0588941095601	4.88269016029121	4.70597352401647	4.54221868236847	5.15196853631728	5.50941169150306	4.23242309108277	5.14454836133706	4.53822545533212	4.96497344934026	5.04796877155161	5.43497250860014	4.87042192140332	4.53075752671744	4.406931086948	5.25801887417918	4.49811960667759	5.30618051090279	6.28569945960263	6.09023048352023	6.95643414607916	5.29692066248613
PWP1_9626	3.60192615758417	3.39509753363501	3.98393426041723	3.58591011206251	4.15658588442684	3.51008535072161	3.7020868185937	3.10002470353738	3.68592843418707	3.89190183860181	3.83798859579703	3.49032952311302	3.44230795836716	3.78505252592428	4.184595124684	3.88768902952664	4.15804946079951	3.7767033993976	4.15690799642173	4.26322059122286	4.23305287174548	4.14839557503803	3.70348355936244	4.24814880415296	4.23194321879889	3.99384749426773	4.34219056024827	4.03049914805121	4.3715090729932	4.89836315988604	4.83158251531562
GNB1_8730	1.61509647726046	1.26927730252167	3.13454578286635	1.88160585409051	2.80568116015901	0.959640382085726	1.87576699052707	1.91733856069235	2.52304957032355	0	1.87187908911501	0.731638775922882	1.83144900284985	2.54538982767007	3.00015792064196	1.82473313109278	2.62586228336727	2.65398608584196	2.57892874978148	2.21427889152695	2.97537722128222	2.91063642924173	2.22830569798455	1.53358509546818	2.45798308085272	1.76543780322789	2.57625836884913	3.26174657753926	3.17516023420317	4.14187452709062	3.18043672686169
CNOT4_8342	3.65014378040412	3.77543735545311	2.8678363436232	3.58591011206251	2.86338571200519	3.73147931881658	3.97129680101555	3.74108002771704	3.81320502919156	3.38858510853492	4.37578095360119	3.49032952311302	3.74729649767789	3.78505252592428	3.7791404532725	4.14627208778868	3.19785545728252	4.20713759953006	3.76858043266816	3.82749352259394	3.74868935686678	3.67073805824096	3.63755031974803	4.53037309097459	3.69880536515615	4.7332221659035	3.49948342654515	4.03049914805121	4.35811703795267	4.48223639565918	5.13042259161655
ZDHHC6_10196	6.06665467851018	6.15315258575735	5.82236181009331	6.26643523409881	5.77192846538412	6.42683927968633	6.05341951157525	6.27613889994153	6.04542172464377	5.84480958395964	6.32269741681335	5.94105857716944	6.04592946405846	6.13862926433814	5.97119853532134	6.31200536458842	5.59654944903836	6.49088861829275	5.97718006814378	6.06574425315446	6.2494793010068	6.14925834044053	6.03133103036141	6.65994556374808	6.08439167078488	6.22096822841599	6.28076479283153	6.25124664574979	6.5567556022627	6.31027472745805	6.80287691305702
HSD11B2_32369	2.10477723353423	1.26927730252167	2.79267327769352	2.07786502963319	1.83509543824808	1.27335927476254	2.55947689268383	1.46850236799354	1.2776202854107	1.67176763519751	1.7137297118868	2.31125471744316	1.83144900284985	2.03911148818539	1.54068682346474	1.49365272867909	2.00122770187525	2.52722925683167	1.5427264064876	1.24195355089094	2.1480589317563	2.77979520789937	2.10361548189696	1.81832902436088	2.12791729193956	1.64760475074526	2.01959999612577	2.4048260737386	3.08047907340682	3.545382680824	1.32903190338528
LSR_9162	5.95592410992226	5.95419960050481	7.30489269795863	5.90203046323087	7.13175368932366	5.42776420326924	6.14698364063338	5.87817160128362	5.97638321622153	5.8898286169329	6.26683467132434	6.02393950465901	6.36668286996363	6.42053334335999	7.27630372028647	5.34301794180226	6.71815484382747	5.88836401868397	6.61769577954129	6.22780973720308	7.06611104139517	6.39630102120112	5.97904662586928	5.40514553048233	6.44842987704347	4.83106915072383	6.05496612879596	6.78843498969851	7.57968495046526	8.1185062528645	6.51948559357231
DDX10_8452	4.61599636528083	5.151980282968	5.85966727915963	5.42235608454259	5.96880045693744	5.16826201475815	4.99671027987225	5.18376019648503	5.23109743065125	5.32136923852531	5.38063852768045	5.14352648331212	5.54520910139162	5.24692233271286	6.0285861296751	5.10494857457362	5.50939539241315	5.47284900587115	5.66532418697333	6.01588718619249	5.89636381624253	5.70837268831928	5.50538264125448	5.83843821267218	5.89761597320213	5.19888431388992	5.89291060829603	6.04547423735882	6.45977776004983	6.58189806258272	6.94246116442994
PMM2_9511	2.10477723353423	3.18742656879217	3.98393426041723	2.78799024849333	3.63379289129783	2.73745969942468	2.44624155825238	2.40384656438015	2.69156809463385	2.69267669617477	2.47512487649826	1.98999602704353	2.77589621741587	3.74842832147255	4.41725735978567	2.91411249265269	3.62599493212382	3.6607102354841	3.72749055173214	3.4000324806943	3.65352414351166	3.21070544262692	2.76971613182714	3.43176452207878	3.87486693656782	2.98780714190534	3.47492122440509	4.36720079840868	3.84678052419828	3.99506503213272	4.42065717397742
NR1D2_9358	5.0880200149076	5.62370507480127	4.46744314030232	5.30967965253566	4.78322008130186	5.37946422309125	5.18495701909726	5.62864940732699	5.20347856293346	5.69051282193623	5.6662362935075	5.35620425053879	5.57870051325883	5.51018873217976	5.1181724919882	5.30375968230369	4.92441491557461	5.69551431143702	5.35048557437356	5.75528064065984	5.39139675432193	5.42432105567995	5.8588121438626	6.57168440520643	5.82798325318773	6.30607802161117	5.8882677992992	6.98295147648518	7.25060979209783	7.05932514994171	7.19661475536121
CLEC4A3_8330	0	0.435737363688059	0	0	0	0	0.289831194825497	2.33332213372627	0	0	0	0	0	0	0	2.76791613240724	0	0	0	0	0	0	0	0	0.458948934291537	0	0	0	0	0	0
PRKAB1_9560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100912041_9098	5.38728507676414	4.98533518869592	6.18030852858193	5.46682558051797	6.22689183560487	5.27772452034983	5.25387724920563	5.10127489481665	5.21274372475159	5.48287872998208	5.31329338926761	5.99434895618874	5.66438656151635	5.8147433398959	6.88393304791962	4.68356976144805	5.99784915902409	5.69551431143702	5.88676347054971	6.16515087137157	6.05838008131807	6.30011178125637	5.89688585220838	5.78984880176674	6.48809704078096	5.03255547653193	6.38989552715508	7.04795504272662	7.22870135593727	7.59838889464891	7.76665332314144
SOCS3_32863	3.07518261557437	2.56959501942428	4.34124982333002	1.98307017297893	3.34063194438727	1.53089481268588	2.50396990293727	2.25917221345551	2.97902647609017	2.77177133534191	2.8237912367659	1.86476931707915	2.77589621741587	1.91241085654841	4.69048899021398	1.06323116402557	3.58646288341418	2.38825322031754	2.1519244579304	2.53060777478636	4.60778094873217	3.21070544262692	2.64102883673697	1.36692534555406	3.59083327542995	1.97565003341054	4.83250635428532	4.7915439359672	3.4522356928134	4.30658716589446	2.17912694209026
NUDT9_9377	5.86691587312069	6.1459869641895	7.23563533596686	6.13481907975048	7.13175368932366	5.54917674071814	6.28921732278063	5.88435121513207	5.74691294082574	5.91618079746521	6.10102570122313	6.18976806047478	6.32123693455352	6.4550362973261	7.05940066315535	5.65522262189433	6.55108305937356	6.12562021535396	6.41263943976453	6.57630073731779	6.85241541198781	6.83294872126508	6.37941796185738	6.19005494300205	6.81762584571405	5.63019323966726	6.97350218125461	7.11015558309758	7.5416874301609	7.72316675885212	8.02300194882539
TRDN_32435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGFR2_8637	3.74199812869833	3.81211547683626	4.08189558751437	3.58591011206251	3.90506796085634	4.01052929851101	3.51820398024124	3.71357872641121	3.60379862970153	3.33750130190074	3.83798859579703	3.86202945654574	3.78604397272737	3.82076996135412	3.11058357256622	4.05464799248405	3.98642649553659	4.03145807389183	4.09363991517273	4.52797765200718	4.32856556196925	3.93949896140796	3.63755031974803	4.1229800699047	4.1732531347758	4.15367571401466	4.02445866981054	4.7754707956792	4.44935118306147	5.08235338925848	4.1404304947413
KDM5A_8953	1.61509647726046	2.17824287485687	0.454776372790504	1.38455269529236	1.7148487670435	2.25679939154917	1.58615226186541	1.33048204920868	1.75445103691137	1.67176763519751	2.57050348564437	0.993338398380167	1.4996886269629	1.0261917807667	1.18452564233965	2.51642554492023	1.80852418562313	1.86671788571404	1.72077524538905	1.71163135020344	1.44156592769083	1.20407789896498	1.96712011115341	1.17846761818751	1.69921412701067	1.76543780322789	1.87690954339458	2.02445068156459	1.63403894521511	1.64848930404036	1.32903190338528
CYP7A1_8430	1.40634981657571	2.17824287485687	1.31166665296001	2.60909652655942	1.09849444995027	2.25679939154917	1.68928676358091	2.33332213372627	1.41239424587121	2.32416345728707	2.14408410111718	1.57607351214896	1.29997923748387	0.757956921137839	0.710563571891122	2.6888588118609	1.41606065671307	1.37195560232257	2.27109434883297	1.49582192975479	1.83763361654226	0.724169881886706	2.49972847907777	2.05603064348558	1.20844867864064	2.77949259504144	2.82973330644729	2.12935106037103	3.23499615582135	1.83271271719456	2.09651061136562
DAB2_33094	4.6870522924218	4.37474116304084	3.64243363470738	4.41986644426778	3.07356705578269	4.53626361219802	4.05092008065847	4.12193197762852	4.58662048282711	4.15053491003988	4.84503522390039	3.86202945654574	4.03154169977105	4.4186807923305	3.71066007630914	4.17556443884935	3.60636430835102	4.32614468762306	4.09363991517273	3.57549226863426	3.88061125950736	3.78886109918058	3.56845892815716	4.54995762359134	3.87486693656782	4.88413960540157	4.10669720103459	4.45054563480474	5.15450184541356	5.00772282407915	5.50341179407358
UPB1_33048	6.2499170335573	5.90411144314965	6.03296565755531	6.13481907975048	5.96880045693744	6.03827190300133	6.15150627817972	6.14845330346287	6.32716461474115	6.0170246131791	6.47221101820913	6.07430601764553	6.20451453473002	6.34894870297477	6.53368524871597	6.12945613281346	6.25270308168659	6.62073763642303	6.15815119587562	6.2794330093227	6.51274312446605	6.36621256682513	5.92479590939596	6.08657591806594	6.36238553014837	5.92428157159741	6.1855844858592	6.2337067084761	5.48534441255007	5.92555923029431	4.76627175727491
SCD_9786	1.79742186009572	1.63951550584733	0.454776372790504	1.98307017297893	0.651366852917663	0.959640382085726	1.07894187863999	1.17784706588154	1.64919290709184	1.06558857524233	1.0976367738712	1.40670567992253	1.4996886269629	1.0261917807667	1.18452564233965	1.49365272867909	1.11635875017403	1.37195560232257	1.10303926203337	1.37446464421985	0.280385537902126	0.902472232477434	1.45729019350137	2.35217316186736	1.32086597607596	1.76543780322789	1.33762933626545	1.7885585664996	3.11273482525449	2.27592880544061	1.8158078800281
S100A6_9773	4.37905808406198	5.97051652622414	6.6050837125226	6.24105509048827	7.07792722746797	5.77755195694966	6.47389087954322	5.10127489481665	6.51113917319113	5.29483486995676	6.24531558763212	6.22840917525489	5.65395001453174	6.89277399712858	6.54356194144859	5.14991779726573	5.45555587378835	5.07993446883006	7.19021167912126	6.65983365902968	6.42542042038628	5.5093761647779	6.06097751861205	6.5229674229131	6.57284148307494	6.21580190885203	5.9295248073315	7.19417286227309	9.34668309158478	7.99596312609393	9.52306268596817
SDPR_32765	3.14414741908576	3.24221336948862	4.73169122067322	3.55328672105288	4.3706955960767	2.8361994197766	3.72654216786342	3.05690544608879	3.21861486084434	3.33750130190074	3.49317935556787	2.86294332166127	3.82377794074013	4.3951813000094	4.02455354769254	2.91411249265269	3.85950488237482	2.97860760256221	3.72749055173214	4.02188612286614	4.29742534168418	3.81136794344562	3.19339832682134	3.29917679871517	4.21749301053772	2.66284936051314	3.70353647653051	3.76344499289521	4.07674562947494	4.17635587177162	4.01108438254673
MVP_9266	2.76071028391405	2.56959501942428	3.55416394821589	2.32977656679102	3.21327042043337	1.27335927476254	2.76233349529442	1.91733856069235	2.74363341194291	2.09729754415916	2.0143919867707	2.31125471744316	3.17670472510982	2.98384927208758	3.7791404532725	2.60521683463754	2.73835691071671	1.86671788571404	2.66849311240329	3.16407571463481	3.32334339210405	2.95173978091353	3.19339832682134	2.67113263155321	3.08590063112648	2.32181822550873	3.17290718353561	4.03049914805121	4.8824975417842	5.55162720828625	4.93029434888399
FZD1_8671	3.44677762821739	3.48870230393723	2.11607627866511	3.30158833093335	2.80568116015901	3.73147931881658	3.17151113169633	3.43917561657452	3.02182388992055	3.17240852377755	3.33918133034065	3.44729664329676	3.0550684156388	3.78505252592428	1.82610017740917	3.52767855626053	2.70182474216256	2.87830289288654	3.11333088982235	2.96826206727976	2.89444568445754	3.24417891918926	3.09856412227461	3.51383685213001	3.23682182632099	3.0816729748411	3.04525854605468	2.70554998967566	2.87015194609087	2.66394335064832	2.86817667445805
PFN2_9464	2.10477723353423	2.28647361967345	1.31166665296001	2.40483769907213	1.9460862331851	2.8361994197766	3.33947754437712	2.76701694746253	2.52304957032355	3.05081927566163	2.65996560661907	2.92699421552536	2.77589621741587	2.45736091690052	1.54068682346474	2.21164181268811	2.06013775323136	2.77049982990441	2.48343391462663	3.16407571463481	2.51587058162719	2.53131046222655	2.92518332196343	3.83443873607258	2.76667373760535	3.86776853309346	2.79046084448332	3.26174657753926	4.93755889871529	4.05188352484168	5.92451425874399
ALDOA_8030	0	0	0	0.343106448314519	0	0	0.289831194825497	0	0	0	0	0	0.449496241494295	0	0.710563571891122	0	0.415446849331279	0.612969444817944	0.467476835552628	0.295759429275641	0.280385537902126	0	0.255792249313412	0	0.458948934291537	0	0.6532974253389	0.941490093523824	0.819685185876578	0.714149273443019	0.588913378606685
LGALS3BP_8990	5.47020291942513	6.11696318036286	5.66267337969712	6.61357705270075	5.12738594000474	6.04860519577528	5.37484806657506	6.18395688404879	6.28386479729642	5.76005630331053	5.518582839131	5.28466748993323	6.20451453473002	6.22113310694988	5.36092343117262	6.20952400339982	4.97886469695442	6.30053324594719	6.47603329757572	5.08712297715197	6.26163139971449	6.25155906757273	6.01843649405072	5.90077874247765	6.7983362536346	6.02223258798955	6.64786405499516	6.2337067084761	7.55642053288503	6.9931656333955	7.64111748630345
RPS5_9747	10.8069924521178	10.9526814755769	9.93616128637011	11.0103156650035	9.97266847653048	10.9307844396667	10.6723410824804	10.7185560286851	11.0211408011714	10.7757064207632	11.1236657981546	10.7445991748237	10.7823328104521	10.7766844340774	10.4024172479422	11.2151879854181	10.5453119200335	11.1137590009084	10.8890926786201	10.9984641155524	10.8655919062428	10.7641237454028	10.9394347496004	11.8106148897309	11.3215311599094	12.1023414912407	11.5703361441861	11.6311101704693	12.1483739872251	11.4621972882237	13.227882835792
PGAM1_9465	10.2624040705893	10.2704202068274	9.4699671944601	10.3471952871654	9.5897055325866	10.5647303888648	10.2516863472028	10.3615622145021	10.2585938557786	10.0833663868551	10.4372598190326	10.4268326122941	10.2297548247785	10.2846947660112	9.70298260228114	10.5576543253527	9.64368634942505	10.4172105727326	10.2838443885425	10.3563373233168	10.037057420599	10.1806569211304	10.5434230317462	11.1317181797742	10.5047241325941	11.1699129515271	10.7688952362754	11.022455974449	11.3955686624918	11.0662002466742	12.5373391346309
BAK1_33110	2.23694487657482	3.13047681291591	3.64243363470738	2.67122538172355	3.25698551649924	2.10664569984769	2.85398016382602	2.81955938775887	2.88942361583264	2.21518528837266	3.03918122556158	2.57384268100012	2.77589621741587	3.21616442432504	3.21315474028654	2.09383697733824	3.0014322173202	2.77049982990441	3.50240782771407	2.53060777478636	3.74868935686678	3.40080171607978	2.54838260156045	2.80755513892366	3.47412204520132	2.98780714190534	3.88227239657287	4.34558991866433	5.53379637990355	5.65305135154797	6.17152700574493
TGIF1_10009	2.76071028391405	1.79419284271188	3.46013957338841	2.47618590163149	3.45765635418674	2.10664569984769	2.71423028710648	1.46850236799354	2.6375532188658	1.67176763519751	1.87187908911501	2.10521581795514	2.3280312781048	2.03911148818539	3.90705904367867	1.66866951177835	2.94002278128302	2.23444834561586	2.75282072514884	2.88183438498311	3.08885040088208	3.27689332140967	2.44937608224014	2.59775753167112	2.72641722648805	1.8743692370086	2.90520960552175	4.23239541166725	3.7679559336451	4.90865466225689	4.56590814935577
DPP4_33201	9.42124403658742	9.71518176093569	9.99445023285103	9.74889801027872	9.87566196937585	9.39295747470378	9.45505236423422	9.29381634288125	9.31619959950393	9.34567215159573	9.71827331758136	9.49709881124092	9.58487214829121	9.82938772538995	9.58001041920449	9.31918187834224	9.46923994344074	9.66259457739813	9.61115120586966	9.74845613642008	9.75060202243955	9.51194481296097	9.51179034450625	9.81915181467987	9.63383636241829	9.35902674379206	9.72061895082875	10.3054633285889	10.8724649599052	10.859256073531	10.541730888104
SACM1L_9776	8.28989951360581	8.60833828923268	8.23616992104737	8.49600836752859	8.42969958435244	8.76848850349286	8.44057098772673	8.41186119316358	8.36543055145838	8.36791460909987	8.54609419950394	8.37757132952421	8.28921447292389	8.6012442318837	8.2922923440352	8.42416454981135	8.18815805775498	8.49159593169797	8.44176711636506	8.39102040720594	8.42453368129551	8.19618822946443	8.42616623052011	8.59720734302024	8.26998990551898	8.32509357866337	8.48850361493496	8.58586142143671	8.81031352969314	8.53695234581547	9.04522085780506
CCNB1_8222	0.868155996303493	0	0.454776372790504	0.343106448314519	0	1.27335927476254	0.737679568586886	0	0.307309502309259	0	0.464681694913012	0	0.791711314684877	0	0	0	0.222626349874249	0	0	0.295759429275641	0	0	0	0	0	0	0	0	2.15140217372772	0.714149273443019	2.86817667445805
POLA1_33208	1.61509647726046	1.63951550584733	1.68859309461172	2.32977656679102	1.9460862331851	2.51705524197649	2.25775075710282	1.81753246636314	1.53564654027963	2.32416345728707	2.26307301073694	1.98999602704353	2.52414481772697	1.77350238023837	0.710563571891122	1.66866951177835	1.66408506324371	2.06226794857923	2.27109434883297	2.47264879806817	1.92172279725369	2.01522371609597	2.6852123754677	3.15315924748503	1.99867222926312	2.66284936051314	2.08597971639317	2.83526497463246	3.47722730386986	2.96941132841542	3.96525694669488
ADIPOQ_32429	0	0	0	0.343106448314519	0	0.558181927816432	2.32335569056515	0.324785051998394	0	0.448204482676138	0	0	0	0	0	1.06323116402557	0	0	0	0	0.716822551222405	0	0	0.961639492194826	1.8566990299368	0.341008005651903	0.252076014909221	1.15532682825256	2.38062262889187	0.890657383008989	2.65379175638882
GLIPR1_32487	3.00275487370535	3.61862197008487	4.08189558751437	3.64902384190542	3.25698551649924	3.318438035494	3.43160665637415	2.96659677872764	4.23303237553877	3.22956447639367	3.22655208398368	2.31125471744316	3.34185537143711	3.59185953281295	3.48324722651658	3.33343126917898	3.27448597008019	3.07238957744923	3.76858043266816	3.26995728977381	3.6779103975328	3.06845840787473	3.16247443364725	3.43176452207878	3.39927653062894	3.2119279603644	3.11049418717681	4.03049914805121	5.19272549861208	4.38238935243559	4.33315969539094
RT1-A2_9758	3.20996537105915	4.46963324828644	6.1200929649897	3.82331776288866	4.82738552762753	3.96761023133025	3.67720976421273	3.87123275208893	3.60379862970153	3.22956447639367	3.79913256689053	0	0.449496241494295	0.757956921137839	4.57966030186518	3.65792204529108	4.38237996834662	3.16044560298216	4.21751768662407	3.54769114100315	5.47030646160139	5.21235758225333	3.13087314640206	3.43176452207878	5.29977048635206	2.32181822550873	3.61638783575466	0.386079141515608	4.53515735710265	0.890657383008989	3.84388399227557
TRIAP1_32347	6.9149544284433	7.01510410270874	7.47680794428691	7.12451688645329	7.62845410188023	6.92999932369788	7.06905593700885	6.99995877103437	6.67092687330197	6.73686118648604	7.09850165439464	7.02017130516127	6.91772744963119	7.12121039609586	7.45961107257298	6.59820671667618	7.12402159507206	6.90828301783766	7.21643551747733	7.23568285081375	7.50822560660623	7.43558490877733	7.10402031648906	6.96723039119441	7.26502741264502	6.45820247752847	7.23900465152202	7.07775297041016	7.24879674277202	7.35671126857803	7.41689233210537
CLEC12A_33112	0	0.435737363688059	0	0.852362438869435	0.36213632753897	0.959640382085726	0.289831194825497	0	0	0.448204482676138	0.464681694913012	0.411710543434033	0.449496241494295	0.428192827029362	0	0	0.73762049851022	0.612969444817944	0.819977342525647	0	0.716822551222405	0.902472232477434	0.255792249313412	0.961639492194826	0.643219012324903	0.341008005651903	0.466589736999328	1.50640982271834	1.10267909236007	1.3187716607455	1.00592226685815
CBR1_8208	4.37905808406198	4.85077721939018	5.23597452396979	4.69872433810784	5.02995569009516	4.44533943898837	5.02656135274649	4.70017911683618	4.05903178238604	4.29141209286614	4.52611545912887	4.59205919375979	4.58679421580135	4.04872590322957	5.00834880299363	3.88768902952664	4.66453714496021	4.66406059417352	4.92917854051846	5.18962027812701	5.29220947651231	5.22917224519217	3.59185897137147	5.75652221544933	5.5963184444592	5.21968022465278	5.89291060829603	6.53995102427478	6.71220470487818	7.16183179966476	8.48142893158628
TESK1_10001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BLCAP_8149	3.00275487370535	3.13047681291591	3.87883347785916	3.26175941492111	4.08562488047933	2.51705524197649	2.71423028710648	2.25917221345551	3.18134572694759	2.69267669617477	2.97089619846138	2.72562250148919	2.9901749786058	3.41620701805076	3.48324722651658	2.98200604814571	3.62599493212382	3.07238957744923	3.40152511917636	3.73190795361161	4.1828156047248	3.59492437665792	3.19339832682134	2.52044968128257	3.37343955672557	1.64760475074526	3.01150012536748	4.15995460626597	3.6845744250913	4.29093679857092	3.05478682255996
HRAS_33089	7.47600028966678	7.56445022362647	8.50548524807225	7.69298497603845	8.44158831586181	7.34067505327992	7.71525776311426	7.40860708330593	7.54415433098697	7.46741642850846	7.72210464266111	7.63056916299133	7.56426477967262	7.96459425187937	8.52943305898584	7.23495408120543	8.09702774565899	7.54551100028061	8.18715930036494	8.03955343327278	8.19667562106742	8.14505054349319	7.80543396408455	7.58321613178856	8.2734866294654	7.36151490175126	8.28190381313351	8.63456904691275	8.7898865561775	8.98038450639373	9.09328203044328
SULT2A6_32471	6.58984470873405	7.28347980807441	7.36450319150587	6.70180181473175	6.33792121792004	7.59448807253406	7.02043436621666	5.74188182961698	6.15040498978488	6.55316088321302	7.36776898207033	5.55171392398637	6.61285798973772	6.96238521767626	6.20074229928331	7.60695978651941	5.32952281400439	7.17988776755168	6.30503266958227	6.95793535244639	8.13525955530094	5.27037099032409	6.47690043893597	8.16725469905071	7.11718318617469	7.17445645515488	8.52559998341846	8.13200329538623	7.47965761609781	6.75728469675602	7.00608142640075
ZFP395_10206	0.498418535332342	0.435737363688059	0.454776372790504	0	0	0	0	0	0	0.448204482676138	0	0.411710543434033	0.449496241494295	0	0	0	0.222626349874249	0	0	0	0.280385537902126	0	0.255792249313412	0	0.247648084295451	0	0	0	0.467290333720333	1.18968612338422	0.324299919737675
TRPC6_10091	0	0	0.454776372790504	0.343106448314519	0	0.959640382085726	0	0	0.560515232525823	0.789672833065017	0	0.411710543434033	0	0.428192827029362	0	0	0	0	0	0.541080577773487	0.515045092854322	0	0	0.395984739854526	0.458948934291537	0	0	0	0.654220679403708	0.512995818993453	0.324299919737675
TMEM176B_33294	9.58135005640902	9.73799794683212	10.6066349561764	9.35836958111034	10.677905341344	9.10189937905539	9.49073768597757	9.67732438811455	9.3327596887478	9.50390320527767	9.40229334710405	9.41851110595851	9.39269158713505	9.46405865703692	10.5505773577122	8.82973108204791	10.0123963115908	9.20253457158714	9.43251790644841	9.79723349753709	10.5578037474951	9.8825464379663	9.51485407962114	8.93268099527785	9.69899630441013	8.26007699670074	9.76276332986757	9.9080712446278	10.0784302056077	10.5930572455832	9.11966990046631
