ID	S4P3_G01	S4P3_F01	S4P3_E01	S4P3_D01	S4P3_E02	S4P3_F02	S4P3_H01	S4P3_D02	S4P3_H02	S4P3_A03	S4P3_G02	S4P3_B03	S4P3_C03	S4P3_D03	S4P3_E03	S4P3_F03	S4P3_G03	S4P3_B04	S4P3_A04	S4P3_F04	S4P3_E04	S4P3_C04	S4P3_D04	S4P3_A05	S4P3_G04	S4P3_B05	S4P3_H04	S4P3_D05	S4P3_E05	S4P3_C05	S4P3_F05	S4P3_G05	S4P3_H05
MAFF_9172	5.53070468640193	4.64804283951217	5.03298803184175	4.60386839478562	5.09948888493122	4.22121873163171	4.73902103824753	4.809461413445	4.54968600431307	4.73980049702727	5.39499805831524	5.29103409260876	4.53060738617069	5.29976452481746	4.69995324135206	4.66858835478913	5.22185343691605	4.7182721030565	4.9553136970082	4.69352610377613	4.92169326063113	5.26008762438148	4.64073435728743	5.10997303049618	4.90807382385998	4.70949710267996	3.811466255814	4.56788197183105	4.6610913509569	4.719845420499	4.90999924953515	4.83266431281866	4.722896983502
SLC1A4_9843	0	1.87764193736403	1.69036227582822	1.29706590542578	0.898815976699646	0	0.588817477520033	0	0	0.880093095607577	0	0.270504973534651	0.701174798628562	1.32936126958056	0.955699716462384	1.01293422872588	0.566621809317953	0.894075967342409	0.502840029975524	0.942099550177807	0.517044388759206	0.886135892820099	1.25590654431946	0.452608849565143	0.910374842005633	0.535408590875303	0.288082296218335	0.899508054096986	0.566763632836414	0.955287695192509	0.798202649956272	0.6760228761221	0.682528081796747
PKIB_33180	1.62642064042549	0	2.11804937195371	0.571203101928492	1.44840953361321	1.71264472596798	2.17890397605525	0.76753732211265	0.96647047067029	0.589088893372537	0	1.16181015042439	0.701174798628562	0.249887328152157	1.0891076637369	1.01293422872588	1.13922635393782	0.717047418770206	1.80817974344014	1.25216338957857	1.3268663009974	1.31288797715229	1.25590654431946	1.41050786932444	0.370920786122743	1.08636355196567	1.34886303894197	0.51875154211474	0.566763632836414	0.955287695192509	0.798202649956272	0.6760228761221	0.682528081796747
NDRG1_32364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282567248807105	0	0	0	0	0
FMO5_33281	7.35598453164724	7.65539085819226	7.53816813971636	7.68303552486622	7.43137409850247	7.63772741868611	7.60393167686883	7.59317324205609	7.54720738607785	7.41315064393397	7.60535547804127	7.41729124555354	7.57617856295157	7.4448380459233	7.57009432596468	7.71772246910644	7.28890883562584	7.32406136578999	7.47078992370774	7.46738186885108	7.5633142735281	7.74081308208307	7.44726062427748	7.60476400837104	7.54366311756153	7.42042029340456	7.56120191442089	7.47732719401394	7.80602921478073	7.59189407019877	7.67388621642906	7.6991510645871	7.71015325879927
IGHA_8883	0	1.87764193736403	0.638624705550639	1.55731121115202	1.19962692517128	1.94373907792303	0.588817477520033	1.6355613019679	0.562696287490685	1.8834569888692	2.11458614634967	2.03331705988751	2.24943595845356	3.83167430343104	2.13167913415724	2.01935811656844	2.53866604285629	1.83804719758118	3.82125186788107	4.33037466190475	2.08156259959723	3.14502978477391	1.91698993613532	2.28373916139274	2.07893672020029	1.48409186687977	2.49603773472761	2.98612659891988	0.566763632836414	2.55645995473195	0.798202649956272	1.62856462134197	2.11344158463426
SLPI_9890	5.10431009823385	6.18354637206761	6.70836724980518	6.04640631312905	5.72443493150896	6.10347525374961	6.00003792427815	6.2837101379244	6.1714677905181	5.72176730276921	6.00635405168697	5.86110425075197	6.40702936670765	6.57256977557578	5.75459179496333	6.23486191911939	6.14960474255524	6.10014744528718	6.80096550835923	5.99729798571717	5.95895673977074	6.02326758908884	6.40322243164665	6.25823828473816	5.76443062129353	6.2907311231829	6.43518275863231	5.79498961058804	5.52330880740807	5.56635649193812	5.41368138920598	5.15657021551368	5.57231753183898
KCNC2_33330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GULO_8772	0.761983163675839	0	0	0	0.898815976699646	0.650215678294922	0.588817477520033	0.76753732211265	0.562696287490685	0.880093095607577	1.41431354596191	0.270504973534651	0.503062494594335	1.4340427281252	0.644974873066912	0.687783431612184	0.972400779756162	1.32321648478501	0.273217632402907	1.38532833316421	1.3268663009974	1.04283624103343	0.760506972856313	1.19521815163081	0.910374842005633	1.23146787228214	1.77870387727769	1.05782262141261	1.13946475192502	0.460046864328251	0.798202649956272	1.31864825015376	0.93162598922978
OTC_9401	2.55354260368156	2.53966280286766	2.94150677045322	2.6652524014143	3.61340867023264	2.31783068117812	2.00865925736629	3.00425215580456	3.46173401465377	2.67336691660866	2.71173632861413	3.10944556479402	2.48269513973508	2.96497389018139	2.77083423145375	2.82945740126675	2.99552916003897	2.2166974771612	2.58592474649877	3.17976105222616	2.52135885710925	2.8378603901318	2.55055615767639	3.03315833860665	2.71597694035295	2.95238735742508	2.8006279205127	2.47079878970443	2.47803277149896	2.68840514543088	3.11030389821907	2.60423692049487	2.61872552687228
PPARG_9538	3.32850070637511	3.17380194528365	3.46247094533641	3.05075087164885	3.06152540173424	2.14287633105739	2.00865925736629	2.72658951103443	2.84826782345113	3.12640223412214	2.58399714887957	2.8453693689701	3.15820078845107	3.4120805208995	2.51035444921844	2.15744421424395	2.90577356960417	3.16033577120223	2.68279877822909	3.14261594857365	2.9002018287272	3.73326525920669	2.78653982055208	3.0003140721516	3.3346420235472	3.03380024053507	3.05198687072197	3.02499258221613	3.27225433812193	2.72983497966861	3.19034099223185	3.40103877940712	2.68807901625385
PLAUR_33147	0.761983163675839	1.38119677057614	1.41712772402037	2.28868237665403	1.19962692517128	1.437338758692	1.59266218101019	1.03811449720712	1.75921356355878	1.22945902810353	1.41431354596191	1.70864174278706	2.04584164766059	1.86694729808063	2.30625767759025	1.27811311026047	1.42421279334616	1.32321648478501	2.11636546707297	2.22813810138178	1.19727514088167	1.31288797715229	1.45165402004432	1.19521815163081	1.30210822680669	1.69900201741423	1.95352976186063	1.05782262141261	1.76807229932374	1.21073344678118	1.30909859479235	1.31864825015376	1.77391144562968
LGMN_8994	13.1571939034459	13.3506432807041	13.09030802686	13.2448115507565	13.0912292539343	13.4235922211111	13.5277872305696	13.4926981964564	13.132589366415	13.2650820187836	13.1134515834894	13.3552031792291	13.3235976351331	13.045068211622	13.3117373407437	13.3842374720423	13.5155169185965	13.2510376207113	13.5721417364647	13.1309780333893	13.2014594302319	13.0754174155058	13.1173172495367	13.3637264044053	13.2040124775899	13.1443207261705	13.5102698115809	13.2355530708979	12.9925972552174	13.1896354499798	13.1348366692765	12.9386015908107	13.0211550332132
SPP2_32854	2.16320909964272	2.99173903882512	2.29216637803376	2.6652524014143	3.33308288942166	3.25414683264161	3.09764482219298	2.93968415239119	3.39787712281875	2.78313359658776	2.93759211701866	3.10944556479402	2.90050770699323	3.09838077269047	3.47855988911341	3.12711910379953	2.95134925721152	2.85270586975377	3.12341870854909	2.94102866563792	2.76951309081281	2.65566556256137	3.11018684953284	3.32604281288582	2.65012178729508	3.14790417388829	3.66832981223926	2.77434451571685	2.41434499984258	2.80928766852732	2.50586840224982	3.08263695628435	3.41673101898193
ALDH1L1_32662	3.89882775369244	4.45041731009855	4.19078665917713	3.81921608649897	3.80405633708394	4.08264114498013	4.36852566177589	3.84246259715002	4.36163578289222	3.88597477149972	4.46559353390471	3.92883145808609	4.00179110294768	3.97736336936986	4.39956281318155	3.8517738943161	3.9478106105947	3.98255842114646	3.56584169911531	3.67206992307959	4.30373647154138	3.80067663026501	4.11361858569641	3.94223262687752	4.50431316688088	4.10238036662325	4.48790868189358	4.38576819773335	4.32245354159454	3.86008023650858	3.83802400638061	4.09918472638925	4.25915879615301
FASTKD5_8612	6.48170512085022	6.01477476978302	6.03549070804231	5.74045009840997	6.13263462579943	6.24015720180861	6.21105019967247	5.99687098740637	5.87578689306123	6.16191793144313	6.2361996248067	5.96953636207654	6.10429582669956	6.07827281195215	6.0281972446825	6.11284095189514	6.44473694053907	6.17918056841749	6.14239392478054	6.03325914201779	5.97881246601616	6.02326758908884	5.93982524502605	6.16128684085365	6.06533606332782	6.09123880959231	6.10542585251771	6.04709316945719	6.03299148946082	6.03564322563934	5.87373452771747	6.14841175585881	6.05168896016845
CYCS_8414	6.06830349549743	5.96622293335285	5.70679794180642	5.91319993456087	6.21049052809372	5.87060348914822	5.98863172498201	5.78350447630047	6.32528741092762	5.89477864648258	5.79183340717243	6.13954104653521	5.92768069257151	6.15685160756384	6.28615383401284	5.99803967479552	5.78445932809463	5.98754819259147	5.81384621648298	5.96041748340252	5.95394981349216	5.96078596976961	6.0870232386955	5.91921623922751	6.00733976201244	6.16536992667817	5.97463313424288	6.11171148908296	6.07992843104882	5.94179712669377	5.97324599816882	6.06070043555465	5.90647204747335
SLC24A2_32779	0	0	0	0	0	0	0	0.434220612376519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PNKD_32906	0	0.618189666435681	0.638624705550639	0	1.19962692517128	0	0.588817477520033	0.434220612376519	0.562696287490685	0	0	0	0	0.249887328152157	0	0.267358712609819	0	0.280486976850832	0	0	0.517044388759206	0	0	0	0	0	0.288082296218335	0	0.311036345503753	0	0	0.6760228761221	0
LOC100911132_32756	0	0	0	0	0	0	0	0	0.562696287490685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF14_8959	0	0	0	0	0	0	0	0.434220612376519	0	0.224162320705574	1.07739289125743	0	0.273348059562605	0.462815082807644	0	0.267358712609819	0	0	0.502840029975524	0	0	0.277454936240284	0	0	0	0	0.288082296218335	0	0	0	0	0	0
CASP3_8201	4.62397713818627	4.87539857800938	4.85011016075055	5.06807137210766	4.94609740716413	4.90879094762041	5.03354845231734	4.65715220751703	5.08384602655156	4.99684884863317	4.57043222590713	4.42066873991912	5.12942031684223	5.32720764764408	4.86718494943386	4.85267350353252	4.64688699632143	4.87419860662937	4.70154994478299	5.04509125051483	4.8372022897886	5.16948583947697	4.88056403066149	4.78308551871922	4.87962043604671	5.05001007678885	5.05607882592584	4.71774885427341	5.18459717097296	4.719845420499	5.03448578469292	4.92070914376091	4.52861282343421
HHATL_32722	0	0	0	0	0	0.650215678294922	0	0	0	0	0	0	0	0.249887328152157	0	0	0	0	0.502840029975524	0	0	0	0	0.452608849565143	0	0	0.288082296218335	0.282567248807105	0.311036345503753	0.248283740295814	0	0.377251026775518	0
MYBPC1_33131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.310951682974139	0.280486976850832	0	0	0	0.277454936240284	0	0	0	0.535408590875303	0	0	0.311036345503753	0	0	0	0
GHR_8706	10.3794909249626	9.96619198301343	10.1692240322803	9.85847806903906	10.0279911602076	9.65181832172677	9.74792262836345	9.97955514371355	9.68711102007209	10.1081692410134	10.021826831835	10.0704589109905	10.0233513058458	10.0343765586346	10.034717409501	10.0469865856824	9.87874937851859	9.96700107087531	9.9291165341314	9.91049256283274	10.0309772011124	10.1227295263018	10.0599701911846	9.98904326755543	9.93306456959197	9.99676209652728	9.72855993628935	10.0543534082219	10.1982981031981	10.1368393685611	10.0406200247552	9.9915731159058	9.7798580167077
MEST_9219	1.25800041268717	1.65066876347345	1.41712772402037	2.1376131958033	3.33308288942166	2.96953430790947	3.01009742733918	2.64793849975711	2.1174256377382	1.81618278534938	2.82907946906026	2.4691199235473	2.68343690764189	3.16072632695876	1.70259026281274	2.2834603949596	2.95134925721152	2.51634441245734	1.80817974344014	0.942099550177807	2.85794078996336	3.94670530539933	2.04382960929542	3.06527148907257	3.00652607448408	2.8661040414159	2.25013534769442	2.29114203691396	2.76008577075765	1.42768085744686	2.15327215391784	2.28842931786883	2.21091814745454
SNRPF_9910	8.64530090123442	8.42809437934262	8.66075234077829	8.5896054514772	8.69133614135788	8.4301150075585	8.58893291903167	8.37116610079921	8.55070538606984	8.50949646272933	8.35002969151618	8.36964840306709	8.50357651185879	8.67633983588249	8.44862863554003	8.45947376996641	8.50092024578735	8.52933857505264	8.52258833660531	8.40371348024163	8.55040175217323	8.47048569066437	8.59456601760424	8.46323683713755	8.53637824727289	8.49378364586437	8.58088385947912	8.37139097868203	8.56506294234185	8.42115476804694	8.44622025944082	8.6383993343672	8.57100725791861
ECHDC2_8517	5.78852835301071	5.66534025503948	5.72209775411945	5.79195343638026	5.92250528592796	5.85649474882734	6.13030993077112	5.65868212083226	5.84019120405689	5.85762021265797	6.51542968453612	5.76589430223963	5.82524395447347	5.82753202927316	6.10503582383492	5.93702104331403	5.77181276678465	5.8707120752558	5.99925682741027	5.79072032589018	5.86072007924614	6.00432907735854	5.93164582142716	5.80973989862914	6.07163850391869	5.55638768255717	5.72625353228649	5.87694509493171	5.70728986612815	5.6657682767939	5.57145844663051	5.78383612713212	5.69531947023603
CCNA1_8220	1.25800041268717	0	0.638624705550639	0	0.898815976699646	0	0	0	0	0.41813339970524	0	0.270504973534651	0.273348059562605	0.462815082807644	0.248418270808506	0.267358712609819	0.566621809317953	0.717047418770206	0.502840029975524	0.546621534900177	0.281562088215497	0.510060194772152	0.429795815719251	0.452608849565143	0.370920786122743	0.292400458033368	0.288082296218335	0.51875154211474	0	0.248283740295814	0.317664258891728	0	0.682528081796747
PROCR_32752	4.98258687623215	4.76619473392674	5.17317515492163	4.95964258746983	4.63079661310165	3.5629937343795	4.62577502764635	4.55308791205182	4.22110390802807	4.76677613665906	4.57043222590713	4.77596891755007	4.72521468710808	4.94860320722437	4.20750820602358	4.88285408072542	4.68785307554026	4.72998618354716	4.55569435576048	4.42622591409535	4.30373647154138	4.59179751931053	4.68032700629042	4.02620498764236	4.55916752337476	4.55260016251699	4.35398817654998	4.68171623084182	4.92376831646815	4.17705557067796	4.63762060820871	4.75495262340132	4.21284487620311
CASP2_8200	6.93979691611575	6.94214048258491	6.81923020633213	6.88940565467533	6.75181299953378	6.85112389540395	6.74613591103304	7.01324953331815	7.03593612046591	6.91109421226353	6.95692014119069	6.83827711378695	6.98868552092805	6.96864442552014	6.85326526565357	6.86850999873808	6.95313319543652	6.89000193417737	6.96644868773247	7.16796959182175	6.91675981237412	7.13910284510928	6.94030847264947	6.85997236218147	7.02234880544667	7.00440537108362	6.9783689470141	6.84030786040488	6.98678683359923	6.85007541661056	6.80529251584276	6.63844044046164	6.76395654998396
ACADM_7957	10.7659044618979	10.6729477168592	10.7160589657936	10.5263056828694	10.8159365726313	10.6544932897466	10.6289943177015	10.5246880731126	10.8495511093175	10.6130233007946	10.5838047555077	10.675039598137	10.697391340022	10.7441034817731	10.6886187721381	10.7737637701839	10.6641135611159	10.69201858772	10.6913701998274	10.7644861410642	10.7063005429146	10.7190151654685	10.6505686138423	10.7428676161479	10.7778058877128	10.7901652832341	10.6214091634768	10.7014983466505	10.7524887147553	10.7037763330066	10.7574644486258	10.7288188918533	10.7333721596533
EDEM1_8524	8.46387168279271	8.67276240761749	8.58954851653902	8.69820127252512	8.62338215635878	8.84351048619841	8.90481153552728	8.77435476163923	8.00921600590249	8.47447049752628	8.54058658229497	8.75976911948932	8.57476351359151	8.62957393749507	8.79893507564404	8.74815912215893	8.61417368414866	8.7823300178844	8.74640607033951	8.54118653428569	8.5031966605652	8.64340560781504	8.72689343654264	8.75295882248357	8.55561581057201	8.63010541684412	8.83521456588345	8.71007018318529	8.58689265835209	8.53070262887573	8.67644206486349	8.73870331986378	8.99880913159438
CDA_32590	0	0	0	0.571203101928492	0	0	0	0	0	0	0	0.270504973534651	0	0.648320688746919	0	0.267358712609819	0.310951682974139	0	0	0	0.517044388759206	0	0.429795815719251	0	0	0.292400458033368	0	0	0	0	0	0.377251026775518	0
GNB3_8732	0.761983163675839	0	0	0	0.518301028993236	0.650215678294922	0.588817477520033	0.434220612376519	0	0.224162320705574	0.637016277490468	0.270504973534651	0	0.648320688746919	0.808686589567451	0.859499711858961	0.310951682974139	0	1.03033654963979	0.942099550177807	0.281562088215497	0.710317734060466	0.760506972856313	0.24398142293263	1.11949675563513	0.743324399270676	0.528103502967594	0.282567248807105	0.783913931387977	0	0.317664258891728	0	0.381255514337745
TUBB6_10106	2.71513803305306	1.38119677057614	1.41712772402037	0.979311376598465	2.15644208633366	2.14287633105739	1.00577860928418	0.76753732211265	1.75921356355878	1.32934712501415	0	1.70864174278706	0.701174798628562	1.4340427281252	0.955699716462384	1.50203535069065	1.13922635393782	2.14850361149736	0.87499405880935	1.25216338957857	1.44577023544337	0.277454936240284	0.760506972856313	1.59780287711501	1.11949675563513	1.48409186687977	1.95352976186063	1.44935512248925	1.42448672095437	1.21073344678118	1.15804975710992	1.31864825015376	0.682528081796747
DAAM1_32393	7.07250744612504	7.19481419317426	6.83338855875295	6.96427533773679	6.57340980544534	6.50724983649838	6.77961308985509	6.41419245617747	6.2091637233124	6.77378188325969	6.73431438041394	6.95318439278329	6.90074770863776	6.88108461840585	6.91072128138099	6.82771800745579	7.0739521328607	6.66135686980889	6.51552730234277	6.29685021830911	6.75345874227405	6.83856510182765	6.50043675314167	6.79442949284848	6.74716699026917	6.8043299405712	6.42408574846916	6.31356789197826	6.57462580049912	6.65418082727699	6.47863828870854	6.64707041872226	6.70243485562696
KHK_8958	10.6557232440908	10.5977491345981	10.7923311749784	10.7721264345692	10.807609932978	10.4675708632493	10.4683937297056	10.4852919932799	10.4660063598859	10.7049520138772	10.603498424008	10.4786421680668	10.5045337631165	10.7195574043301	10.8057713935501	10.5778291993741	10.4006581241162	10.8218684093692	10.569782970709	10.5818580487173	10.499782102883	10.4271154284153	10.5734808690081	10.504576578833	10.524874233351	10.5340500324686	10.4680003001617	10.4872872233683	10.4995659789696	10.491536565507	10.4248770920137	10.5699777370145	10.5698828415664
TWF2_10109	1.25800041268717	2.40042399010952	1.69036227582822	2.6652524014143	2.52480168827789	1.71264472596798	2.00865925736629	1.6355613019679	1.75921356355878	1.51049964505462	1.68725712790729	1.95873855045028	2.18471182666421	1.93987109680072	1.70259026281274	2.09005263156962	1.95840061760291	2.2166974771612	1.97048626066307	2.22813810138178	2.28664016807006	2.20317976361642	2.26827630646242	1.59780287711501	1.97518232586887	1.79553388321109	1.68264593177981	2.01042332015595	1.95872488618741	2.06780571336474	1.57070043247002	2.28842931786883	2.00889863156355
AIF1_32886	5.84200911659568	6.98541790080246	7.36867303231203	6.6169518476578	6.58644747037376	6.74023842802426	6.1093985276265	6.71355125440353	6.8515804273901	6.49333303316813	7.03837867411231	6.52596928082408	7.22429006746792	7.11949518869812	6.67903200974149	6.65485229600934	6.59228843497757	6.85030386051205	6.87458888687503	7.12814218516814	7.27495428643756	7.130395043041	6.80357178530276	6.76295622112887	6.2764862171554	7.08301222336162	6.78084769757977	6.46963799541731	6.60346939171463	6.42429311282933	6.29170838511777	6.34686070020164	6.72735922793481
SMC4_9900	4.30649147094859	4.22135742806996	4.6406386641228	4.31793501986921	4.2267374079472	3.92932422115272	4.01081597506052	4.26764034289213	3.98074188168792	4.30939937180513	4.31279054688147	4.25913962076945	4.30559450906816	4.18661117843368	4.00291142783437	4.05982019306675	3.80615807537714	4.16621565867949	4.37903261097904	3.99742676788131	3.94852500947903	4.11505157012402	4.22490377632836	4.38540944155224	4.1702711813523	4.37653441516537	4.06109766664953	4.19444922525876	3.90252860634605	4.25006355636987	4.00225050810522	3.31700552737418	4.06425275549842
LOC100360908_33068	6.05326544133085	5.139005445901	5.61142657989998	5.64564313444722	5.72443493150896	5.33230668433168	5.42065476575984	5.81983544648787	4.42708081455775	5.68923604313239	5.62335585750291	5.68723821691618	5.86192990612111	5.69160722793621	5.39104852071547	5.80139165523415	5.45330631670432	5.84939052423418	5.54416168396757	5.83213885124593	5.26674111399859	6.16217479599415	5.81198019346604	5.56780714822658	5.39385923741765	6.1101317433407	5.49835403304126	5.381117205866	5.62527951618424	5.4534142363031	5.71366899473945	5.51821054436663	5.32262242490218
PHLDA3_33006	0	0	0	0	0	0	0	0.434220612376519	0.96647047067029	0	0	0	0.701174798628562	0.462815082807644	0.460279185624045	0.492832008036111	0	0.717047418770206	0.502840029975524	0.546621534900177	0.517044388759206	0.510060194772152	0	0	0.370920786122743	0.292400458033368	0.528103502967594	0.72165468261913	0.311036345503753	0	0	0	0.381255514337745
ARNT2_8085	4.49636163507228	4.4146780886084	4.5747444588156	4.28236260402371	4.35417287205935	4.34764405571496	4.40330442789433	4.41741237330004	4.25754092636261	4.34563506173153	4.46559353390471	4.48850959747763	4.89666401900365	4.74999818259025	4.25086955665952	4.51004039433076	4.63296899319686	4.34443312784485	4.27411341338692	4.4718646073795	4.15459952427879	4.99819558432628	4.82865140340314	4.45977423941257	4.69600069674011	4.72183308703245	4.24049057837986	3.82759591235966	4.77956654465768	4.43677866474632	4.54931874519435	4.51204445813637	4.03792838428237
CTSS_8404	8.94120374911107	9.15663801992423	9.67182987872056	8.96402856680907	8.96031389630281	9.00890681010709	8.8616961093792	9.20268132330103	9.07309595016976	8.87908137701493	9.25910955895968	8.85922018315853	9.50034151089371	9.33638809068222	9.06548300399358	9.05084409659316	8.94437424976954	9.30510853323666	9.22636012646928	9.60558448931174	9.39484110272504	9.59370379810887	9.29566240615803	9.27636028532588	9.01400135243697	9.4603769559776	9.01483996028352	8.59450737225534	9.23883597497866	9.07923301379557	9.1597431521986	8.932061572409	8.89538741874076
TRIB1_10078	9.2456937386864	9.31284468801379	8.60819638934159	9.04187902323674	8.92225634617732	9.22198514991441	9.29922816342398	9.40006416817526	8.89228454520154	8.54499134946645	8.97866591379811	9.24336133472475	9.21855204746664	9.05946806577845	9.14472802959044	9.12951946393358	9.37584316384924	9.18843413358642	9.28395162367415	9.08288577588082	9.18437995648742	9.17862878455327	9.27237166021279	9.03877190587078	9.21099528392528	9.17484756392056	9.69625398018966	8.89387253190779	8.54661574884398	9.12265046747247	8.665981768973	8.52475550090373	8.74585710361664
SCD_9786	3.60087894244951	4.58512832454974	3.89928281537204	3.66201058588065	4.0869450618544	3.7577552473981	3.65447100754488	4.15839140008591	3.84365815039604	4.69368901836293	5.33673979445249	3.78515896177671	4.05707802463634	4.21627051329685	4.91289521017048	3.9309414503548	3.59265849664074	4.14886696766448	4.36450327535746	3.91170740617765	4.86946903123348	4.29725180901632	4.32821609399484	4.71386743607792	4.04775038511548	4.2629426714773	4.80549737564332	3.82759591235966	3.94821892071885	3.84130099384834	3.43994818727403	3.96757115870594	5.56311699500734
HPN_33226	6.2375016708543	6.43615618089338	6.22997809999933	6.39343875288701	6.61853529586796	6.37493518938309	6.42078993982108	6.42602528538101	7.30325025832631	6.45790755863367	7.3978295201062	6.34015675360482	6.26162877854835	6.41842723329821	6.2258586838343	6.26954268972582	6.40023794369016	6.25410807081783	6.18436055902865	6.44532338928669	6.63332491013174	6.38717941190723	6.20029972369606	6.28915972010039	6.58039380264532	6.1101317433407	6.30815189911648	6.30963814653241	6.63174760233285	6.27135208766882	6.2962371917831	6.57654040436097	6.10971243615088
KLKB1_32603	3.22494193404552	3.54830807694613	2.29216637803376	3.81921608649897	3.39367516919284	2.96953430790947	3.53409680288931	3.65408750505409	3.93647896059471	3.23341883592203	3.45837847549852	3.24114281570093	1.72014856169179	2.96497389018139	3.24118133009857	3.42933585397894	3.03839623731201	1.65354068689576	3.68756549915256	2.07882432764943	2.76951309081281	2.70341636045487	3.32525915634948	2.86090646420411	3.91385069388422	3.25364123584479	3.5094120368599	3.91295963028422	2.53902751158155	2.60179580809649	2.62586277326655	2.86317652506263	3.04603634947967
WFDC2_10174	4.84963931887124	5.38045374631406	5.280415022716	5.10925953740759	5.0438606467765	5.26980310406747	5.68373423102131	5.1174185254443	5.7788409645359	5.07806617884624	5.028624321731	4.76506817493634	5.21293599692154	5.19938150212451	5.21247484031888	5.30308026328079	4.90029155161078	5.33172952548152	4.83400413483495	5.1977568680384	5.36053673811391	5.21137504806306	5.14393411389795	4.94717663860772	5.30035469293567	5.20743240485683	5.24449509597996	5.18055620889877	5.5457745796646	5.20431724363734	5.18859088281282	5.63560718710125	5.32262242490218
LMO4_32889	9.5780229531153	9.50884281564209	9.54637025182991	9.58499689549418	9.26503411850409	9.40760499156727	9.58611262587317	9.41498476426715	9.38139114403773	9.53360047313122	9.35517296084991	9.27780121173068	9.41297719382911	9.51032694744876	9.56653585023196	9.40292567389921	9.53023865668945	9.35371367594224	9.41663063549604	9.4574785454945	9.39160443096141	9.52352659488904	9.44248723206051	9.32068390153544	9.34255561981528	9.69432787125197	9.46225380699833	9.26093817404635	9.41594642080284	9.45346251275726	9.32121725277238	9.36762035267816	9.42926603645451
POLR3D_9526	4.66412467414521	4.48529254041441	4.43317583612876	4.09001909621963	4.25966702007798	4.30672102062446	4.25885691069988	3.80670406003832	3.79490774958884	4.35751415990128	3.89508352810177	4.27459462851264	4.33571649482188	4.48348751735333	4.34724850151273	4.14530122662949	3.67646621536248	4.63349706057657	4.24267959056737	4.15495028249411	3.82233518712302	4.40225875460594	4.49292099015493	4.27988994712067	3.85660575760607	4.55260016251699	4.15358066993795	4.10658353190913	4.11775333923287	3.76363973279812	4.08833014064947	4.3939602730571	4.11550289641511
HOMER2_8820	7.61345532358172	7.85525804612078	7.67024083524165	7.59152996095212	7.68273169729694	7.80133388265991	7.78626876628235	7.93498464572921	7.83027984485339	7.74812432553956	8.00820810137269	7.74725625741977	7.79929318157217	7.68384809569619	7.98608662815209	7.78851629711258	8.13798272626036	7.807189957224	7.94610596157506	7.79517829194761	7.9274761125361	7.75079011061133	7.60216365753119	7.93093919521199	8.09621688827111	7.7277233154345	8.2043339110026	7.94962114436975	7.62269480641159	7.69355104961838	7.52363380100128	7.6782525546427	7.60648944621414
RBKS_9663	5.87659237050848	6.18354637206761	5.92082550482402	5.97020445641725	6.04089537754319	6.07938083089917	6.33331865056296	6.06656216963744	6.64016694621508	5.88660353119048	5.98121967260842	5.89149400691663	5.88248192998683	6.07017430960194	6.16293326614421	6.01630699519181	6.0998787291981	5.92777178768443	5.77592059691317	5.89491392511529	6.26010295276757	5.84846353855758	6.05725771065041	5.85636865427371	6.28193218696988	5.73740486577898	5.74421079387416	5.88224674920875	5.88813072105204	5.78357337117776	6.00125385804993	6.23109475039891	5.81641788392982
RBM34_9666	5.82440156134356	5.75381416154999	5.78172430369561	5.65957443478229	5.77086016781694	5.81332128930221	5.80574302233455	5.78350447630047	5.72781028567797	5.69392851852339	5.8485273246871	5.42864195890087	5.72638817628623	5.75360422189763	5.8280093331584	5.89321285292416	5.62485176389946	5.54568494698504	5.78139996575437	5.74188142827857	5.83915796465463	5.68563308143485	5.59089648842185	5.73684314797269	5.76443062129353	5.89822070757878	5.90183952001052	5.70211330039283	5.84046477072549	5.83193774314159	6.03957326387282	5.91824434644031	5.91372885887399
TIPARP_10024	6.48170512085022	6.16215201410671	6.28252355889633	6.42640503142198	6.45044442734945	6.30393018642292	6.64804332190229	6.50624419244877	6.29930723223394	6.49333303316813	6.64910699954753	6.09670876267188	6.51955898202666	6.36646628499587	6.32386705763925	6.277137607133	6.4645187551313	6.57631219457625	6.58297081928238	6.60062434363794	6.47106845105914	6.58815406057215	6.50043675314167	6.31275973895611	6.45583131051409	6.34357543253101	6.81523164123005	6.26162682404513	6.26281918227587	6.38268864307136	6.3538534026845	6.52597015503517	6.59368321575031
