ID	S5P1_C06	S5P1_B06	S5P1_D06	S5P1_E06	S5P1_A07	S5P1_F06	S5P1_G06	S5P1_H06	S5P1_E07	S5P1_D07	S5P1_C07	S5P1_B07	S5P1_H07	S5P1_G07	S5P1_F07	S5P1_A08	S5P1_B08	S5P1_C08	S5P1_D08	S5P1_E08	S5P1_F08	S5P1_A09	S5P1_H08	S5P1_G08	S5P1_E09	S5P1_C09	S5P1_D09	S5P1_B09	S5P1_G09	S5P1_H09	S5P1_F09	S5P1_A10	S5P1_D10	S5P1_E10	S5P1_C10	S5P1_B10
ESM1_32480	1.16290201152775	0.553591025658426	1.22735012121631	2.02858893035498	0.377855499436761	0.488058196612432	0	0	1.63194225694287	0.550034372528053	1.34702552742701	0.338644027096227	1.45250562373744	0.735914153921462	0.575321240873098	0.246461573118429	0.863525412885273	0.244562416511765	0.655169291635075	0.530689772768298	0	0.247369186635186	1.11953358837853	0.916848396489546	1.7699661903445	1.25504589358811	0.426527707092149	0.774333328656814	0.636295139256816	1.22329871312478	1.19974647884468	1.28244831657702	0.703761066609737	2.00155459480814	0.362627521534274	0
INTS3_8907	5.71208833441986	5.87113750262172	5.36600611174212	5.7495599802724	6.2621033690841	5.68143460125622	5.56033277315374	5.72363993673189	5.91838998953918	5.48733824782559	5.62569789900738	6.05198472896477	5.8094738908173	5.77877753642343	5.75931560975341	5.84416155141653	5.95538689656367	5.66897037555072	5.65080082787698	5.64120408765109	6.20322054673658	6.80142964371705	5.77483524833674	5.62197163507405	5.72015027945021	6.12806975562425	6.17406585340936	6.11266575607385	6.73606820119541	6.85540128784818	6.21909631971717	6.52461197748425	6.86911541610227	6.74559291864206	7.06172416947143	7.39718522434228
ETV1_8578	1.16290201152775	1.3989362864969	1.95395596225867	2.17634317589407	1.63034132630241	2.27031374978141	1.96527602974728	1.61294055448765	2.16955074646505	2.49600356590277	2.11937406951205	2.06171046766647	1.31539876810581	1.87255683804522	1.78661560265762	2.18256060829988	2.46130186702828	2.62586299660306	1.80355901991804	2.256789563812	2.07357707263731	1.61232690320941	2.29549497006832	1.75187663942119	1.7699661903445	1.57582915290538	1.97230923007719	2.10942663220948	2.44218974392701	1.10038156359587	2.41232361012341	1.60712862334728	2.54111361289796	2.43053106668149	1.94772404504411	1.56614864666396
CKAP2_8324	3.24290786628482	1.83695007369667	1.95395596225867	2.37297323969478	2.19940753460121	2.27031374978141	2.25590442422225	3.02006359767521	2.67013262184013	2.23663485366455	1.83718371023764	1.86618588605262	3.11963407008152	3.11315088943579	2.73011947618857	2.12210666993973	1.70202239377154	3.59502648427995	3.20770712325253	2.38512379257658	3.24719545371102	5.10769848297344	2.0452259662713	2.72768395657754	3.28766551647898	4.23493117974144	3.86669043523324	3.54299993199929	5.79705837346094	6.26119614129095	4.69259642529147	5.63533324224103	6.84564675039813	7.35690248696612	5.68875356501786	7.02959196088688
KCNK2_32939	0.270842602167911	0.303187188009847	0	0.286885872337721	0	0.488058196612432	0	0.458715390856384	0	0	0	0	0.319754934343402	0	0	0.640511669642878	0	0.453614239032876	0.252900325627313	0.737193162914807	0.249483925277603	0.247369186635186	0.257567301227709	0.916848396489546	0	0	0	0	0	0	0.282339574943714	0	0	0	0	0
MYPN_32601	0	0.303187188009847	0	0	0	0	0	0	0	0	0	0.338644027096227	0	0	0	0	0	0	0	0	0	0	0.257567301227709	0.374060683463101	0.285855162527328	0.260756483875019	0	0	0	0	0.282339574943714	0.268607946500237	0	0.548142565725387	0.893204096451845	0.72570674880101
KCTD5_8949	4.42255030077746	4.64894436266129	4.17428682699042	4.3001485942324	4.57016397358771	4.31615471322336	4.52838647395221	4.20208588902155	4.48925440470373	4.30720142349895	4.59443302035613	4.7367696879153	4.60425761770935	4.85544172717239	4.57200607514114	4.49889557014	4.65389872556834	4.32391315016487	4.30573885678803	4.6185232508861	4.36690312528206	4.60763009138581	4.2465927824328	4.59022157901075	4.35774973381544	4.47232040205922	4.10163009306279	4.6928725133237	4.46366393347418	5.12689219926768	4.41410558700581	4.66406999592773	5.32882906806262	4.56363985136156	5.00667670018064	5.26601460079509
RPS6KA1_9748	0.498786546119494	0.303187188009847	0.46805907184508	0.286885872337721	0	0.681524594220109	0.367916065246797	0.458715390856384	1.11521812816125	0	0.330342510238504	0.842940585125873	0.581338745750492	0.998685579917199	0.794947140755831	0.246461573118429	0.691185072816245	0.244562416511765	0.655169291635075	0	0.462118912644288	0	0	0.670832138575806	0.285855162527328	0	0.600262531244995	0.55934463418525	0.352946324442042	0.466101163604221	0.898914157823976	0.690582227802962	0.27450832039495	0.759840068960037	0.362627521534274	0.72570674880101
SLCO1B2_32950	9.23844263122945	9.7903256025822	9.44655302894471	9.30019565264601	9.98527402835973	9.35258259360392	9.42444190678653	9.30144231546404	9.20392773167023	9.65050706173977	9.5503186206287	9.2483601910691	9.43929720060643	9.28123423840126	9.31743966536536	9.17341123650174	9.04977697085679	9.45431771829559	9.41027001136256	9.48057281373992	9.20364564102125	9.43798308817267	9.11210932694813	9.378957718485	9.15946941888545	9.18597399586172	8.96865713502316	9.10861123807535	8.83322840084619	8.84363315081178	8.71622698649737	8.85641771763812	9.03143327224742	8.93052960450466	8.71695485401521	9.23252190120556
CTCF_32905	5.56250960235943	5.72570108119413	5.53054452761875	5.44892655092305	6.03062112355418	5.4814703296727	5.61265983366306	5.40470183485004	5.73468892983736	5.51688617054351	5.56426019782566	5.60354168970078	5.45695407340303	5.53140534727436	5.36389836098846	5.56074267348717	5.53857185301991	5.41159604493035	5.47551476249725	5.62829387628934	5.25512351412873	6.12965298130638	5.44660497037655	5.49516192244202	5.56184539436962	5.57152791019854	5.36623155912564	5.79347874504822	6.0533553776241	6.21750171652202	5.37235837592559	5.70490589698171	6.33344303065943	6.1313258529204	6.54825188398338	6.71641318552139
LY86_9165	5.29295737229564	4.70175951277413	4.67399871842701	4.33201667695024	5.10993708659386	5.28693752584621	5.17588289376498	4.97759500287591	5.03222211897442	4.79113335776446	4.60971816238631	4.94935402522744	4.57451957409103	4.45692123111955	4.3645982111289	5.15585769618809	4.46607790839779	5.53168328549379	4.73738569249601	4.95474681831967	4.76769024148805	6.07065433941664	4.92215879882494	4.75742878702887	4.89270105092009	5.17252346995721	5.18028638616137	3.97099989243138	5.52045151339453	4.6886914810644	4.59273861371918	3.77483810020032	4.90314851466263	5.17501941100477	4.48751277526994	5.1819123559907
G0S2_32729	7.67826647651314	6.39271023844407	7.24610209974489	7.55461491189926	8.67839998923506	7.34183998259583	8.2101122117679	7.9169911932671	8.11343629958416	8.16439549048239	8.45932237278555	7.26106880320258	8.96425450921554	8.37819964242373	7.77029441824862	8.14395859938603	8.07459238872636	8.33452152672709	8.07480266958633	9.0379621971924	7.37827621802285	7.54770677434859	8.10040064672421	7.97221116737983	8.14924060840877	7.76638850457908	7.00699499653021	8.93032472400767	7.96037145761134	8.02948556186056	8.56633367377252	8.17970316360963	8.3554762963455	8.59251015271117	7.58414579194489	7.61648675089368
RPA3_9723	5.74579214029926	5.1637491126711	5.72078137388217	5.58739064560475	4.87989423340053	5.42851373649204	5.60406939711846	5.53270418493511	5.82649939950856	5.78319594509185	5.92964090177512	5.47213248418405	6.06072634316476	5.81333362565667	5.5713999602441	5.56074267348717	5.84659491078482	5.68977284638631	5.67264212625088	6.09976223618214	5.59646499870753	4.24457430687734	5.76449760613042	5.7623271775557	5.87361387194259	6.11575816784611	5.48733696931729	5.89456455598199	6.10073723880415	6.1762516464115	5.92271353321582	6.13278201883534	6.50969850041231	6.1313258529204	6.15000195104419	5.93407700817661
KIRREL3_33279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT2B1_33224	8.99567049759593	8.2539008682233	9.10027327432836	8.27251593879206	8.21923453280609	8.72615799881566	8.3541054804691	8.76680276045522	8.17061384531673	9.0763987360066	9.11431613675149	8.92231231749043	9.0204788176549	8.15388367267479	8.08081787879057	8.59549930139618	8.87131359290713	8.63055626500372	8.77049527749804	8.92174743831126	8.57942155637099	6.9018768448959	8.64995831321358	8.63314762954993	8.76448262593354	8.36135916213487	8.32759436207072	8.66255199493193	8.77599975983425	9.20277336304707	8.93908266028866	9.14680582268284	8.54062761287737	9.24871826876018	9.3128169286017	8.75493145702645
GNAS_32916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.260756483875019	0	0	0	0	0	0	0	0	0	0
LOC100910978_33295	4.14791677273235	4.03872050028261	4.50166018255789	4.53732113836094	3.69781343057826	4.49420672718636	4.68321527456968	4.35505239769684	4.20899817788976	4.29019016374195	4.4319536452892	4.80662737344415	4.21850335073578	4.24543601732777	4.22035559541537	4.22480650540695	4.42539051228532	4.40162622787731	4.14316655817398	4.4230743684935	4.64242939243508	4.24457430687734	4.45380384622177	4.38070846248933	4.32657649534891	4.66488857293044	4.37710355126023	4.78249144355937	4.5515446585179	4.32686558523315	4.48545162268334	4.29445067111319	4.11664582318771	4.64584577110611	4.45027956780886	4.3188667841672
UROC1_33128	8.5633791085679	8.28343896180031	8.5075376293381	8.43723721428119	7.84954041310908	8.55374245853167	8.56355149213178	8.42180851127864	8.57000829376408	8.49833740076127	8.38575949508999	8.5853145451021	8.59738416875202	8.57354624065471	8.47776505021669	8.59062736764762	8.72671646772558	8.54751699115818	8.55223441473849	8.53151547067358	8.49437286825393	7.52883534482757	8.45481556917658	8.67762718824728	8.3418072550896	8.36309625269897	8.54181887901358	8.43962875476106	8.3107211388554	7.56236497152747	8.29763232006573	8.25508345300855	7.96447707132683	8.27819014586834	7.71940156220711	7.43764126331896
CYP19A1_32995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.453614239032876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NGB_33325	0	0.303187188009847	0.252928641128646	0.286885872337721	0	0	0	0.247512898594206	0	0.30107285416011	0	0	0.319754934343402	0.414380438931249	0	0	0	0	0.252900325627313	0	0	0	0.257567301227709	0.374060683463101	0	0.260756483875019	0.228969455728122	0.306612026380283	0.352946324442042	0	0	0.268607946500237	0.27450832039495	0.299949087636696	0.893204096451845	0.904282986296823
LAP3_8984	10.4277364344878	10.1190751067952	10.2932341643798	10.3801192188421	10.1241197210236	10.3508118222336	10.3828495110767	10.5992025945161	10.6076198839538	10.3028398514014	10.3376129642234	10.3705102322912	10.5489636027455	10.6364107854438	10.3637566662175	10.5160340710237	10.639979301809	10.5927024023657	10.5954570194685	10.464660346188	10.8333899037706	10.1746613189037	10.4745016872942	10.5131765474484	10.6952991518199	10.789771293518	10.7607852166506	10.5714952766849	11.0511246870644	10.785946940327	11.0103788539043	10.9369875202325	11.2139256362606	10.9831995352742	10.9924886097528	10.7487753272314
AQP9_32709	8.70646764912885	8.97205364215933	8.73737482889785	8.55161904805506	9.52248354767893	8.52880016624971	8.56465875137214	8.80412895410218	8.76361742789018	8.64018489892315	8.65619499291035	8.72265727653358	8.89074534698511	8.8769587998331	8.76211003522982	8.70001202057155	8.85863538846396	8.72175575801178	8.64560984227973	8.50968247848013	8.56870204179059	9.22813737313053	8.59413600608132	9.07604533557824	8.74176905102306	8.84179941153116	8.5544142027548	8.90275272143575	9.16953117304569	9.33132613184539	8.93143796295262	9.09861241975533	8.54872460456883	8.80122483541973	8.64462917179013	9.52011840171726
GRWD1_8753	3.67482219370385	3.08470246047398	3.77052882474179	3.66222962977368	3.03312584473633	3.61724712641153	3.55434745650412	3.26443188440117	3.81376160432344	3.9865800904618	3.76641282976726	3.68991823570546	3.7447989556493	3.83885586191743	3.61708822981906	3.36662981195786	4.18658449112782	3.8748234955081	3.66534898923899	3.45994876843208	3.73018523628815	2.64088340511297	3.85666928718523	4.03489928496226	3.97102759031462	4.21967213881677	3.28863481602526	4.07601076576177	4.22794430171309	3.93559402153219	4.15873363191026	3.99449629477827	4.47039111554631	4.38368239717052	4.84394624006279	4.39555119083513
LOC100360856_32354	0	0.952683207241171	0	0	0.924652315568091	0.488058196612432	0.904165929223891	0.247512898594206	0.552387930454392	0.30107285416011	0	0.842940585125873	0	0	0.9855138405634	0.246461573118429	0.268877200117923	0.636172283545041	0	0	0	0	0.257567301227709	0.916848396489546	0.285855162527328	0.481519613223804	0.426527707092149	0.306612026380283	0.873024695758291	0.251792586090117	0	0.268607946500237	0	0.299949087636696	1.28025996695613	0.284399849894553
RT1-CE11_32928	10.5148195238935	9.56788719811857	9.71576707175983	9.46913882681415	9.94157677678962	10.5635797719999	9.69957852912125	10.2996560926482	9.97889683122853	10.0106396354236	9.83392711664358	10.3658897042611	10.0487940116606	9.93302882901371	10.0741952975803	9.93495444734496	10.0377698053777	10.3557807173883	10.4650327007236	9.6763292137359	10.0859674891321	9.69364932800271	10.2157860957988	10.0337423390835	10.1856121300871	10.3471357722453	10.5292063037067	9.52500603066814	10.4513504136918	10.2777641664615	10.1675885297873	9.9608671072687	11.0293640130183	9.88882202288018	10.801042695568	10.3798012633587
PSMD9_9602	4.73376230499561	4.31782844320459	5.09385120717358	5.02061648722587	4.33357901860057	4.67558480169955	4.47285040408657	4.44457589944627	5.01150635458098	5.17157128604599	4.97098231461005	4.79292382805133	5.1289629862436	4.58244214264154	4.2761501009505	4.72913263494149	4.9210732704964	5.12890955976036	4.53764572907148	4.99553294457413	4.43143679020732	3.54365793946865	4.56520103143581	4.96308281725543	4.91382999692377	5.13234507673535	4.35302075505712	4.79485151108621	5.14439777632737	4.9512916024854	5.17067868495737	4.99554697424643	5.68087647591056	5.2024431873274	5.51932740076882	5.53368581336986
CRY1_8386	2.23793721658743	2.72526433504761	2.02360245335931	2.17634317589407	2.67567150200699	1.49134067355356	1.85375085889326	1.52184864557992	2.24247699702864	1.92018789430259	2.0313041603447	2.23387111640562	2.07913596882817	2.11345453633726	1.78661560265762	2.35006367916063	1.87314653211355	2.17310636218044	2.62602008021878	2.55846772556226	1.62133675580644	2.12655313833043	2.11197954758044	2.18648335621459	2.24039243427996	2.12691179734164	1.76891034282665	2.52004417020295	2.01750458956547	2.32319674403962	2.29012329662646	2.9548071282605	2.25473677722587	1.9157930110966	2.23724284551162	2.58779244394623
NUCB2_9374	10.278610696645	10.0353859497893	10.069674263275	10.2441045381855	9.33923369572456	10.2200959595311	10.2167033820986	10.1591361308015	10.3520408345897	10.0794005495615	10.2415338882495	10.2929205970817	10.1817117119203	10.3446242332443	10.1711913556332	10.2204934168746	10.1716676640749	10.2273887583052	10.2701850225529	10.2305888167281	10.1053819375351	9.5616860614046	9.99177700449733	10.0639769755303	10.0334450483276	9.8919804256577	10.2194764872819	9.71136446592042	9.93738190782859	9.68081244123439	9.93506593559403	10.0319632157939	10.1123913950908	10.2549180735032	9.92018561202314	9.65802708733007
FAM69A_8605	6.00897244393957	6.42448230436332	5.96161320004575	5.95282525450035	6.84266945659754	6.22241270260693	6.02030728219112	6.07556182991501	6.27192153239019	5.89431316569278	6.13374607627042	6.16800183583762	6.24191021400174	6.02715759643466	6.02117323119783	5.68609899320887	6.09596974783068	5.98731815592037	5.82669265723993	5.93654307187487	5.90902183370638	6.99578336379767	5.95836372805774	6.23447956911998	5.98761233164612	5.81941007913023	6.14280092541272	5.93421351529043	6.12957964730181	6.581513497564	5.83801969485527	6.22249868675771	6.25643408335269	6.43859990524918	6.39011716070363	6.97566132885143
SOX2_9919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFP131_10200	3.87083918969181	3.5265729595337	4.21950730809638	3.87186805851551	3.27543298223002	3.83636270498294	3.84422703278619	3.89236667089566	4.07565031056724	4.06867937996397	4.39714054744165	3.74788915911132	3.98978489915135	4.05642158785305	3.55829242813707	3.93966255655061	4.05051051798005	4.19888206330705	3.94204698642051	4.01051764146545	3.43518228089243	2.84244333023671	4.20132383710654	4.11101054389282	4.01079379441772	3.77387329638239	3.64660398375265	4.11596445710417	3.69132739071946	3.7639695465089	3.80425291736711	3.91843380872911	4.57557946208536	3.89395024050948	4.54162060477892	4.15206746481836
RASSF4_33075	2.57441515372583	1.3989362864969	2.27276156906919	2.17634317589407	0.924652315568091	2.5926239524971	2.63894807923814	1.7794967811897	2.16955074646505	2.906445811375	2.73570855128737	1.86618588605262	1.79957855661392	2.93631273709382	1.78661560265762	2.29636153768775	2.29057931923765	3.00357853801423	2.62602008021878	2.18807100645096	1.21504022253922	1.61232690320941	1.74223665573933	1.87340347568982	1.85980751870323	2.71083169573746	2.62291257658206	1.41012333340887	2.82734291924204	1.87562248141541	2.08490873403109	1.70092526112232	1.97605013233431	2.23192862651068	2.32213487592301	2.01815317528375
RELB_9675	3.52758664896294	3.55555772320554	3.35020505391362	3.87186805851551	2.67567150200699	3.20982677293034	3.48117741686382	2.76594246402028	3.6356987304157	3.36210675949861	3.89674064611107	3.93419981474767	2.74560864061378	3.80491290225072	3.72794550381297	3.46726316003831	3.54265764086267	3.8565412028188	3.50416440881404	3.23997456823017	2.6521170725777	3.8546856685461	4.12256839946464	3.50587082604327	2.69561914636368	3.22040494493495	3.88360103489471	3.10057312665073	3.89319832674897	3.07668572915244	2.86171713980143	2.66009976907985	4.18473306441707	3.38889757371214	3.79279774074942	4.39555119083513
COL6A3_33029	4.09659566648047	4.13787848647785	4.34723951023377	3.89338664726444	3.99733263873583	3.3302007087625	3.95646285899638	3.3195631925621	4.11502378067798	3.07483580317298	4.48264712488301	4.3254482096795	4.39900697963137	3.69801216031942	2.88168803715325	3.2300844859348	3.9002527315574	3.76148416394607	4.57291568425412	4.21431749449563	3.48468169156598	4.41869035323888	4.50437840031642	4.2066223736825	3.7538787162304	4.44633637966783	3.23693279023694	4.71905098678231	3.52761051515247	4.65632921384622	4.47146189015665	4.08426013569991	4.67361685211826	4.30152753448641	5.09376278794559	4.55115068543366
