ID	S1P3_G06	S1P3_A07	S1P3_H06	S1P3_F06	S1P3_D07	S1P3_C07	S1P3_E07	S1P3_B07	S1P3_H07	S1P3_F07	S1P3_A08	S1P3_G07	S1P3_B08	S1P3_D08	S1P3_E08	S1P3_C08	S1P3_A09	S1P3_F08	S1P3_H08	S1P3_C09	S1P3_B09	S1P3_E09	S1P3_D09	S1P3_A10	S1P3_H09	S1P3_F09	S1P3_G09	S1P3_D10	S1P3_C10	S1P3_E10	S1P3_B10	S1P3_G10	S1P3_H10	S1P3_A11	S1P3_F10
MYL2_32406	0.648993656389082	0	0.566076493022169	1.44080823710855	0	0	0	0.507615270028829	0.392759749349789	0	0	0	0	0.357037358433199	0	0	0	0	0.397208031573994	0	0	0	0	0	0	0.779634465651413	0.886433088939554	0	0	0	0.929624410553889	0	0.809308480424951	0	0.929362522386037
IL4_8895	0.648993656389082	0	0	0	0	0	0	0.507615270028829	0	0	0.37729557777861	0	0	0	0	0	0	0	0	0	0	0	0	0.8261060295439	0	0	0	0	0	0	0.538428923615474	0	0	0	0
NPM1_32887	11.5686001076659	11.3809158577671	11.532955821214	10.7539478024741	10.9626240097875	11.147472945221	11.1451925890447	11.5913926327628	11.3824863282594	11.362356221921	11.3451118178818	11.0985105240041	11.3219854177586	11.2783169982353	11.2400175886997	10.677418971312	11.2527786400497	11.4515965925582	11.5298888640523	11.3481579523999	10.6444121115178	11.3977272290116	11.1396425626892	11.4538150458526	11.4090493315815	11.0404911697867	10.8155061854447	11.1609198483716	10.9495326179195	11.3484827140984	11.6174417154962	11.3797142627863	11.3503734766584	11.8439245945223	11.1312734923189
ITGB2_8927	3.92617503042618	3.94711674392705	4.07520992834748	4.59388215074732	4.07339195564791	4.52442730285652	3.78663612475292	3.10275354572778	3.37671742178375	4.04837376341162	3.69556937410096	4.02690408568722	3.7202643946028	3.57905074989261	3.27448303458993	3.96724580511367	3.85561063960393	4.05374066439724	3.83917213414268	4.11589606728345	3.91585919335425	3.50392360209437	3.48923635806724	3.78164779337979	3.31165380210501	3.3669580743712	4.44564063844081	3.83456711827108	3.0412658073116	4.33384270606962	3.99357208498341	4.86722725386122	4.30810469595577	3.53871363238938	4.50502856890239
C1S_8172	8.28418320578217	7.4838707066232	7.99808631660101	7.15446524115752	7.25643251259771	6.51274875665799	6.53742723151447	6.49150562784072	9.03733977594723	7.49762869140253	7.59614966361078	8.62268763681485	8.10062805677867	8.31930764202716	6.51836620071586	6.74448330237817	6.48733022199827	7.26573014070145	7.07080593780493	9.90662014802237	5.94143181689059	6.81901531073966	7.58826420614291	8.16863982588712	7.6304719988121	7.54952227277831	7.32294213495889	7.4562871448655	7.50181281453645	7.74636872126521	7.9383482069211	7.20687161918163	7.1312261304154	6.97064973710892	8.25000326098953
A2M_7932	2.47108133079976	2.09700737729888	1.95715341160217	0.893257002513148	1.30229205674316	0.645661457962653	1.24578120643558	1.17957136074676	3.4611197727655	1.33149984885893	3.51874463902182	1.87226692524286	2.89183016813256	1.69881597931097	0.901222934644343	0.39122569289945	0	0.711081040547255	1.53691868206733	3.5347690641315	0	3.3123606918766	1.55998011449804	4.13891391708869	1.80740865688841	3.09175170774884	2.26864398660929	5.37562463232163	0	2.76719607153189	4.58927758048189	4.69323070470952	5.09188329405533	5.31078695183422	5.4281489321701
PLA2G4A_9494	4.63570265734505	3.8520649693977	4.69963897966215	5.20981637139392	3.91413940191229	1.42941201374057	3.96615413216774	3.03013650635436	7.06253889244323	3.49022760132701	4.19664419924176	5.90391224678399	5.69860766179976	4.49959482489875	2.82243225547107	2.85402425434696	4.15746780179848	3.96824720946887	3.34932952953457	6.86141265791366	1.84646451318788	3.61881777741988	4.30409418158612	4.82973420167446	4.2371104362277	4.7633796442821	4.2342407182517	4.80176427584156	4.09872387268446	4.49114693311061	4.92625335856182	4.9852043397335	4.46377911608481	4.74388442994114	5.33424261355763
SLC11A2_9834	0	0	0	0	0	0	0	0	0	0	0	0	0.288597416438189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMDHD2_8039	7.00917530196171	6.32201585321648	6.458923545206	6.76855399034487	6.37180582603613	7.02525604705101	7.02652646197083	6.77315826598335	6.16422228138676	6.72312546144945	6.59469039313374	6.42885202463047	5.94149259489499	6.57934988392278	7.01098286165462	6.87273241772506	6.39408893579195	6.64928103603195	6.31479237495911	5.93569323921412	6.56732180275336	6.57759940317191	6.32476961955145	6.86477556977393	6.54696888353142	6.46071876435807	6.73674962615998	6.81851184076347	6.65221213071304	6.7136992034543	6.64491495224412	6.61463001409826	7.0516437244578	6.72378773895178	6.68931421017332
TRAP1_10074	9.7191931754953	9.1308034497562	9.39799435120713	9.85768725775607	9.29315499519276	9.6715598078583	9.36680213269191	9.66670172928128	9.3730861872497	9.6160426433407	9.52240269321672	9.48011932948937	9.13256164393638	9.57195495509519	9.48719215283635	8.98108232185064	9.31430508698948	9.73051154588179	9.43257316130869	9.20626714892002	9.08048698564713	9.531699091962	9.11090607299315	9.77209987864715	9.5437974636618	9.15496113859941	9.00794474944391	9.01191233771796	9.45867168540963	9.91105858082923	8.9992906918113	9.44406718206727	9.33490384833039	9.38014864024568	9.19739715416615
GBP4_8692	0.648993656389082	0.988021535177454	1.54693996962324	3.12371269498845	1.61007891593875	2.46353123861249	0.936826648556285	0.882366384347421	4.32819385082319	2.26050878042453	1.62869561781098	2.11314787254985	2.49837760822317	1.69881597931097	1.45169745715383	1.16737634542093	2.72575896601887	1.18527072247237	1.37004375027699	4.72329842454624	0	2.10146116522294	2.36192491732004	2.03265621376598	2.19270385031098	2.19644315809713	1.64223946687297	1.95175512079431	2.29108012538323	1.73254446884592	1.4903442549519	1.41035574018306	2.25152412430471	1.71194291043885	2.46523570135078
PDIA6_33272	7.89413179586287	6.96859961162046	7.78832839301274	7.06492061670408	7.21716622531123	7.69367225283956	7.5438478155184	8.13878898218437	7.70142038736763	7.64154651101105	7.52301043149852	7.27000921579501	7.48598244494264	7.58661502759193	7.55774757346284	7.13499313538285	6.96037034033417	7.68513595459225	7.58113309511557	7.40279601664323	6.98137683875257	7.58069724793853	6.99056047127674	7.53699774335458	7.42394104876666	7.39223270831469	7.28419484547082	7.39613970044649	6.74492372928258	7.8297580256227	7.62451964123105	7.41039835245073	7.31967520400758	7.59770089053081	7.57348804340708
CCR1_32800	0	0	0	0	0	0	0	0	0	0	0.676095310377013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL1_32507	5.32901976562122	4.29908331296462	5.1920518096807	5.56369768362531	4.93627600028186	5.29950241177162	4.82931105983226	4.99022746548978	5.93256377742613	5.05435520165501	5.36988986478148	5.56181979271244	5.26398924409939	5.21809531669832	4.80204338250568	4.32206783211165	4.80489983890876	5.23378237133688	5.64755355870431	6.2600366678791	3.98507266045966	4.4698367879927	5.24874195349077	5.2070946449283	4.7587715655078	5.23079820460021	4.44564063844081	4.76418656857775	5.23714183483634	5.40038861495276	5.12636382773498	5.29037353791673	5.05969987142843	4.47526824098936	5.16272246186065
MEP1B_32655	7.08357017979151	6.82164376445727	6.43508746772241	6.99875912041672	6.88626124240378	7.39299649876296	7.39113273329658	6.76199060233466	5.91770550377762	6.99593200717455	6.8956340975554	6.68350108205742	6.69084894860269	6.61284777657617	7.2393902610723	7.47268730120329	6.4691578353643	7.31850258150939	6.8065158942699	5.76960075733235	7.66363021685345	7.24284768305491	6.55894613912756	6.6539669513745	6.88881784228026	7.37986995792018	7.55873141570482	6.73841716654151	7.12436029328024	7.01517141610921	6.47189731892123	6.70910705103681	6.29451493166861	5.94705338903127	6.97512496876731
ASPN_8093	3.48868624017866	3.88444973277949	4.52998472222573	3.12371269498845	2.95317912754763	2.73217454931202	2.59185193012031	2.49535760491541	5.02693943426049	3.3362620162922	3.79211631031425	5.43444639897926	5.49406319675442	4.3487082470959	3.20830818390344	2.65434888951217	2.12731928477152	2.26968607418748	3.93197198328791	5.92135970390405	1.51319409206523	2.62579877917943	4.62208320662596	4.96082925438699	4.44064435521818	4.53714518277612	2.50266157521312	4.42207799538987	3.0412658073116	4.24825310856418	4.61613894281366	3.55792164816499	2.64768267873295	3.53871363238938	4.38526223380646
GSK3B_8754	5.881262031397	5.91493770877818	5.69855549525941	6.19019253669259	5.73326911119492	6.24930694315003	5.98124248355241	5.72434691956537	6.51950599609752	5.8067948089106	5.53709454273429	6.25753821600225	6.59825809191301	5.64785497873783	5.72952308220185	6.06693990719297	6.11902402537858	5.53073101080023	5.44202161429739	6.58503124865014	6.15921933517032	6.00016968677624	5.88780236779463	5.63495048638357	5.46651420395714	6.2729210301924	6.22551016780984	6.37693875560906	5.89271546553527	5.51476389619848	6.17946374455175	6.36182662144217	6.46393414180986	5.41707548175571	6.49324349055123
RPP38_9741	5.58946818052085	5.59114762095722	5.26597540009096	5.36793481280542	5.63453425759909	5.82987959499155	5.122241032117	5.9178959578595	6.08663790902196	5.78711746401475	5.40084008935106	5.1400148820835	5.87227654370187	5.06918619921665	4.99102384682324	5.39639743631744	4.55215119518442	5.18408913751269	5.12574938916384	5.91413917738346	4.99019501503938	5.6943839857447	5.12329989647669	5.39105848674317	5.31942289496674	4.55924214004455	4.83690877304041	5.1170413417012	5.87914313109937	5.3396105316755	5.14492908318764	5.29037353791673	5.68394556926359	5.83647347725948	5.31797963602291
CD300A_32694	1.09501162344481	0.727390791943438	0.566076493022169	0.893257002513148	0	0.645661457962653	0	0.507615270028829	1.17095688589523	0	1.13462758084905	1.22066241016079	0.528975733440656	0	0	0	0	0	0.397208031573994	1.77420668995773	0.455105026989063	0.556017757855779	0	1.11059077977887	1.47809552046286	0	0.510253053327549	0.44207412031363	0	0.66063979362005	0.929624410553889	0	1.70359415276177	0.814486754004629	0.538257198472394
KEAP1_8957	5.97544831201448	5.48954348345437	5.37020999569059	6.45275716974798	5.8331174673061	5.72601345838761	5.91720109094141	5.68940505283702	6.17050318331008	5.73671688016251	6.06089114377687	5.87966555702234	5.65488924613131	6.1308296762275	6.26527262215037	5.58609164102645	5.48535072779917	6.41088380968516	6.08486974347777	6.24284823027376	5.9843222237188	5.95714166451762	5.83952816991381	5.93747876468927	6.0208556317388	5.92704557006295	5.72149844018269	5.44851028587707	5.97157265818348	5.92649052795739	4.88267099182487	5.3792626220694	5.24283847830468	5.10356414552877	5.69064954853778
CYP4A2_8426	11.4014301071958	11.1460870188966	11.5183784630241	11.77026984397	11.6229325323008	11.7989919109505	11.6346335314149	11.4145844245112	10.4356365403969	11.6118694537049	11.3500761650385	11.245888227398	11.1483354033744	11.3358689962938	11.5261419429253	11.7052482575202	11.2198725538145	11.5273423242296	11.1255927795641	10.2782265970265	11.789971449237	11.5140913721485	11.1525119400639	10.8333982400601	10.7962307064319	11.2191768321284	11.3233357841638	11.222397685127	11.1272469169587	11.8014391216728	10.9028346775092	10.7047467381879	10.5634501615942	10.8772765922243	10.8213087329152
SLC15A3_32497	1.09501162344481	1.85701284392475	1.54693996962324	1.44080823710855	1.11966366484504	2.13314868648558	0.936826648556285	1.17957136074676	1.52477322335984	0	0.676095310377013	2.50000642912023	2.25238160805436	0.643012073658695	1.84917679144852	1.92735207555346	0	1.18527072247237	0.96411795998836	2.68843151989123	0.800550154174363	0.556017757855779	1.78057141603751	1.11059077977887	1.94758830507715	1.81082784399501	1.64223946687297	1.4817021378995	1.41627397158557	0	1.23705584994498	1.80200309826175	1.32466233651329	2.26103787395096	1.23673840427067
TNNI2_32751	0	0.409060698740151	0	0	0	0	0	0	0	0	0	0	0.288597416438189	0	1.45169745715383	0	0	0	0	0	0	0.556017757855779	0	0	0.777638924224748	0	0	0	0	0	0	2.7661911029926	0	0.814486754004629	0
MRPL12_9245	8.66949780260337	8.47718345651395	8.53332267957824	8.77844936774106	8.11495417788789	8.70000774088578	8.57671604952574	8.55901305561145	8.18051530756747	8.39470697979378	8.12556984539463	8.44268444932727	8.77527004825134	8.37649777902589	8.75272732173655	8.64960905876366	8.95818501697468	8.30673853679102	8.20987631113875	8.0653352597921	8.83897496656739	8.38937778416489	8.15231744302613	8.38086919173838	7.89142465607809	8.7274118742908	8.86165828780666	8.72946688478871	8.1278147045541	8.69124201305386	8.66654876161006	9.07422108976741	8.83347402339795	8.36083159250252	8.62362153644915
NEUROD1_33308	0	0	0	0	0	0.645661457962653	0	0.507615270028829	0	0	0	0	0	0	0.901222934644343	0	0	0	0	0	0	0	0.314478697559962	0	0	0	0	0	0	0	0	0	0	0	0
PEBP1_33087	10.477484700241	10.7886684011589	10.891710477584	11.5833885552141	11.3598286464725	11.1438785808048	10.8750461427563	10.707523137	11.1761576024424	11.013618830253	11.3013564996304	11.4293401182941	11.109098360544	11.2178632564345	10.8532774936153	10.9039918285054	11.5814776778984	11.4433696537692	11.3227039561463	11.1094405642115	10.9456201543925	10.8572190426902	11.3137302648139	11.0879240451147	11.1214699488469	10.9618038382092	10.8815646002077	10.8093642090024	11.4154287585998	10.9142221687341	10.2083503628989	10.7303169534241	10.4075628600753	10.3065921031832	10.765059933
MS4A6BL_32383	1.4352136140444	2.30271452010902	1.28775322915411	1.83676990076958	0.910519551449649	0	1.71623685624874	0	1.35868452122116	0.463790289997229	0.676095310377013	1.4131451931439	1.87082887190107	1.26541597231322	0	0.39122569289945	2.12731928477152	1.37438616679662	0.397208031573994	2.21124527408307	0	0.556017757855779	0.981303884137498	2.2822821686784	0.777638924224748	0.441853061799312	1.43146250377722	0.44207412031363	0.638136605976403	0.66063979362005	1.70573471626236	0	1.70359415276177	0.814486754004629	2.87401790485004
CD53_8250	5.201189334155	5.46833486451041	5.93219051377909	5.06952400059796	4.95002782249034	5.4374351794271	5.00390072867793	4.49227684647335	5.49567112976028	4.95203876133055	4.97674299225366	5.89587521002375	5.32104737309	5.66392424999907	4.84623007658129	4.5880567935728	5.68750124066466	4.98082300714588	5.0169742308084	6.64295978365577	3.98507266045966	4.7971016991381	5.15323121701431	5.9555592824548	4.2371104362277	5.21696468253819	5.19539484892973	5.43661552508586	5.3397986159569	5.25437272455517	5.80062020032181	5.68845517244848	6.03790777451729	5.39122842073558	5.82330888908775
NOD1_32821	6.06386067109949	6.18572393342136	5.87428094432099	6.06645671064479	6.19830693715409	5.75646030835433	5.88408179988556	5.55351739101491	6.9862606648536	5.50340504938164	6.01495107944414	6.93166965483331	6.72748957873944	5.55612454758148	5.49984817965506	5.97704922226746	5.41114162046147	5.23378237133688	5.79484656053378	7.41563591924887	5.8235555123331	5.77091939221583	6.75712166333191	5.75336967862929	6.3588824721962	6.40690082904573	6.200757394537	6.43189614867704	6.36145932889701	5.47763726156044	6.17043052559101	6.25626015531324	6.52414088796786	6.41299545211621	6.74511671148796
CCL2_8218	2.47108133079976	2.78675910774241	4.19359076815009	2.9743304008583	3.05849301535762	4.48860134598538	2.79556618143987	4.08954329504634	9.42588919288087	4.23423614303452	4.6213762045094	4.56188384613813	4.22621384644306	4.18017767618672	2.908306341731	2.72402351890723	2.4573487864417	3.52494129568178	3.34932952953457	7.99863268180469	2.11701123069137	2.2514595998564	3.58018168260462	5.70074441623291	3.45950000807461	3.97198171094475	3.24579986983711	5.17546455560667	3.66478681276604	2.76719607153189	4.64250930468166	4.86722725386122	5.02678209283068	4.89867033731461	5.00912245249249
TM7SF2_10031	4.70017649006571	4.32291018712763	4.43703773985267	3.96117853379603	4.59490803807374	4.55938512056149	4.96219386341288	4.43717534432414	4.92660827135735	4.59268344882048	4.19664419924176	4.78715763680016	5.26398924409939	4.30838510842309	4.82430589104059	4.38794553762671	3.31963681399142	4.50201424841773	4.39013654744867	5.07368027111978	4.58464514672482	4.50012960982476	4.40705796843651	4.26025166050142	4.20952452754264	4.72479775481355	4.94021374457655	4.4927097911902	3.53232151130503	3.78421468245162	3.86509735791867	4.26590916104642	4.19412958061882	3.62994940342733	4.47600613516586
C4BPB_8177	1.09501162344481	1.720167756511	2.27617931038938	2.61922219192519	2.58137369022139	1.93443423241538	2.35456724744572	2.12881660810899	2.34134026585066	2.01195480260696	2.28858329718115	2.11314787254985	2.80306366445573	2.59795408447709	1.84917679144852	2.79048768147881	1.08611546970916	2.53050213285886	2.81191884788719	2.68843151989123	2.44641272215624	1.74460338122288	1.67448777760091	2.68038193645405	1.65212798896161	1.81082784399501	2.60682121285575	2.07963572431609	1.07904382227755	1.73254446884592	2.78263297932178	1.41035574018306	2.00341699310807	2.26103787395096	1.70535238348457
GC_32893	7.2435511632556	7.41625952328629	7.87946069168713	7.50703281851815	7.85112913889746	7.27702323893653	7.81675208660033	7.223401086399	7.09261730219676	8.20011889498787	7.65937416071574	8.48749619660741	7.87289416885903	7.5589543885091	7.4722153183767	8.47621224440147	6.09552319209403	7.15078523577175	7.48230595919846	6.84631782201284	8.22670356060851	7.78826901306254	8.07102491078792	7.3951612276663	7.5253159555716	7.84088887585467	7.93146973482979	7.56135199969965	7.14151518199648	6.96910061964173	7.08546955359116	6.53947673565827	5.76602160879425	5.87428306020427	6.73902195799723
TRIAP1_32347	8.31281626031324	8.58702962106771	8.51259343694015	8.88693986578656	8.79088227419799	8.41040174122399	8.3927281520296	8.39339085368377	9.02092271351539	8.51920305496778	8.69586890771091	8.96564396286584	8.45398269637128	8.65999439321346	8.53379010514307	8.7615344913128	9.47546865221791	8.64994616954481	8.7401985589593	8.96119640283572	8.73230208759248	8.63438699815385	8.81731303924852	8.87221524653098	8.72141841148825	8.65999506934078	8.91589371769023	8.76200240309001	8.96261944160905	8.39279858266061	8.3519145627189	8.33756055646473	8.59886703399933	8.70041819567525	8.56453564088411
GJA1_8709	4.63570265734505	5.13312726378363	5.01042030793299	1.83676990076958	3.91413940191229	4.02150841751261	5.82713525448443	4.74004203235658	7.60500999668048	4.23423614303452	4.51222958197189	4.21952596185645	6.06593324327339	3.54474934784673	4.16342990802315	3.78364459040804	2.12731928477152	3.11175979138405	4.3681622447368	6.83871076179549	4.05111705967884	4.77249295802329	2.6123068951379	3.78164779337979	3.93418237119499	4.72479775481355	4.2342407182517	4.95971038537427	3.53232151130503	3.78421468245162	5.77700966844065	6.20854040527847	6.29451493166861	6.41299545211621	5.63921631521908
COL8A1_33062	1.09501162344481	1.40004881359499	1.28775322915411	0	1.11966366484504	0.645661457962653	2.21947880162089	0	0.392759749349789	0.463790289997229	0.92350221690166	0.9984863537071	0.915183435588399	1.42479213846119	0.519868181825311	0	1.69867751745527	0	2.05989794776985	1.64059149065431	0.455105026989063	0.956362163170095	0.572525382778468	1.73060999205205	2.58502519116252	0.441853061799312	0.886433088939554	2.58971199108243	2.94031947630874	0.66063979362005	2.3424154172783	2.93208155984697	2.25152412430471	1.33190281724748	1.70535238348457
PCBD1_9435	10.3589269353748	10.1983555090349	10.4279507439592	10.0978405796935	10.7657756736866	10.4544121055579	10.371695038596	10.6224770451011	10.4633989400456	10.7644159784243	10.7991797425333	10.1059338506223	9.39469301900351	10.4826043852184	10.4857502763713	10.0563626686373	11.4943085667292	10.7122379129822	11.2090874884942	9.61643677380912	10.0501761222899	10.7670596125354	10.4979063870188	10.6766883332437	10.7722719159372	10.0599439130208	10.178558669317	9.96879432102251	10.3231527978752	10.1952987724782	9.94919554669048	9.96811851252527	9.68270860202913	10.5812014021099	9.56090255946248
SMTNL1_33008	0	0	0.971577459746725	1.44080823710855	0.37099089591832	0.645661457962653	0	0	2.58651005076253	0.463790289997229	0.676095310377013	0.414280874643248	2.38061641010328	1.568300274318	1.20255733141916	0.39122569289945	0	1.37438616679662	0.70833171274889	2.00921221320163	0.800550154174363	1.26940203308477	1.14913650412145	2.68038193645405	0.777638924224748	2.19644315809713	0	1.4817021378995	0.638136605976403	1.11207755497962	1.23705584994498	1.80200309826175	0.809308480424951	1.33190281724748	2.05849662900713
GPX3_33214	10.0658462736357	9.93548616770863	9.80992514592811	8.27848942338531	9.75734632385346	9.81948584436185	10.1984177110891	10.2113411908198	8.41812117357775	9.87504727430631	9.78784456484627	9.62633156609748	9.09098446499352	9.83626962089581	10.3919803309743	9.96128822056287	10.6730817695197	9.57050114303179	9.38754104598636	7.8627164008097	10.1891151151002	10.0114516302157	9.54361266073712	9.02236257871743	8.68181543836723	9.61601011805898	9.41452838201973	8.97126431143779	7.93795328347185	8.16945930190009	9.26100439835278	8.50822225355484	8.59044381087639	9.37191234681639	8.35336108385102
TMA16_10034	3.55990856232601	2.78675910774241	3.03692120542304	4.31194045232549	2.83956786861138	2.958560022361	3.206145561821	3.81482161957072	3.50153870188572	3.44070923736795	3.48062181969674	3.21968836643326	3.56695615456583	2.59795408447709	2.82243225547107	3.32678293616786	3.14748813544948	2.88172396541928	2.87561026685583	3.04640307767707	3.50902599382501	3.24240400389131	2.72288809445564	2.39256892425338	2.66844190372166	3.15115327882581	3.53698537724218	3.3677146557304	2.83177487490494	2.63854921124258	2.87449409681026	4.32677533951519	4.46377911608481	3.62994940342733	3.67329024419972
CIRBP_8321	7.71849390740481	7.57598066456088	7.73726338407313	9.48044145522048	8.33004474005041	8.61325107539253	8.25054418563303	7.84007759558996	8.60013724704037	7.68472501559271	7.83205872208705	8.00073506570862	8.53373361337427	8.20863761386643	8.17954558504007	8.07090536775072	8.4147864792357	8.21538300825274	7.89532500013827	9.14744443324007	8.09003863401156	7.92014670652952	7.56247168816576	8.07663928036951	7.84735600800825	8.07169967264266	7.8139761037599	7.76055869157411	8.84362524089943	8.36002135909427	7.32410210911175	7.61337081651673	8.35878968197185	7.31110213239668	8.35734526886444
LOC100912041_9098	7.96472448293698	7.57845718038459	7.40643989429278	8.92051246486101	8.40184753769464	8.80387460748726	8.96640403088014	7.60093715673461	8.01935410075856	7.61109343949474	7.73621474080708	7.82776370316409	9.00405303649036	7.77779431338988	8.55557830367966	8.70988030717048	7.37576408024053	8.00967870346939	7.48486096253278	8.52477942453313	8.24798011660197	8.59282420286997	7.59917852845241	7.73578831293937	7.76447260366724	8.53873256203193	8.44853057052311	8.7147677402184	8.8592634693297	8.60133473753325	7.90606039518731	7.88532927182186	9.00806324753615	8.94655067933565	9.04146353626419
CCNB2_8223	5.08526711918739	4.25021550246214	5.58761089157379	5.68886595930904	5.6847461689507	5.8441255093008	5.60122910641916	5.80273011548892	4.8813770716787	5.57400257574234	6.02160419089133	5.12634076240553	5.0966764183094	5.00755550156477	5.87525475893506	5.41758117985884	3.9634012767958	5.02383199203257	4.68496631437048	5.07368027111978	5.35949730506466	6.02121183685619	5.01879113342671	5.30905554083014	5.14108540581047	4.95889955264204	5.17859115994587	6.29366684617402	5.17184794517734	5.51476389619848	6.04754194681833	6.1080875163025	7.14662906040577	7.31110213239668	6.63783248895316
ERBB2_8570	6.1586839570039	5.50003200928402	6.21013073770034	5.82600678549859	5.17747505237581	5.78627786138913	6.0019730885039	5.88738771231477	7.21616348562217	5.56247362716841	5.35942379323244	6.44546633634873	6.4119657851345	5.36293982241723	5.75292401036904	5.98416626903571	5.89231449948628	5.40622952198679	5.66568323091279	7.06420241116612	5.85162507346092	5.30585547590195	6.00733407348197	5.35063956743761	5.01926647368225	6.08007592739008	6.24984540370497	5.97797137880847	5.91948298745888	5.68728929804807	5.99734238661437	6.39062208864369	6.85938329437887	6.11437774021222	6.64436907014498
SUOX_9974	8.53013331935898	8.60171303856546	8.72243631785114	8.63647884050195	9.09001084514714	9.0587558801181	8.94515213888105	8.85280370599591	8.49895508204944	8.89393509032515	9.16265210725755	8.82352628348991	8.62557544620778	9.19587281528537	8.92228065575099	8.92486196095898	9.09779236952482	9.15125509787296	8.84335436654499	8.42162492588212	8.79508087195883	8.84080903031104	9.09749806399211	8.95543154222495	8.90996815557726	8.92328707576081	8.79982038771224	8.56437646344067	8.69855429420974	9.00678220987613	8.30108946271869	8.04328584537413	8.20175539535755	7.94281462529325	8.36923222927705
GNB2L1_8731	11.5683302564138	12.15533879941	11.9701582062842	11.6690680502127	11.1489109566284	11.0742047350099	11.4099640947845	11.6813888298917	12.0879511827554	11.1006358923343	11.4350750723669	11.9003516859942	12.0975159708163	11.2809242119931	11.5453253038643	11.909468423221	12.4179409852444	11.1738238347594	11.3656195839808	12.0121612720627	11.7326364135753	11.4263549135314	12.1211380919871	11.4255145391112	11.3961065200765	11.9505113701881	11.8686324861285	12.3047817217136	11.8279077635011	11.3590479173012	12.3320321546665	12.3081246742815	12.177605667858	12.1926780788271	12.1878530727401
ACBD3_7962	5.03615799248233	4.62076900210266	4.80258307487062	3.49676585954337	3.99596195982654	3.80555015031882	3.73803537919663	4.08954329504634	4.99897823765323	3.98068861125761	4.47393190417124	4.66005581215718	4.96988505526208	4.26690245740057	4.47621235762796	4.43025001513548	3.85561063960393	4.18585216377104	4.43310584544114	4.99373588437896	3.91585919335425	4.08635788356196	4.54891279728803	3.78164779337979	3.59359351065422	4.782290440635	4.52754581740836	4.2960841068361	3.60007396484042	3.90099274593659	5.14492908318764	4.90763444389806	4.51214895231383	4.97025065851198	4.47600613516586
CTSZ_8405	6.06386067109949	6.34547001629499	6.48237219749934	5.45510450545063	6.10919042775843	6.00493093367864	5.69332985480041	5.74718002208934	7.09592096436573	6.31263267690595	6.21976009072065	6.89584980233677	6.71841629274635	6.50100874988516	5.42897818332086	5.39639743631744	5.62321436166257	5.98707003531293	6.10493955332039	7.54280525978518	5.22290094009131	5.66794251855845	6.44660407864048	6.68680818319354	6.22751826474934	6.31897737588395	5.95650277933145	6.59060078244622	6.1961605075892	6.27916337188165	6.97567197994829	6.8084855340714	6.81186851785883	7.04712742951221	7.04101028221655
DAXX_8438	7.83792860870252	7.55097884435812	7.68095027985085	9.10028373458476	8.30082890928904	8.47132635091062	8.30369303330711	7.69201379199247	8.15540237581257	8.13933585590683	7.8396087017382	7.86117027540535	7.94078158676571	8.1399289612749	7.92525131764893	7.83147965050043	7.7959371554037	8.25051135398147	8.09917298934653	8.66580124697408	7.83745080461018	8.03839461996804	7.85734027465605	8.21252963660418	7.91082470666152	7.83410811925469	7.84092517639057	7.99557644224115	9.045457141031	8.5641848426802	7.49302640060742	7.84428346036756	8.37522786425171	8.40347740791118	8.27969762627905
GTF2H1_8768	4.82107507694793	4.52130259149346	4.77752747898494	4.78546167316382	3.96920009856529	4.20930897839632	3.78663612475292	4.35036418423806	4.92660827135735	4.17490327561932	3.99505342622548	4.52066489656648	5.12441862604179	3.79872236143854	4.6607322600357	4.78021083427283	3.7391114115111	4.25967653950912	3.80686320552855	4.23658277877871	4.41944066523041	4.43889422898242	4.3564944336986	3.30571922277458	4.09358270756108	4.87329578590261	4.74858467413913	4.64519769823554	3.53232151130503	3.84378495784065	4.56190658595251	4.78285050249908	4.77257164693648	4.31953192485594	4.71831562141425
CPT2_8374	6.13555599811377	6.13951158751013	6.15282838536832	5.93110431009945	5.9403452860283	5.78627786138913	6.29859591119218	6.15832903449991	6.05303781792893	6.12943137483747	6.41937081955456	6.37204707943614	6.24087515756967	6.10751866300864	6.13774690677923	6.34087096703119	6.33510731883036	5.87408979675765	6.19507494958016	6.0052995760962	5.8235555123331	6.09253256787983	6.01278632417339	6.18743350014658	6.48504109910054	6.43704717895377	6.24984540370497	5.98615509534226	6.1961605075892	6.2129334882149	6.24976281295543	6.46019236811329	6.02129225653409	5.94705338903127	6.1607967022867
DHFR_32436	2.85774499977005	3.39325276387849	2.7582821774118	1.44080823710855	2.77922092955988	3.32643703685722	3.206145561821	2.69645615436158	2.15118574146739	1.86952520801081	2.6043986909513	2.80475912671655	3.33335797221369	2.45751245812167	2.908306341731	3.41369185846478	2.95197899860626	2.68139477227694	1.53691868206733	2.46947839620294	4.26102280554813	1.52648038741933	2.21829554796489	2.39256892425338	1.65212798896161	3.90453894061202	3.42745867927075	3.3677146557304	2.44639961515055	1.96492256561852	2.96085461077561	3.33901596315271	3.21351590748506	3.10210779364246	3.04185176604289
