ID	S5P2_C04	S5P2_B04	S5P2_H03	S5P2_A04	S5P2_E04	S5P2_F04	S5P2_D04	S5P2_G04	S5P2_B05	S5P2_H04	S5P2_A05	S5P2_C05	S5P2_G05	S5P2_E05	S5P2_F05	S5P2_D05	S5P2_B06	S5P2_C06	S5P2_H05	S5P2_A06	S5P2_D06	S5P2_G06	S5P2_E06	S5P2_F06	S5P2_H06	S5P2_C07	S5P2_A07	S5P2_B07	S5P2_E07	S5P2_F07	S5P2_D07	S5P2_G07	S5P2_B08	S5P2_C08	S5P2_A08	S5P2_H07
CDH2_32994	5.39220880844649	4.78796890734519	5.06536787289602	5.11625205362233	5.20683474896716	5.02738940472259	5.21378331769535	5.17916481569225	5.17591930575877	4.91349105532131	5.26457510165695	5.05017157651006	5.35380850723995	5.15391786998587	5.09922511422556	5.44393945813593	5.03452964903744	4.8098264623763	4.53349608799536	4.89577598005061	5.07142065717666	4.89025367649104	5.32702826597895	5.00648609853523	5.04184763220905	5.29292809026924	5.00904559013681	5.23020805560554	5.16716268281687	5.04368649703176	5.00869497840804	5.21752977640422	4.98180171101698	5.40881637306875	4.85634686180997	4.83298887387547
NR1I3_32602	4.22797333087048	4.54634302571342	5.58423447691321	5.11625205362233	5.07734352528064	5.35599318546363	5.01796893966916	4.94979830848023	5.48984349945386	4.71279195572621	5.24712224343364	5.38085379328743	4.53725285615955	4.69471976266297	5.14371296444219	4.31824654580529	5.64411875406511	4.95072300207099	4.56937258962614	4.94842776689797	4.86791775687495	5.77875084676914	4.10566377602207	5.00648609853523	4.05581127852093	4.16828461508209	5.03729560882283	5.0296581451557	4.74248441772064	5.04368649703176	3.99971573065159	5.02615605635962	5.83836072335257	4.50454669969731	4.44710161355453	5.43855480060143
MRPS16_9249	5.2648754777893	5.17579112071411	5.44221707484443	5.35201045088804	5.4816585570032	5.26007386279568	5.45232985134661	5.30409607341904	5.51923863132798	5.68501872623992	5.38116827690388	5.44876444515733	5.7144759948624	5.18771815632911	5.55950009144054	5.3427827780378	5.01062632593046	5.3058902937008	5.32443891132723	5.75791436605224	4.92154726241191	5.45890848593371	5.2011107046664	5.73152720200482	5.15624510406418	4.72624909958197	5.09218839039125	5.56313065260292	5.1899739027165	5.92232865278742	5.38513506943755	5.53767608591103	5.24805286426672	5.53332302251918	5.29915523573474	6.13188844834572
KDM5B_8955	3.72467333746521	3.49767511086944	3.52288310731259	4.0190535114331	3.73659595653906	3.08138327794354	3.95633442970851	4.28058405351201	3.8948135075163	3.62142077540922	4.17813241803372	4.0499913807479	4.10093512356353	3.63152309272818	3.84986752157297	3.29908046396172	3.85439853084713	4.04773188446351	3.78960913462604	3.77874358250118	4.22453334175722	4.00092866372737	4.28188333699223	3.86204984471548	3.93280478436023	4.11878602392608	3.3095615499008	4.07316243332438	3.98992748981364	3.6132437507235	4.24764025148832	3.73617510325606	3.86001298821195	3.64242680405691	4.26387428730059	4.58749562252704
TUBB5_10105	5.1088184503635	4.65197884628555	4.95347678314142	4.83429477339369	4.46838792021813	5.04668285712381	3.95633442970851	4.83023725079962	4.72450946318179	4.42221859470983	4.95630163368574	5.05017157651006	4.53725285615955	4.57211322954362	5.30909642185138	4.12287899588901	4.91084409431279	4.55115253749055	5.21544671487193	4.38664062385663	4.86791775687495	5.18899019799366	4.438902378797	5.35564389139642	4.85120565459343	4.43416242427748	4.37431461050061	4.35656195043834	4.83222147723265	5.18751154626346	4.60851844845499	4.68100274194837	5.1062349047367	5.14823716285812	4.64758935352023	4.58749562252704
AP3M1_32866	5.8619318766623	6.10450934238185	5.98795288101365	5.88149791646424	6.07101761457734	5.93435426304926	6.1390363300808	5.91651526202731	6.16515374644615	5.7794237265851	6.03810453109959	5.77403286213983	6.13304631204889	5.98763449141268	6.06651810052325	5.86463617997857	5.92553263872664	5.94078700491328	6.16105461191767	5.65078067348692	5.68140473681287	6.01016760377757	6.06569401858586	6.18521335747465	6.06441825633795	5.74840413306372	6.26255545302596	6.03446148046602	5.9997875225343	6.33140661301158	5.54196133472947	5.79952141110705	5.99143051594989	5.73694299007513	6.03098779164954	6.00405553329777
IER3_8864	5.2941588490942	5.3616600893233	4.95347678314142	4.81586008109127	5.07734352528064	5.2096116166578	5.41299823623948	4.11990832202587	4.79830538391081	5.44688902633839	5.53290988884558	5.38085379328743	4.01341990021487	4.93257883694243	5.09922511422556	4.92961423359493	5.08118000246	4.68627925104072	4.63855516048402	5.18622094739496	4.72441468695726	4.71394868780321	5.15657155387334	4.8459392032765	4.85120565459343	5.87305452351709	5.48981519142972	5.18262318589979	4.9167021595206	5.34921188111818	5.63197110685851	4.92002267002889	5.04535944566624	5.47241241896752	5.20053425742756	5.19685130084128
ATIC_8100	4.45237267648487	3.95937090411859	3.45875570932054	3.73498619696151	4.2719287022037	3.00453414772574	4.57081298397475	4.15350697778105	4.35225983412179	3.51567933924169	4.3837804886654	4.0499913807479	4.84670043688713	3.93993109752139	3.95346807579218	4.6194724409366	4.05469958272713	3.50574004621305	4.1627542439154	4.34796788390867	4.53094375523069	3.80358281846201	4.58049692834344	4.21748184061629	4.11359283601357	4.16828461508209	3.96767522408142	4.69857167922916	4.27236148659815	4.70423001192585	4.10405106815243	4.63701213533273	4.11826378466897	4.33242407422461	4.16272421333285	4.87013036927303
SGK3_33138	4.57674108072866	5.18989151273711	5.16920214221753	4.41167135125997	4.90145755240074	4.57481856886304	4.61769767216936	5.09520593664745	4.97842004765214	5.0896493576804	4.84469178521995	4.67814980270584	4.74169315595011	4.54629006930087	5.14371296444219	4.76062280241991	4.80364434794978	4.95072300207099	5.28182494446429	5.33205610301127	5.270550419138	5.07680495165063	5.24431591341481	5.23114709194061	5.66140008881472	4.72624909958197	4.72630933286549	4.82792561713882	4.67940062195738	4.96601338465331	4.89694737923432	5.18734554955735	4.52729938072101	4.50454669969731	4.48949009993256	5.62393244678087
GNA15_8722	1.75069319219626	1.27504744152101	0	1.49110250072618	1.46540865998267	1.212396057738	0.477691006593886	0.495353707602863	0.548435181850709	1.20455842792841	1.25502015486473	1.58893698664126	1.00717281142934	0.882815317966341	1.05206433545177	1.63480120169998	0.621582155192804	0	1.11520571793232	1.4113146205186	1.91255335024087	1.24157965561435	0.640775025120522	0	1.60352001130112	1.14588913302114	1.18492841851128	0.686106509340964	1.71833591649142	0	1.13733813748866	0.824056493647572	0	1.82895841200124	0.722815125497789	1.99029564651153
MYL3_33076	0	0	0	0	0	0	0	0	0	0	0	0	0.589748335247325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASA1_9661	5.8619318766623	5.16155155508477	5.76745445308611	5.5094270677181	5.16494925674511	5.75830158920009	5.24398285042857	5.77257951772628	5.51923863132798	5.47537372379263	5.64376685389935	5.87622071656269	5.3177303493194	5.48820805904711	5.63934815513792	5.32773494231055	5.61270568349096	5.44580041975014	5.70916363124215	5.18622094739496	5.24973449579215	6.16907904881212	5.51517382248086	5.83781591080753	5.26223416816006	5.27043789883447	5.19607946643302	4.66433610539636	5.41963448592918	6.30009582269241	5.40569628925681	5.33232195215307	5.62611590077222	5.83697704077869	5.45701487276996	5.28199852908187
TG_32506	0	0.438310887425759	0.584714704071998	0	0.435397488144401	0	0	0	0	0.520939199670416	0	0	0.589748335247325	0.50790633317727	0.619879980955234	0	0	0	0	0.635303737823012	0	0	1.08292943663715	0	0	1.14588913302114	0	0	0	0.898732706382503	0.677958204094693	0	0	0	0.722815125497789	0
ARHGAP30_32923	1.36558138667667	2.06872324082663	1.58446686485409	2.3173855930031	1.46540865998267	1.67598274085918	2.41078753141157	2.22866384189042	2.23265716502369	2.01586270494716	2.36740307476831	2.00447052766846	1.81759091211987	2.12957340070496	1.88116993213587	1.17840776648145	1.05458671288028	1.72332186506579	1.73661263486813	2.11089384678133	0.635011033663424	2.83604092095463	2.12267244467348	2.33978892311733	2.8311710278903	2.01151768916316	2.06481486978578	2.01602471013794	2.74983798452574	2.41200579884175	1.48523190565283	2.67641139311474	2.58043826590767	2.61013532905714	2.08814043079977	2.23771059179726
MGC112715_33057	5.98376108752419	6.12666908976071	5.93000601179864	5.95914543292566	6.13026245005242	6.27424034641675	6.23988505608509	5.85657788543717	5.65784986366923	6.32462718230413	6.34746865526943	5.88849990767146	5.821410761975	5.85718447039056	6.33941093934088	6.00367928306579	5.87347082116515	5.94078700491328	6.2740745462852	6.24204488469088	6.02551957987451	5.89909433509013	5.88638721280861	5.59673639570788	6.63726044841221	6.43469723942157	6.46329872393201	6.09996510865663	6.08744302573111	5.85927922798359	6.17761875815778	6.1041932861189	5.92539574506623	6.62417083851979	6.26859757052798	6.24931067487988
FAM103A1_33078	6.77353619225796	6.73389702638701	6.85101196277483	6.99333912518888	7.06784422706315	6.77992055256156	7.09602532385877	7.00457134950189	6.82511327178083	7.04331833844977	7.0321892337795	6.72700046402324	6.96256206552026	6.82870796125639	7.049882264517	7.06224257594188	6.720838519646	6.86633187863327	7.1330697130906	7.22716550159332	6.90549735894697	6.82753031631052	7.08490545082652	7.09180054854507	7.34649472298858	6.99706853278746	7.17263880367199	7.0699263765106	6.87339788100109	6.98119038114223	6.7599205213845	7.11787637245015	6.78903409691743	7.18223015307586	6.66976229378534	7.34906917369265
USP18_10138	1.75069319219626	3.74691389531297	0.999628289063894	2.60191133940089	0	0.52514066769725	2.86398031385526	1.15639594867989	1.25549808163569	2.73412598813792	2.36740307476831	3.39770871859114	0.589748335247325	1.18011937374778	2.25012218049845	0.881413267272786	1.38718861037262	1.72332186506579	2.34536979427073	0.635303737823012	2.11026225820689	3.73130888658663	0.640775025120522	0.745923648144325	3.39431928185882	1.14588913302114	2.06481486978578	2.01602471013794	4.31449152280335	3.26967280586231	2.80709502084824	2.2785451372947	0	5.61073222521	1.56130068612297	2.94292060708644
CTNND1_8401	6.5611044122483	6.44739928368758	6.45047609367372	6.28147521880787	6.11567776180003	6.5891497564981	6.19421373522164	6.63994962380947	6.55400867965119	6.2106491840486	6.37183038603736	6.58332420216755	6.50600500942638	6.69407751558063	7.04402628537907	6.18994918330716	6.40965570664824	6.70061491545307	7.05929461798647	5.85763936967051	6.56987742419236	7.02939138335881	6.34908179489172	7.01835650209891	6.54577298046664	6.48439917673242	6.3775075170567	6.03446148046602	6.53329319740732	6.89998002104995	6.75191295835389	6.81640314869763	6.54702182159778	6.84046086857247	6.35137240698686	6.6092302168644
STXBP1_9968	1.91050341084022	1.80120774308485	1.80682387711212	1.49110250072618	1.26851430511021	0	1.74634683124701	1.78993700791089	0.944856253431593	1.85173280193894	1.51042512254919	1.81161288128916	2.18106735237118	0.882815317966341	1.65397228737223	1.17840776648145	2.08112459504479	1.10499351301446	1.45911075011666	2.28476673833134	2.43924998702125	0.750423404666448	2.12267244467348	1.59986183761109	2.13686866082343	1.49530475112354	1.54115880978574	2.01602471013794	1.71833591649142	1.44829574975365	1.76532071347527	0	1.94351173925249	2.27178634955681	1.84863686058833	2.23771059179726
VASP_10148	5.62896733377139	5.82623473430762	6.02163573699616	5.68220335474746	5.89430940212964	5.90293944222019	6.18645927961407	5.81518994730573	5.88934736705092	6.1412335138242	6.36375543173156	5.76073502936702	6.06937843062157	5.73677128390502	6.3771643962644	6.19824652762595	5.6748623904654	5.96756940567956	6.20733036267469	5.78711751334089	6.12030535663109	5.99481403038395	6.24656608431536	6.11648554768932	6.60740463679781	6.30792372818481	6.08448654479906	6.12535589047186	6.14694585718728	5.942747330233	6.03971706494147	6.56964262135705	5.97520301797124	6.4349444130758	5.79788306175806	6.22083888535966
ALDH7A1_8028	11.1904613854861	11.0707801299305	11.3674903750476	10.3308305959674	11.5280313769587	11.1571859450076	11.437194566718	11.0015144193291	10.7149277919843	11.4647878310205	11.5163197306027	11.1664567806078	11.2610448759748	11.3531697529005	11.2247752034103	11.2209182786309	11.3951427041795	11.014131026218	11.3267210892281	11.5018905122442	11.1637013093068	10.9873492827081	11.2995539824027	11.2912145462632	11.3722177998334	11.4538110761143	11.4789334490927	11.3697150569344	11.3258714947119	11.2354302376723	11.1653576608791	11.3220362397042	11.372324052939	10.641852501952	11.4739825921325	11.4113485687047
SELI_33173	1.126048482028	1.27504744152101	1.32148203027008	1.29209244137517	0.769405070128764	1.67598274085918	0.477691006593886	0.863409348347233	1.25549808163569	1.85173280193894	1.51042512254919	1.3255056245733	1.59451834626013	0.882815317966341	1.38418356656112	0.506997428465067	1.05458671288028	1.72332186506579	0.662779255435013	1.4113146205186	0	1.60732294386553	0.640775025120522	2.33978892311733	1.23831342897601	1.49530475112354	1.18492841851128	1.14917548096981	0	0	0.677958204094693	1.34525653103807	2.18840402384401	1.18675559502562	1.84863686058833	0
ALDOA_8031	6.64305226925348	6.82706153616305	7.04365623584041	6.98098230142641	6.93292899157793	7.12213714368553	7.12471234115924	7.10673096924852	6.74028220993119	7.02416508353346	6.96971689619408	6.78069039358952	7.4859051275184	6.76855728406979	6.94065592100431	7.4188659440601	6.88760345749234	6.78585150076463	7.39038421829311	7.17288315467904	7.08661085810949	7.10283967120154	7.12012518042479	7.06287002765482	7.65939229590355	7.15886699358413	7.1789923269021	7.08941007078293	7.38427487418561	7.38344581235089	6.93986599734986	7.23317011348558	6.84368634960998	7.01433787877396	7.27140922032685	7.28862497939809
ARHGEF9_8083	0	0	0	0.786106887314091	0.435397488144401	0.52514066769725	0	0	0.548435181850709	0	0	0	0	0	0	0	0.621582155192804	0	0.662779255435013	0	0	0.750423404666448	0	0	0	0	0	0	1.10116809770547	0	0	0	0.775347234733848	0.712112548902157	0	0.801817572827406
MRPS2_9250	2.51863695449326	2.81460947816267	1.58446686485409	2.09080832075027	2.17722691805752	2.64820924492913	2.93973894513656	2.09671071289907	2.80992495383261	1.45394222500976	3.06966076963154	2.8124629671808	2.47115044833264	1.63687998624594	2.78747857380459	2.87112264359862	3.00023443468768	2.75593346062911	3.19594797689	2.11089384678133	2.28411354258075	2.96769702869397	2.12267244467348	3.18975678528236	2.34416863375063	2.2136502396026	2.2692017758233	2.39576166224508	2.48055795410682	2.41200579884175	2.53580196192098	1.72732389774405	3.02077234620292	2.88401406647149	1.84863686058833	3.41452097000978
MBNL2_9202	7.28466906996184	7.82295798316157	8.0271653283596	7.72905597526811	7.59241540859647	8.08697791222099	7.64671499304069	8.19521021323918	7.78282990129631	8.07088121042545	7.78805813250042	7.98034858047382	7.70772830381603	8.1397665478191	8.16264097629048	7.91553351052614	7.87157970350141	8.16788875486873	8.05703816710878	7.32499275441647	7.68363583971333	8.36273198083956	7.7641911854874	8.35761356681992	7.76683692918597	7.72400269278702	8.07528103839327	7.36460442712642	8.01187617615617	8.23754829783529	8.2504699045523	7.96035732807755	7.88594187417643	8.22727012535129	7.87340321964758	7.66130227477111
FGFR4_8638	5.2648754777893	5.6229977938768	5.95346478797983	5.6719903263249	5.58055817539838	5.4459308295918	5.80611388820188	5.77257951772628	5.5480467730126	6.15009533548434	5.98645001253599	5.3277370839835	6.04751572706478	5.86764870453136	5.67008973575998	5.98461777342902	5.65957246355803	5.59066619127128	5.78740743371999	5.95091441749152	5.88410238732476	5.41344092281999	5.87268478960751	5.85479358327593	6.25619972393611	5.62973505250166	5.68100179770127	6.00740395176393	5.54878576379102	5.54888841643248	5.81220039868096	5.87721084419354	5.42574514133327	6.01836976778765	5.84761464695916	6.76524198693291
USP1_10136	2.86931985267256	2.81460947816267	2.16934674304036	2.09080832075027	3.07003729420372	3.08138327794354	2.41078753141157	2.99355254453478	3.29093630604592	2.41923970210218	2.90135720732468	1.81161288128916	3.10009678167495	1.98327477725393	2.5436755270471	3.57873675352809	2.67482567501413	2.62746816260375	2.772159054169	3.12857489224113	3.21633758263915	1.89884524789659	3.04774163489294	2.52088315440291	2.96275784815724	2.93932731406995	2.60740951816298	2.39576166224508	2.14921043127935	3.39351266394969	2.67781606521977	2.2785451372947	2.58043826590767	3.71433593925729	2.29348698873488	2.94292060708644
CCL21_33005	1.75069319219626	2.18592025579486	2.16934674304036	3.10540249664953	1.46540865998267	1.67598274085918	2.18034484258194	0.863409348347233	2.08320988243434	2.16321290086466	1.25502015486473	1.00298189046799	2.01074588811245	1.42650111800181	1.38418356656112	2.59766801742594	1.05458671288028	1.72332186506579	1.11520571793232	1.4113146205186	2.70697169635286	1.89884524789659	1.6945085490065	1.23517267911445	1.89470189792942	1.14588913302114	2.60740951816298	1.78062173760479	2.32437603897708	2.81782636217039	1.48523190565283	2.02910207716694	1.64837610590874	0.712112548902157	2.29348698873488	0.801817572827406
CDA_32590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXO22_32888	5.88135759503581	5.72335304159996	5.81944860768313	6.10292657517802	5.87711774411575	5.53058925627354	6.15501781213403	5.90669703225462	5.79635965772045	5.67277160739545	6.31433291158433	5.91274913351083	5.84695031582655	5.79275323621261	5.9832830103996	6.18160384245652	5.6748623904654	5.53803135628269	5.89027517636154	6.23146071280643	6.12030535663109	5.79656967738178	5.9659762810064	5.96835190446277	5.90992468281911	6.05512039162833	5.80119511106508	6.30275308360947	5.9997875225343	5.98273764894912	5.38513506943755	5.69612940155494	6.12980620729958	6.19212973694285	5.92687086498	6.06938738966998
MYH2_32333	0	0	0	0	0.435397488144401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24157965561435	0	0	0	0	0	0	0	0	0	0	0.775347234733848	0	0	0
SLC2A5_9864	2.30509608065296	1.04617728540871	0.584714704071998	1.66595870159147	1.04043664195226	2.17395605810998	1.36179800602131	1.3998083593708	1.72791726941214	1.45394222500976	2.23200972221889	1.58893698664126	2.01074588811245	1.63687998624594	0	0.506997428465067	1.38718861037262	0.655800189385507	1.45911075011666	2.11089384678133	0	0.750423404666448	1.42088635202014	0.745923648144325	1.23831342897601	2.01151768916316	1.18492841851128	0.686106509340964	2.14921043127935	1.84530237650378	0.677958204094693	0.824056493647572	1.94351173925249	2.45085712939187	1.56130068612297	1.69148417530295
