ID	S3P1_G05	S3P1_H05	S3P1_F05	S3P1_A06	S3P1_E06	S3P1_C06	S3P1_B06	S3P1_G06	S3P1_H06	S3P1_F06	S3P1_B07	S3P1_E07	S3P1_C07	S3P1_H07	S3P1_G07	S3P1_F07	S3P1_E08	S3P1_C08	S3P1_D08	S3P1_F08	S3P1_G08	S3P1_A09	S3P1_H08	S3P1_E09	S3P1_D09	S3P1_B09	S3P1_C09	S3P1_H09	S3P1_F09	S3P1_G09	S3P1_A10
ADI1_7994	8.43611523485452	8.53594132399587	8.28268133812058	8.29803543145757	8.17404536495477	7.44700856540934	8.24952704924965	8.66007258093417	8.53262814762912	8.22805680023335	8.56963466100311	8.43130193696702	7.97094367369326	8.7670541767786	8.72335564080338	8.20055101041167	8.47788360549755	7.59195344577828	8.20190669564642	8.52167632824911	8.71971337391413	8.46321572414493	8.72398060029261	8.18961135404745	8.39993629397898	8.41185111383732	7.98131801213393	7.74863946340333	7.85441775246811	8.2072327847524	8.1590485902872
RBPJ_9670	3.40620731336453	3.12228776720541	2.9982461020014	3.67523996621926	3.94297901238508	3.42581962345891	3.61395268677347	3.72020865625474	3.33524547860432	3.6102607824337	3.71809557991274	3.66916338111586	3.945014941045	3.53164576785464	3.90856954249996	3.04900696477664	2.90530087700144	3.813984737208	3.89526971112095	3.79408412415599	3.42570923502226	3.22653890956358	3.09012792457773	3.04346852748169	3.12138174510194	3.40130850347693	3.49668281492281	3.53138085097781	3.93418787039315	4.05954752178199	3.82855818694951
CSRP3_32915	0	0.266437056116874	0	0	0	0	0	0	0	0	0	0	0	0.323702712959707	0	0.382041008749072	0	0.253535235660062	0	0.284711061744162	0	0	0	0.302991945064166	0	0	0	0	0.299159889163882	0	0
HDGFRP3_8789	0.678160913259496	0.685716613662611	0.522952146390275	0.464496228626372	0.743351416064254	0.354425841883103	0.309438095456017	0.401094716879497	0	0.543638533707948	1.09164539188134	0.362759423683123	0.341072153623698	0.323702712959707	0	0.933234642394245	0.518819805021034	0.253535235660062	0.673414043068129	0.522389798623532	0	0.483472325458167	0.254244125875928	0.766468669822176	0.657791547108407	1.17545247719315	0.54323079257017	0.611762329462401	0.758118173125767	0.725167517595866	1.07080588657345
CRIP1_32865	5.88042904253504	5.5052734344686	5.43891071967579	5.4506005285727	5.73138210857469	5.11668405000636	5.57436994857575	6.90964767113283	5.00663279630098	5.81698205390142	6.33028343513774	5.81186726534893	5.31968476870584	5.72978323627006	5.59563212882119	5.27033606452281	4.61980363487132	4.93485680979334	5.9326069502974	4.99908044789974	5.45755167580393	4.17939152353655	4.05394239175049	5.00369835930935	4.21120899698843	4.36700324924917	4.80615392429995	4.31008192646659	4.42680586049099	3.70953465988485	4.63070244792344
CYP3A1_32809	13.1071600674338	13.5837056898384	13.2167810999267	13.3688171356421	13.5761504998161	13.7021488548159	13.6400778948286	13.9753934326651	13.4720626695341	13.6844595672003	13.7784987107412	13.4545082451289	13.5555793118272	13.8963331917178	13.7371174029575	13.5237930864357	14.7005484691926	14.1944902327207	13.9425967232314	14.6329574187851	14.7977505392879	15.0933748576728	15.0427167423033	15.3445268994271	15.2240934309753	15.475428703676	15.4979369183745	15.4525107595751	15.6932798584096	15.5080566146844	15.7847929308301
ASPM_8092	0.92611184898695	2.01524912191798	1.67104991608977	1.53564353388141	1.59558988794107	1.69055718550787	1.13496000655341	1.95776077690516	1.55317604912965	1.24667097970828	0.886259184597635	1.28060907052699	1.22248805933206	1.70657334941861	0.813689588762671	1.49523729104559	1.55950261577817	1.63847817128209	1.7567544802141	1.76546216749117	2.01634715709059	2.31644880355412	2.09628937054553	1.52085078351121	2.38852439405063	1.59159293483228	0.936940853287847	1.15852517072818	0.942391244362525	1.39656035807104	0.731499435666892
CYP2J4_32580	4.62666687128938	3.74123491725496	4.27422330919176	4.73546221099935	4.69711923893792	4.64090975113901	4.24350695204715	4.51062324230267	4.42673590834023	4.23634878026953	5.52243215424938	5.25417053652183	5.50054083392458	5.2847480063812	6.03131966956687	5.91705221335543	6.09832898299107	6.2392530952213	6.34524999813459	7.04329814379587	6.60799512964901	6.19094936161505	6.40976185583207	7.08581831988505	6.29998303110799	7.08132301258091	7.31264457082278	7.08958223077743	6.64838403504528	7.5554405741415	7.34295382824935
LYPD8_32327	0	0	0	1.21997330315124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19189599044848	0	0	0.996577882371403	0	0	0	0	0	0	0	0	0.91110491154816
PRKCD_9567	3.23287285226236	2.08587920455122	3.18309129056455	2.61536415960547	3.21930937283126	3.30906755337565	2.53219200899907	2.9505990902635	2.59216384207626	3.27727635954077	2.96107085989896	3.1706822295804	2.83472029228549	2.59234238472262	2.96704094315698	2.4719061258603	2.41354718942128	3.11852430315594	3.22153628958555	2.01946272540588	2.76269009483619	2.37297954528585	2.54046551796928	2.56259801098036	2.15898139813258	2.40036470831169	2.35475960196834	1.93231270006651	2.70714150151639	2.39097075285651	2.43360733548776
MEP1B_32655	0	0	0	0	0.29241276798639	0	0.309438095456017	0.714592001157246	0	0	0.359287704704912	0	0	0.323702712959707	0	0	0.282607451723525	0	0	0	0	0	0	0	0	0.323920426702002	0	0	0	0	0
COL1A1_8352	0	0	0	0	0	0	0.309438095456017	0	0	0	0	0	0	0	0	0.382041008749072	0	0	0.260966101282418	0.284711061744162	0.383561274919417	0	0	0	0	0	0	0	0	0	0
SLC39A10_9874	3.82803965446586	3.98247814680964	3.62751408478516	3.77868037172569	4.0641992309252	3.87237147261125	3.79889527283828	4.03425600838362	4.33290733756407	4.41718844544306	3.71809557991274	3.38323982773531	4.11007536214047	4.33033815670858	3.62825023413912	3.98695927422255	4.07009456750757	3.53192564598277	3.83641074728465	3.57389719587262	3.84805295751049	3.84162144683644	4.21231033696899	4.05813626657737	4.18089703415071	4.09681462170081	3.55396952810602	4.97522636626194	4.36361647897594	4.77874734151136	4.74169297612772
NMT1_9325	5.17415770078746	5.09865148620499	5.03010240771657	4.98944201703087	5.11698891417646	4.94471812407469	4.92716965197687	5.11492920786681	5.18601054371868	5.24185359490743	5.46816739946829	5.23239325455244	5.19918071940832	5.43491086663631	5.41527019792144	4.95490515128814	5.34339415675946	4.93485680979334	4.9514204397367	5.60817091243938	5.77891282408114	5.21056297417086	5.3537153473432	5.22717284692197	5.44475674719282	5.71018357723112	5.60146328346946	5.36854218653051	5.62614172710319	6.06527825122424	5.77372194404334
CHEK1_8304	0.92611184898695	0.685716613662611	0.727126500748154	1.09727795617132	1.08639905097251	1.56039055036179	0.968569885256038	1.37992458701309	0.976226059036832	1.10037912678931	2.13537355956825	1.28060907052699	1.64781220700023	2.09423639449509	1.33078886064663	1.89865637096811	1.44949837224404	1.34312246105777	1.66952097070569	1.06407669251866	1.33502060533752	1.5803978709762	0.973466833439146	1.39829671821242	1.34507946719208	1.59159293483228	1.24591948891028	1.46488562320255	1.99839776205936	2.29823466332426	1.46517536600742
ACSM3_7976	8.46702690987528	8.21695291997657	7.8842720026053	8.74124801452165	8.60041563923805	8.43244021625629	8.3878365255125	8.58860379043639	8.65330406344851	8.09674622828653	8.64901910964899	8.19841670938952	8.57381411057947	8.25199620177351	8.35231442832615	8.49537392527941	8.81173707626975	8.25964149528275	8.56877870015736	8.58369821973669	8.67741136085442	8.45669145920052	8.8636230745318	8.35834524421527	8.818220097248	8.90548875339454	8.64527055786774	7.97949598488018	8.82807844663853	8.290840211134	9.10727812622242
MLEC_9235	8.10457314030392	7.7234113073035	7.75310086706857	7.68195147061379	8.03636794209169	7.62035990016567	7.77592728586975	8.19783199957786	7.66102583967439	8.16849182381456	8.29355619705582	8.24538277964021	7.97094367369326	7.97748290775403	8.12059313761613	7.82766285467727	7.60167770755881	7.81142754613218	7.98533842229705	7.66238805029384	7.95062914186009	7.41777383438927	7.02365629206671	7.51611382025223	7.34477386009615	7.9092497146438	7.74655503013089	7.97949598488018	7.56597683706429	8.22150817913931	7.83810422372839
AXIN1_8118	0.92611184898695	0.685716613662611	1.20831594506302	0.464496228626372	1.48413497974501	1.69055718550787	1.28412894659241	0.97197837051783	0.471889726647492	0.937561527835902	1.43122411822881	1.09999005812571	1.22248805933206	0.811155005718025	1.53319065746555	1.64260423865193	0.282607451723525	1.34312246105777	1.57667143155964	1.66978089316859	1.49944998611796	0.996577882371403	1.10853387728613	0.766468669822176	0.97289567148479	1.00497568019991	1.37868515062753	0.611762329462401	1.38570376237217	0.725167517595866	0.91110491154816
INTS3_8907	5.97292621782154	5.8065277524037	5.94274000027264	5.85736690202181	5.64332831143577	5.94085830020117	5.92046034420359	6.13401674573609	6.0529009422676	5.96172315257998	6.03912650750119	5.81919068295807	5.75683177563606	5.96290531835901	6.05617440143807	5.8579468698008	5.86650510945589	5.54019996387183	5.70477413757835	5.56892637361697	6.30872945434609	6.00671621013531	5.93370793546884	5.73105186193385	5.9905113673253	5.8985104071981	5.71255792448472	6.61209991485849	6.33910909399903	6.30459431681533	6.01870478463433
PIK3R4_9484	1.48557940920293	2.01524912191798	1.56852653393154	1.71326148336347	1.36334332263192	1.69055718550787	1.54290165554448	1.1903228993159	1.55317604912965	2.07159411019041	0.886259184597635	2.05127235297097	2.24298852960654	1.70657334941861	1.53319065746555	1.64260423865193	2.08606023930728	1.22951001604408	0.48187934468507	1.45697965691366	1.78092541638386	1.5803978709762	1.23203121145727	1.63380434953653	1.45048394584333	1.59159293483228	1.09968606514743	1.36981501522243	1.10577092984732	2.09270230340198	1.86451519196311
HS3ST3B1_33019	4.4596581740289	4.23644329009417	4.22451472627333	4.54907098825537	4.37659828333646	3.72824421157028	4.56841950011147	4.36114241449331	4.72993593375772	4.27095980666831	4.52718338418632	4.75570781470976	4.29783940149204	4.43470560785885	4.96846109092717	4.69271194502401	4.05138746506673	4.1311556552486	4.35272497053315	4.76447101726234	4.02040516735454	3.84162144683644	3.77809341688963	3.76763522460835	3.48612579227951	3.59407151241444	4.26972802699379	2.90949253442575	3.32000519571697	3.34245462105304	4.0932942890046
USP7_10142	6.26514594979819	5.81174678011914	6.05601720259287	6.18187741123656	6.24023792548119	6.12481899775318	5.93181215427625	6.02462789127446	5.79084907286401	6.098084901266	6.52891418746081	6.26226410864036	6.44972682215415	5.80310820370965	6.32516589389564	6.44467220996585	6.07536451512221	6.06804562140892	6.26940447764333	6.44945972995194	5.952138630231	5.72119767437919	5.83974595196665	6.22140516576489	5.95959781255616	6.21437115774448	6.26492196302423	5.91891225978273	6.06894484340115	6.4025149746623	5.91725862741813
CDK4_8267	5.82041210485229	5.59881356382482	5.4605431373573	5.73409648834639	5.43433153211132	5.63614369388788	5.85040722378056	6.21093767265611	5.69173428159943	5.68203537018068	6.13512719717979	5.86943938942649	6.21091760862437	5.91559485888745	6.20436153684087	6.13810137978925	5.86650510945589	6.03883224068177	6.24698123299977	6.2405597947645	6.41553243428727	5.90495330295601	6.10505278340043	6.20778526806272	6.26066945599628	6.55672283106196	6.58995693908927	6.07398466113429	6.34320952889155	6.57549200264057	6.53590639408042
COL5A1_8357	2.29297065793754	1.77989130903734	2.30218234498614	2.26253974019434	2.33467159754354	2.02263180497935	1.41930946916347	1.95776077690516	2.10059493427497	2.07159411019041	2.60650455174368	2.14750093194105	2.3220619863061	2.39948697599701	2.01106747992561	2.4719061258603	1.75715331905722	1.95675236577012	2.42281938960538	1.93966345646314	2.12106178811441	0.996577882371403	1.10853387728613	2.01367794666735	1.45048394584333	1.59159293483228	1.61237371327513	0.769066161625138	1.7243346404234	1.20550834052708	1.46517536600742
ADIPOQ_32429	0	0	0	0.464496228626372	0.29241276798639	0.354425841883103	0	0.714592001157246	0	0.297276021639686	0	0	0	0	0	0.382041008749072	0	0	0	0	0.686268637209777	0	0	0	0	0	0	0	0	0	0
WIPF2_10177	1.88769847073023	0.491255037867865	1.33863765895398	1.09727795617132	1.79558165323899	2.1182667294602	1.28412894659241	1.83352820869936	1.55317604912965	0.937561527835902	2.03938981967702	1.7167996811308	2.15932848968914	1.32724541377816	1.71065886125046	1.89865637096811	0.518819805021034	1.7248672962539	1.83901275936034	1.20726668184383	0.686268637209777	1.13376990162811	1.45122225494081	1.11669838035602	1.80868080037822	1.46576132953887	0.936940853287847	1.46488562320255	1.99839776205936	1.20550834052708	1.7745590162341
SDHA_9796	7.82041525516777	7.2412651891655	7.77628701871396	7.62479491828482	7.58315077367062	7.4945674559169	7.58062082413868	7.63251450319054	7.59759543682948	7.4466459858897	8.15729209809397	8.0599999509427	8.1644033082904	7.740128846085	8.10678053202643	7.98268597718361	7.50359026549591	7.64415377975199	8.1694861751078	8.09879097592968	7.71374326600486	7.2006965593199	7.28662334454696	7.58796896853601	7.51542151200484	7.86475987631518	7.87433997271841	6.64546263757929	7.11442260111277	7.65229197327154	7.64378147999448
HSPA1L_33069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STIL_33274	0	0	0	0	0	0	0	0.401094716879497	0.255153208481137	0	0.359287704704912	0	0.341072153623698	0	0	0.382041008749072	0.282607451723525	0	0.260966101282418	0	0	0	0	0	0.470001047451296	0	0	0.233939075284409	0.299159889163882	0	0
ABAT_32557	8.97522498321981	9.08365396249332	9.18016036599982	9.04237624952811	9.13164953308142	9.17840605855578	9.47762360093197	9.49230064824757	9.48155030039975	9.35176014605001	9.16617055308649	8.72925630182421	8.96652827505409	9.19123050680939	9.11405893019957	8.96939779449795	8.84402544865994	8.6701034333587	8.54063201442849	8.23665103114748	8.47001632072622	8.21233919757869	8.46070804228258	8.06673191870424	8.34118629332441	8.09470618160806	7.66439766286282	6.68795816537112	7.85154196585652	7.21527983474355	7.1327492994269
SLC6A8_32561	0.37856639814782	0.685716613662611	1.33863765895398	1.09727795617132	0.925047643148037	1.69055718550787	0.56408535481257	0.714592001157246	1.23525977208373	1.24667097970828	0.886259184597635	1.83711465308918	1.37861461775564	1.59086942488556	2.01106747992561	1.64260423865193	0.721743642252993	1.34312246105777	0	1.06407669251866	0.686268637209777	0.675506078195412	0.47032482211891	0.302991945064166	0.97289567148479	0.811620840581843	0.54323079257017	0	0	1.20550834052708	0
IL4R_8896	6.21358142615842	6.05561319811241	6.27937167630944	6.22280604552737	6.27414031853023	6.52888929583991	5.76413284059923	6.66276782321226	5.97517142418069	6.3332461965987	6.52005065865641	6.37588102475808	6.75416248650671	6.13800829231818	6.23370954315563	6.70996596410875	6.50809262766283	6.27905860089861	6.92781406671793	6.48151431719045	6.45613389131473	6.14704943102217	6.38668821760146	6.65855027030769	6.54278361612215	6.68226253741535	6.53054590091912	6.61209991485849	6.70364905898759	6.71206910471078	6.33026769037402
MYBL1_32391	1.13763298833009	0.857052867220255	1.06504234368981	0.963169734423212	0.925047643148037	0	0.780456963651258	0.401094716879497	0.660278278311255	0.543638533707948	0.646701643023919	0.362759423683123	1.37861461775564	0.811155005718025	1.53319065746555	0	0.518819805021034	0	0.48187934468507	0.284711061744162	0.383561274919417	0.261894601649713	0.47032482211891	0.952185283177862	0.823929439392117	0.323920426702002	0	0.233939075284409	0	0.407675015627573	0.526311818848718
CENPI_32983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382041008749072	0.282607451723525	0	0	0.284711061744162	0	0	0	0	0	0	0	0	0	0	0
BDH1_8139	10.0634973647133	9.55515584127059	9.91406349825093	9.86415004939958	9.88985170913764	10.2299675807878	9.62301915084594	10.0842825724195	9.7103332868041	10.1336203004516	10.2145164087341	10.2887284220736	10.4551519025545	10.0450165499996	10.4177390469087	10.4703429326481	10.3334456612781	10.6238450020742	10.6128969357512	10.2894760670379	10.0128307158646	9.88493856144909	9.83493295299515	10.285970981563	10.0856403219021	9.97462620866836	10.090280678752	9.63886321078017	9.93439016236745	9.90404322223045	9.66246539010241
LOXL2_9150	2.10451881014215	1.86268411111632	2.09649593785107	1.87138953561579	2.26893572063358	1.80994536200977	1.54290165554448	1.54747806058514	1.45478774806546	1.99084117821375	2.39008595325141	2.23771039680022	2.39702573873576	1.91338688418317	1.71065886125046	2.21356823551817	1.93095961273346	1.88352179593863	2.3684605515822	1.20726668184383	1.49944998611796	0.844955425322777	1.10853387728613	1.39829671821242	1.45048394584333	0.323920426702002	1.37868515062753	1.26803469670318	0.758118173125767	0.98523726703535	0.91110491154816
HSPB1_8847	5.16211839607446	4.68625944488995	4.00654863373059	4.93673992131767	5.12629962137292	4.80798532744404	4.80902435378884	5.52956624110013	5.06616223558614	4.54995016354011	5.55750690195741	5.22138008813978	5.15666715587464	5.50850220449286	5.86310631803183	5.69018687343594	5.86650510945589	6.18694940844776	5.4860730361615	6.42035628245617	6.30317599491633	5.88565428354175	5.92915237570632	6.49249106467867	5.87218890369047	6.67161457420331	6.27773180249154	6.81293871224406	6.88615625495302	7.08601535010496	7.1282163885597
MYH11_32622	0	0	0	0.250861822687575	0	0	0	0	0	0	0.359287704704912	0	0	0	0	0.683802780001511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOCS1_33260	0	0	0.285042618703022	0	0.29241276798639	0.354425841883103	0.309438095456017	0	0.255153208481137	0	0	0.362759423683123	0	0	0	0.382041008749072	0	0.253535235660062	0.673414043068129	0	0.383561274919417	0	0.254244125875928	0	0	0	0	0	0	0.407675015627573	0
CAMK2B_33102	0	0	0.285042618703022	0	0	0	0	0	0	0.297276021639686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.233939075284409	0	0	0
SLC11A2_9834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EIF5_8552	8.22809312431097	8.56636539367953	8.17666714527083	8.53511875617473	8.41246969102236	8.17742869371592	8.34708208466361	8.28491313281368	8.58080474756557	8.26822864329014	8.51045173893363	8.47600384479571	8.55347621630124	8.77204339922164	8.85666329752191	8.48930093653686	8.55378210921639	8.43325923896867	8.39272382021232	8.76320033464865	8.85870519654373	8.72176463067933	8.86063574266196	8.63088913082948	8.62770050652986	8.78716700945403	8.73547465004373	8.98518012150532	8.63002501598087	9.08585318435188	8.98475622308821
CTSS_8404	8.56743227857528	8.05364262767121	8.01915658914351	7.84693636566258	7.92607239117926	8.20492014027516	8.43247478404132	8.44738642112348	7.19269050385747	7.96554421165947	8.29485588006305	8.21099845711809	8.00579126034815	7.75027709253851	7.30235638702252	7.95121912521752	6.81857352922607	7.46905901898334	7.82806326669817	7.58581622988003	7.66261503443837	6.79281470693366	7.14058097043382	7.60884570953978	6.74537840429188	6.69983634200408	7.66277094366949	7.8178090998072	7.45098780333228	7.33390872490478	7.54521444801052
LOC684841_32802	2.45962581115108	1.49850734654331	1.76676849959967	0.963169734423212	1.79558165323899	1.56039055036179	0.780456963651258	1.37992458701309	1.34919530259357	1.81436283715446	1.57509288749933	1.28060907052699	1.97587726818039	2.09423639449509	2.01106747992561	1.7763034393263	1.20059728687063	1.7248672962539	2.25318344261275	1.33751922355507	1.78092541638386	1.48102546884757	1.45122225494081	1.26435728570551	1.54870904330958	0.811620840581843	1.50025589396356	1.15852517072818	0.546813385671206	1.39656035807104	0.731499435666892
POLG2_9521	8.1124153188867	8.09489848106189	7.59419549414194	8.08954278613559	6.49146748470399	7.46985127945151	6.92847217827839	7.19170889613966	7.55963407927143	6.82757077127764	7.52772926908565	7.33687487489065	7.62806513213355	6.67410031771161	7.08206288712556	7.48844663448291	7.41124003905458	6.47873351777819	7.23175390997084	5.84013329912976	7.68627393839494	6.67691089669477	6.4892799761756	6.94788758863179	7.02036277744511	7.24588277672098	6.48340359585503	7.48079795075753	6.96277660291814	7.31035699404081	7.39859339216549
NRCAM_33205	0.37856639814782	0	0	0.250861822687575	0	0	0.56408535481257	0	0	0.297276021639686	0	0	0	0.58791898594128	0	0	0	0	0	0.284711061744162	0	0.483472325458167	0.254244125875928	0	0.470001047451296	0	0.297034201722536	0.435183898639301	0.546813385671206	0	0
SOS1_9918	4.3993971890808	3.82621115333388	3.98680641584645	3.98309233238254	3.50278756044019	3.69760671540965	3.72251765688461	4.21940276630029	3.99064730221566	3.96759396285887	4.45461266016956	4.11231090184459	3.84145794050112	3.98557088672022	3.90856954249996	4.26236185691939	3.78315164744084	3.48318538914021	4.48634969228066	4.00481349767991	3.75348526554475	3.80099308608605	3.73698184450397	3.66505321635476	3.53487563212233	3.68158291068447	3.37479750751215	3.44073016716349	3.72384992997906	3.8468340411107	3.93620293503933
RBP1_9669	9.61715340318928	8.9610095861109	9.3510763261847	9.50177024885064	10.0430347763051	9.66964755571742	9.50827779533459	9.63230471088041	9.36109204259517	9.99362765216256	9.70994520997562	10.3328877414085	10.3256226085432	9.87959191973409	9.6642003342755	10.4089329820183	9.47058821363039	8.6286875678874	9.92478489189645	9.94834416054364	9.71225103111568	9.39489063230301	8.93010802460678	8.66118695910204	9.08441095845016	8.15583145231422	9.30998523812869	8.21481424642061	8.58398689455105	7.86324383384454	8.79618368600872
IARS_33171	4.07917464138185	3.86689316620661	4.02602433687457	4.33497509235614	4.00486191497345	3.92621870301985	3.91783958772459	3.64827481941181	3.67820840395772	3.81176462163525	4.5793119489389	4.62809070098817	4.23792613924758	3.7630850478362	4.56870261909939	4.30724051830469	4.27748373259243	4.28125147704802	4.58499738755638	4.90766529565613	4.9036662330691	4.31541911563995	4.36852317894777	5.08541359648266	4.52050377917025	4.97540170443038	5.13191044567234	4.80396899351288	4.42680586049099	5.11412825691045	4.52432253773774
CFLAR_8297	2.10451881014215	2.1532122334982	2.16836608632763	2.52304577936791	2.20006102421198	1.56039055036179	1.28412894659241	0.97197837051783	1.81352969853167	2.14806559435861	2.22536783222268	2.74795894337934	2.15932848968914	1.32724541377816	2.47150103572658	1.64260423865193	1.55950261577817	1.34312246105777	1.99066918888951	2.01946272540588	1.78092541638386	1.48102546884757	0.82443608265712	1.11669838035602	1.72712009433736	1.81445779460073	1.09968606514743	1.0400153360983	1.25251630553833	0.725167517595866	0.731499435666892
VAPB_10147	6.7684194903532	5.97416775555397	6.18722969685632	6.29785810630793	6.33964477051367	6.13628763406394	6.43700349740667	7.05234435497843	6.44444845951499	6.30846908965214	6.34541482535346	6.12126265299905	6.32569560720691	6.3261533022039	6.76279429735682	6.22252944477795	6.72723706032341	6.52160067466459	5.78996282483204	6.26532177233464	6.94757714592913	6.42284327302937	6.50160579697187	6.46603819897075	6.49738291337011	6.44444802952655	6.34012849347677	7.03446589673293	7.01768430480759	7.11349200710899	6.6382814848531
FCGR3A_8626	1.32207050528657	2.08587920455122	1.94103167395815	1.87138953561579	1.36334332263192	1.92020439880217	2.19798306669747	2.0721385077236	1.45478774806546	0.754003388826817	2.13537355956825	1.4411106627753	1.64781220700023	1.59086942488556	0.813689588762671	1.7763034393263	0.721743642252993	1.34312246105777	1.37086002304004	0.522389798623532	1.14941070355403	1.76070115869487	0.973466833439146	1.11669838035602	0.254056090652111	0.323920426702002	1.24591948891028	1.36981501522243	1.50762803219982	1.39656035807104	1.46517536600742
ENOPH1_8559	1.88769847073023	1.86268411111632	1.67104991608977	1.71326148336347	1.971194991583	1.69055718550787	1.76224228166227	2.0721385077236	1.55317604912965	1.81436283715446	1.57509288749933	1.7167996811308	1.97587726818039	1.46507057027553	2.01106747992561	2.3049182377846	1.84667226272643	1.44843736795105	2.47520421187548	2.30070737503614	2.21868757961262	1.5803978709762	1.34578549282158	1.73855290451269	1.54870904330958	1.70732456140119	2.35475960196834	1.63807338431077	2.07928860936698	2.39097075285651	2.24551448773581
KRT4_32858	0.678160913259496	0.266437056116874	0.285042618703022	0.815305632267184	0.535429394182184	0	0.309438095456017	0	0.255153208481137	0.297276021639686	0.359287704704912	0	0	0.323702712959707	0.813689588762671	0.382041008749072	0	0	0.260966101282418	0	0.383561274919417	0.483472325458167	0	0	0.254056090652111	0	0.54323079257017	0.435183898639301	0.299159889163882	0.407675015627573	0.28702456681235
FAM129B_32749	1.76570228654991	1.14860975354778	0.905955448693975	1.43789859305428	2.26893572063358	1.69055718550787	0.968569885256038	1.95776077690516	1.64528075351146	1.90529880129714	2.13537355956825	1.09999005812571	1.37861461775564	1.59086942488556	1.09528398418917	2.01143907483836	1.20059728687063	0.971312768149609	1.91683282705269	0.905092897919746	1.78092541638386	0.675506078195412	0.254244125875928	1.11669838035602	1.64067071618478	1.70732456140119	1.61237371327513	0.611762329462401	0.299159889163882	0.98523726703535	0.526311818848718
STAT5B_9960	4.43984954381269	4.34121657385555	4.6455338360216	4.38828330264402	4.55266440179937	4.29704004680745	4.14940135638821	4.6460598091938	4.65436734917497	4.50703953332923	4.69408513588455	4.72484616902614	4.27814348318196	4.57833535486696	4.5454851054124	4.45415675670694	3.97403467310232	3.53192564598277	3.47408868086197	4.02428765631015	4.24556655006032	3.69411560879738	3.60611283903944	3.79218021870764	3.77701413983132	4.11788468062419	3.6621395673505	3.31876814230735	3.93418787039315	3.59724197932079	3.82855818694951
LOC100360552_9018	4.94039636291655	4.68625944488995	4.13766053577559	4.60643512318289	4.77021316007783	4.73443076831703	4.90430194951262	4.6460598091938	4.20254489841513	4.27095980666831	5.26034924700618	4.90082754089316	5.12393910317391	4.48418812271159	5.05321075530308	4.3507651311391	4.97779183374708	5.53423112834398	5.12540429326715	5.47297792852082	5.1338312536185	4.67148781569952	4.90239209498096	5.3807242205345	4.78516459692609	4.98689985813802	5.13191044567234	4.97522636626194	4.8862104049113	5.55590897011249	5.22187755759898
HMGCR_8810	8.43736450241064	7.76032032554618	7.99588834632215	7.81930149255101	7.15307526348529	8.34741676482133	7.74890616810425	7.40316122887331	7.24146215902719	8.2357431676637	7.76940519180794	7.75668926387245	7.35478305340399	7.14064538278716	7.76118389355875	7.72182818113004	6.63601638870969	6.56615889007785	6.70739518736011	6.58677214638347	6.63918652877344	6.16316802456673	6.39000713125919	6.80443997062006	6.41187767008378	6.83956995716188	6.30301522975487	6.45596008389238	6.78729086015242	7.26206773729792	6.7750478332227
RGD1564420_9693	4.41976514445194	4.54298196296929	4.5942680610801	4.69372233168358	4.22883809208917	4.33734649834986	4.31460742421556	4.58956494656164	4.3603439216738	4.59162126549521	4.82938594645815	4.80079667474611	4.85814258666781	4.43470560785885	4.82156900709923	5.01024149196269	4.4445059836115	4.41719262817402	4.73217321291939	4.8971410549216	4.59373745702581	4.13104136444546	4.31365557115488	4.71367549526289	4.50834889433325	4.97540170443038	4.68316528323348	4.05898322746196	4.5166853677489	4.81266978683051	4.45361781036329
FGF13_32529	0.678160913259496	1.01018396924344	0.285042618703022	0.650537727140366	1.08639905097251	0	0.780456963651258	0	0.660278278311255	0.297276021639686	0	1.09999005812571	0.341072153623698	0.323702712959707	0.463465987109794	0.933234642394245	1.33040889581113	0.822525459915661	2.57459119778524	1.06407669251866	1.49944998611796	1.13376990162811	1.54947538559525	3.00198386520473	2.58650924034298	1.81445779460073	1.90434662550578	1.46488562320255	1.50762803219982	1.71625520897669	2.88430824290407
HCK_8783	2.45962581115108	2.01524912191798	1.85652964549709	1.87138953561579	2.12773266116397	1.80994536200977	1.86055542726217	2.17811062717273	1.96419054346723	2.14806559435861	2.03938981967702	2.47874629073287	2.07051684381005	1.59086942488556	2.01106747992561	2.11604068344993	1.66171011732053	1.22951001604408	2.19189599044848	1.76546216749117	1.49944998611796	0.996577882371403	1.23203121145727	1.39829671821242	1.34507946719208	0.811620840581843	1.81343322962849	0.769066161625138	1.25251630553833	0.725167517595866	1.21457726863552
CHN3_8312	0	0.266437056116874	0.285042618703022	0	0	0	0.309438095456017	0	0.255153208481137	0.297276021639686	0.359287704704912	0.362759423683123	0.341072153623698	0	0	0.382041008749072	0	0	0.673414043068129	0	0.383561274919417	0	0.254244125875928	0	0.254056090652111	0.323920426702002	0	0.233939075284409	0.299159889163882	0.725167517595866	0.28702456681235
